一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
279,荒川区荒川3-22,35.734619,139.782333,JGD2011,王子千住南砂町線（明治通り）,C,2005-10-13,2005-10-14,4,4,4.1,1.2,71,68
280,荒川区町屋1-9,35.746368,139.783310,JGD2011,上野尾竹橋線（尾竹橋通り）,C,2005-11-17,2005-11-18,4,2,2.9,1.2,70,67
281,荒川区東尾久2-43,35.742863,139.769562,JGD2011,台東鳩ヶ谷線（尾久橋通り）,c,2005-12-12,2005-12-16,4,4,5.9,1.5,71,66
282,荒川区荒川3-51,35.735783,139.780014,JGD2011,王子千住南砂町線（明治通り）,c,2005-09-05,2005-09-09,4,6,3.3,1.2,72,69
284,荒川区町屋3-8,35.746952,139.782974,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2005-10-24,2005-10-26,4,2,2.9,1.5,70,66
285,荒川区荒川3-67,35.734917,139.778183,JGD2011,上野尾竹橋線（尾竹橋通り）,c,2005-09-26,2005-09-28,4,4,3.6,1.3,70,67
294,板橋区高島平1-9,35.782066,139.668015,JGD2011,区道補助２０１号,b,2005-10-03,2005-10-06,4,6,2.0,1.0,73,70
295,板橋区双葉町42番地先,35.759560,139.700302,JGD2011,環状７号線,c,2005-12-05,2005-12-09,4,4,4.0,1.0,75,74
296,板橋区高島平1-75,35.786488,139.669830,JGD2011,区道補助２０２号,b,2006-02-06,2006-02-10,4,6,4.0,1.0,74,72
298,板橋区熊野町25,35.744221,139.707901,JGD2011,環状６号線（山手通り）,c,2005-06-28,2005-06-29,4,6,4.0,1.0,75,74
301,板橋区小茂根4-9,35.746487,139.675751,JGD2011,環状７号線,c,2005-07-12,2005-07-13,4,4,4.0,1.0,72,72
304,板橋区坂下1-5,35.779690,139.687164,JGD2011,環状８号線,c,2005-11-15,2005-11-16,4,4,4.0,1.0,72,66
305,板橋区稲荷台22,35.762180,139.710297,JGD2011,環状７号線,c,2006-03-13,2006-03-14,4,4,3.0,1.0,74,72
306,板橋区熊野町11,35.741783,139.706451,JGD2011,環状６号線（山手通り）,c,2005-06-27,2005-06-28,4,9,4.0,1.0,71,69
310,練馬区関町南3-5-15,35.722462,139.583237,JGD2011,東京所沢線（青梅街道）,C,2005-11-07,2005-11-08,4,4,4.7,1.5,70,68
311,練馬区石神井台4-5,35.730782,139.582718,JGD2011,杉並田無線（新青梅街道）,B,2005-11-07,2005-11-08,4,2,2.4,1.5,69,68
312,練馬区南大泉2-5,35.736153,139.567703,JGD2011,前沢保谷線,A,2005-10-31,2005-11-01,4,2,2.3,1.5,65,61
313,練馬区石神井台8-23-19,35.736980,139.578766,JGD2011,千代田練馬田無線（富士街道）,B,2005-10-31,2005-11-01,4,2,2.0,1.5,70,68
314,練馬区早宮2-18-13,35.756718,139.651321,JGD2011,北町豊玉線,A,2006-01-10,2006-01-11,4,2,0.0,1.5,66,59
315,練馬区平和台3-22-12,35.755295,139.658691,JGD2011,池袋谷原線,B,2006-01-10,2006-01-11,4,2,3.0,1.5,68,66
316,練馬区豊玉北3-12-3,35.734447,139.662613,JGD2011,環状7号線,B,2005-11-15,2005-11-16,4,4,4.6,1.5,73,73
317,練馬区豊玉北3-16-20,35.733273,139.660339,JGD2011,環状7号線,B,2005-11-15,2005-11-16,4,6,2.7,1.5,70,70
319,足立区新田2-4,35.773075,139.740738,JGD2011,環状７号線,c,2005-07-19,2005-07-20,4,4,3.0,1.5,76,74
320,足立区大谷田4-1,35.777340,139.837265,JGD2011,環状７号線,c,2005-11-07,2005-11-08,4,4,4.0,1.5,73,71
324,足立区西新井本町2-3-1,35.777035,139.775955,JGD2011,王子金町江戸川線,c,2005-11-07,2005-11-08,4,2,1.0,1.5,69,66
325,足立区足立1-3,35.761715,139.804932,JGD2011,千住小松川葛西沖線,c,2005-10-24,2005-10-25,4,5,8.0,1.5,70,67
326,足立区綾瀬3-12-15,35.763535,139.828522,JGD2011,言問大谷田線,b,2005-10-20,2005-10-21,4,2,6.0,1.5,66,61
327,足立区綾瀬1-11,35.756969,139.821121,JGD2011,千住小松川葛西沖線,b,2005-10-20,2005-10-21,4,2,3.0,1.5,69,66
