一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
372,葛飾区四つ木2-4,35.736511,139.835846,JGD2011,国道６号（水戸街道）,C,2002-01-17,2002-01-18,3,4,3.2,1.2,78,77
376,江戸川区東小岩3-20-10,35.732632,139.892456,JGD2011,国道１４号（千葉街道）,c,2001-12-10,2001-12-13,3,2,3.0,1.0,71,68
377,江戸川区小松川4-58-1,35.700035,139.851196,JGD2011,国道１４号（京葉道路）,c,2002-02-05,2002-02-08,3,6,3.0,1.0,76,73
378,江戸川区篠崎町3-2-9,35.704678,139.909225,JGD2011,国道１４号（京葉道路）,c,2002-02-18,2002-02-21,3,6,4.0,1.0,76,74
379,江戸川区臨海町5-1-2,35.643536,139.868332,JGD2011,国道３５７号（湾岸道路）,a,2001-05-22,2001-05-25,3,6,4.0,1.0,73,70
395,江戸川区南小岩4-9,35.722698,139.881943,JGD2011,国道１４号（千葉街道）,C,2002-01-17,2002-01-18,3,2,3.1,1.2,73,69
399,八王子市片倉町1404-1,35.626556,139.341415,JGD2011,国道１６号（東京環状）,a,2001-12-17,2001-12-18,3,2,2.0,1.2,77,77
400,八王子市中野山王1-8-5,35.671257,139.330734,JGD2011,国道１６号（東京環状）,c,2001-12-13,2001-12-14,3,2,2.0,1.2,75,75
401,八王子市北野町549-5,35.646137,139.353210,JGD2011,国道１６号（八王子バイパス）,c,2001-12-17,2001-12-18,3,4,8.0,1.2,70,70
402,八王子市大谷町355-1,35.676857,139.354065,JGD2011,国道１６号（八王子バイパス）,b,2001-12-13,2001-12-14,3,8,0.0,1.2,71,71
403,八王子市明神町4-21-1,35.660000,139.345459,JGD2011,国道２０号（甲州街道）,c,2001-12-13,2001-12-14,3,4,4.0,1.2,70,67
404,八王子市八日町6-2,35.660484,139.329498,JGD2011,国道２０号（甲州街道）,c,2001-12-13,2001-12-14,3,4,5.0,1.2,72,71
405,八王子市並木町15-15,35.650925,139.300262,JGD2011,国道２０号（甲州街道）,b,2001-12-19,2001-12-20,3,4,5.0,1.2,71,70
406,八王子市高尾町2940先,35.633018,139.257980,JGD2011,国道２０号（甲州街道）,a,2001-12-17,2001-12-18,3,2,3.0,1.2,70,69
407,八王子市加住町1-170-2,35.700542,139.316833,JGD2011,国道４１１号（滝山街道）,a,2001-12-19,2001-12-20,3,2,2.0,1.2,72,68
422,八王子市北野町574,35.649750,139.352295,JGD2011,国道１６号（八王子バイパス）,C,2002-01-29,2002-01-30,3,4,3.3,1.2,71,71
423,八王子市左入町368,35.685505,139.346390,JGD2011,国道１６号（八王子バイパス）,C,2002-01-28,2002-01-29,3,4,10.5,1.2,75,75
424,八王子市明神町4-2,35.659321,139.343262,JGD2011,国道２０号（甲州街道）,C,2002-01-29,2002-01-30,3,4,5.0,1.2,67,66
460,青梅市日向和田3-534,35.783833,139.233093,JGD2011,国道４１１号線（青梅街道）,a,2001-10-13,2001-10-14,3,2,2.0,1.6,69,64
461,青梅市長淵4-253,35.778084,139.272995,JGD2011,国道４１１号（吉野街道）,B,2002-01-30,2002-01-31,3,2,1.0,1.2,74,69
470,府中市美好町2-4-2,35.672638,139.466782,JGD2011,国道２０号（甲州街道）,c,2001-09-20,2001-09-21,3,4,3.0,2.0,76,75
473,府中市緑町1-12-12,35.672012,139.485672,JGD2011,国道２０号（甲州街道）,c,2001-09-26,2001-09-27,3,4,3.0,2.0,66,65
475,府中市西府町2-9,35.674881,139.456924,JGD2011,国道２０号（甲州街道）,b,2001-11-14,2001-11-15,3,5,2.0,1.5,72,71
482,昭島市緑町5-15-11,35.715412,139.339432,JGD2011,国道１６号（東京環状）,b,2001-05-29,2001-06-01,3,2,2.9,1.2,74,76
483,昭島市緑町5-7-14,35.712883,139.339859,JGD2011,国道１６号（東京環状）,b,2001-05-29,2001-06-01,3,5,3.9,1.2,74,74
484,昭島市田中町2-28-25,35.705250,139.350647,JGD2011,国道１６号（東京環状）,b,2001-06-26,2001-06-29,3,5,4.5,1.2,72,73
492,調布市仙川町2-6-5,35.662476,139.579681,JGD2011,国道２０号（甲州街道）,c,2002-01-16,2002-01-23,3,4,6.0,2.5,75,73
493,調布市仙川町2-6-5,35.662476,139.579681,JGD2011,国道２０号（甲州街道）,c,2002-01-16,2002-01-23,3,4,6.0,2.5,75,73
