一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
413,青梅市畑中3-953-1,35.778954,139.235001,JGD2011,主要地方道45号線(奥多摩青梅線),a,2006-11-20,2006-11-24,4,2,1.5,1.2,72,68
414,青梅市根ヶ布2-276,35.806583,139.265411,JGD2011,主要地方道28号線(青梅飯能線),a,2006-10-23,2006-10-26,4,2,2.0,1.2,70,63
415,青梅市日向和田3-706,35.786888,139.230652,JGD2011,国道411号線(青梅街道),a,2006-10-16,2006-10-19,3,2,2.0,1.6,69,65
416,青梅市柚木町2-405-1,35.796734,139.198288,JGD2011,主要地方道45号線(奥多摩青梅線),a,2006-11-27,2006-11-30,4,2,3.0,1.2,68,63
417,青梅市今井3-27,35.799305,139.312851,JGD2011,瑞穂富岡線,A,2007-01-29,2007-01-30,4,2,1.8,1.2,71,66
418,青梅市新町1-21-13,35.787998,139.298141,JGD2011,主要地方道5号線(新宿青梅線),b,2006-10-30,2006-11-02,4,4,4.5,1.2,71,66
419,青梅市新町8-20,35.784454,139.309372,JGD2011,市道幹12号線,b,2006-12-11,2006-12-14,5,4,4.5,1.2,69,66
420,青梅市今寺3-466,35.800369,139.299744,JGD2011,青梅入間線,B,2007-01-29,2007-01-30,4,2,1.5,1.2,67,60
421,青梅市長淵8-234,35.774155,139.258316,JGD2011,主要地方道31号線(青梅あきる野線),c,2006-12-04,2006-12-07,4,2,2.0,1.4,70,65
422,青梅市根ヶ布1-598,35.797409,139.267578,JGD2011,青梅飯能線,C,2007-01-29,2007-01-30,4,2,1.7,1.2,72,66
