一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
623,西東京市芝久保町5-7-37,35.734409,139.525909,JGD2011,新宿青梅線（新青梅街道）,b,2001-06-05,2001-06-06,4,4,3.0,1.5,72,70
624,西東京市南町3-18-40,35.722900,139.542709,JGD2011,市道４１号,a,2001-06-06,2001-06-07,6,2,5.0,1.5,66,61
625,西東京市谷戸町1-17-2,35.741394,139.544571,JGD2011,ひばりケ丘停車場線（谷戸新道）,a,2001-06-07,2001-06-08,4,2,7.0,1.5,66,63
626,西東京市柳沢1-11-9,35.725906,139.553146,JGD2011,東京所沢線（青梅街道）,c,2001-10-04,2001-10-05,4,6,1.0,1.5,75,73
627,西東京市東町1-4,35.744274,139.561554,JGD2011,前沢保谷線,a,2001-10-09,2001-10-10,4,2,2.0,1.5,68,63
628,西東京市保谷町5-5-19,35.733910,139.550415,JGD2011,東大泉田無線（保谷新道）,a,2001-10-11,2001-10-12,4,2,1.0,1.5,71,67
629,西東京市住吉町6-5,35.746132,139.549942,JGD2011,保谷志木線,a,2001-10-15,2001-10-16,4,2,2.0,1.5,66,64
630,西東京市保谷町1-19-11,35.732288,139.555161,JGD2011,杉並田無線（新青梅街道）,b,2001-11-27,2001-11-28,4,2,2.0,1.5,75,74
631,西東京市向台町2-5-1,35.720837,139.542542,JGD2011,調布田無線（武蔵境通り）,b,2001-12-04,2001-12-05,4,2,6.0,1.5,66,63
632,西東京市田無町6-3-12,35.729973,139.531281,JGD2011,新宿青梅線,c,2001-12-05,2001-12-06,4,2,2.0,1.5,69,67
