一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
121,江東区亀戸4-14-5,35.701527,139.828720,JGD2011,御徒町小岩線（蔵前橋通り）,b,2003-05-13,2003-05-14,4,6,4.0,1.5,75,74
122,江東区亀戸7-42-5,35.696823,139.835480,JGD2011,国道１４号（京葉道路）,c,2003-11-13,2003-11-14,3,6,4.0,1.5,72,71
123,江東区住吉2-28-36,35.688477,139.818192,JGD2011,東京市川線（新大橋通り）,b,2003-06-10,2003-06-11,4,4,4.0,1.5,70,68
124,江東区大島3-16-2,35.689991,139.830032,JGD2011,東京市川線（新大橋通り）,c,2003-05-15,2003-05-16,4,4,4.0,1.5,71,69
125,江東区北砂4-13-23,35.677395,139.829285,JGD2011,浜町北砂町線（清洲橋通り）,c,2003-05-20,2003-05-21,4,4,3.0,1.5,69,62
126,江東区南砂4-4-1,35.674950,139.827621,JGD2011,永代葛西橋線（葛西橋通り）,c,2003-11-13,2003-11-14,4,4,5.0,1.5,75,74
127,江東区永代2-31-14,35.673653,139.792633,JGD2011,東京浦安線（永代通り）,c,2003-06-11,2003-06-12,4,6,6.0,1.5,70,70
128,江東区南砂2-2-15,35.669575,139.823517,JGD2011,東京浦安線（永代通り）,b,2003-05-08,2003-05-09,4,6,6.0,1.5,68,66
129,江東区豊洲4-11-18,35.652431,139.799774,JGD2011,日比谷豊洲埠頭東雲町線（晴海通り）,c,2003-11-13,2003-11-14,4,8,6.0,1.5,74,71
130,江東区平野1-2-3,35.678173,139.798935,JGD2011,上野月島線（清澄通り）,c,2003-05-27,2003-05-28,4,4,4.0,1.5,70,65
131,江東区東雲2-5-25,35.640823,139.799210,JGD2011,国道３５７号（湾岸道路）,c,2003-06-05,2003-06-06,3,4,4.0,1.5,73,73
132,江東区豊洲3-4-5,35.657047,139.798447,JGD2011,環状３号線（三ツ目通り）,c,2003-06-04,2003-06-05,4,6,6.0,1.5,68,64
133,江東区森下4-9-22,35.685005,139.805496,JGD2011,環状３号線（三ツ目通り）,c,2003-11-13,2003-11-14,4,4,3.0,1.5,74,73
134,江東区塩浜2-5-20,35.661232,139.805176,JGD2011,環状３号線（三ツ目通り）,c,2003-05-29,2003-05-30,4,6,6.0,1.5,72,70
135,江東区東陽4-11-28,35.673092,139.817459,JGD2011,深川吾嬬町線（四ツ目通り）,c,2003-05-07,2003-05-08,4,4,8.0,1.5,67,64
136,江東区大島3-4-5,35.692505,139.826523,JGD2011,王子千住南砂町線（明治通り）,c,2003-11-13,2003-11-14,4,4,4.0,1.5,72,71
137,江東区大島6-7-8,35.691402,139.834503,JGD2011,南砂町吾嬬橋線（丸八通り）,b,2003-05-14,2003-05-15,4,6,4.0,1.5,70,69
138,江東区東砂2-12-14,35.683624,139.844009,JGD2011,亀戸葛西橋線（番所橋通り）,b,2003-05-21,2003-05-22,4,4,4.0,1.5,72,66
139,江東区大島7-30-26,35.693832,139.841415,JGD2011,首都高速７号小松川線,c,2003-05-22,2003-05-23,2,4,23.0,26.0,68,67
140,江東区枝川2-1-1,35.659821,139.805649,JGD2011,首都高速９号深川線,c,2003-06-03,2003-06-04,2,4,28.0,27.0,74,72
141,江東区亀戸7-42,35.696823,139.835480,JGD2011,国道１４号（京葉道路）,C,2003-11-13,2003-11-14,3,7,3.6,1.2,72,71
142,江東区南砂4-4-1,35.674950,139.827621,JGD2011,東京浦安線（葛西橋通り）,C,2003-11-13,2003-11-14,4,6,2.8,1.2,75,74
143,江東区豊洲4-11-18,35.652431,139.799774,JGD2011,日比谷豊洲埠頭東雲町線（晴海通り）,C,2003-11-13,2003-11-14,4,8,6.1,1.2,74,71
144,江東区森下4-9-22,35.685005,139.805496,JGD2011,環状３号線（三ツ目通り）,C,2003-11-13,2003-11-14,4,4,3.1,1.2,74,73
145,江東区大島3-4-5,35.692505,139.826523,JGD2011,王子千住南砂町線（明治通り）,C,2003-11-13,2003-11-14,4,4,4.1,1.2,72,71
