一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
376,江戸川区東小岩3-20-10,35.732632,139.892456,JGD2011,国道１４号（千葉街道）,c,2001-12-10,2001-12-13,3,2,3.0,1.0,71,68
377,江戸川区小松川4-58-1,35.700035,139.851196,JGD2011,国道１４号（京葉道路）,c,2002-02-05,2002-02-08,3,6,3.0,1.0,76,73
378,江戸川区篠崎町3-2-9,35.704678,139.909225,JGD2011,国道１４号（京葉道路）,c,2002-02-18,2002-02-21,3,6,4.0,1.0,76,74
379,江戸川区臨海町5-1-2,35.643536,139.868332,JGD2011,国道３５７号（湾岸道路）,a,2001-05-22,2001-05-25,3,6,4.0,1.0,73,70
380,江戸川区平井5-4-3,35.705532,139.839294,JGD2011,御徒町小岩線（蔵前橋通り）,c,2001-10-16,2001-10-19,4,4,4.0,1.0,74,73
381,江戸川区西小岩3-2-15,35.734657,139.873581,JGD2011,市川四ツ木線（奥戸街道）,b,2002-01-22,2002-01-25,4,2,3.0,1.0,70,69
382,江戸川区船堀5-7,35.683525,139.871384,JGD2011,東京市川線（新大橋通り）,c,2001-06-12,2001-06-15,4,4,6.0,1.0,69,66
383,江戸川区小松川1-5-6,35.689106,139.850647,JGD2011,東京市川線（新大橋通り）,b,2002-01-28,2002-01-31,4,6,11.0,13.0,74,71
384,江戸川区中葛西6-18-4,35.660675,139.869034,JGD2011,新荒川葛西堤防線,c,2001-06-19,2001-06-22,4,6,6.0,1.0,67,63
385,江戸川区東小岩1-6-10,35.721226,139.891144,JGD2011,王子金町江戸川線（柴又街道）,c,2001-12-18,2001-12-21,4,2,3.0,1.0,68,65
386,江戸川区上一色1-8-11,35.723095,139.872955,JGD2011,環状７号線,c,2001-11-27,2001-11-30,4,8,3.0,1.0,72,70
387,江戸川区南葛西3-23,35.650539,139.871368,JGD2011,環状７号線,c,2001-10-02,2001-10-05,4,6,7.0,1.0,68,65
388,江戸川区北葛西3-2-1,35.671066,139.858337,JGD2011,千住小松川葛西沖線（船堀街道）,c,2001-06-05,2001-06-07,4,2,3.0,2.0,71,67
389,江戸川区北小岩5-32-5,35.740711,139.891617,JGD2011,江戸川堤防線（岩槻街道）,a,2001-11-13,2001-11-16,4,2,1.0,1.0,70,66
390,江戸川区中葛西4-9-11,35.667912,139.867798,JGD2011,東京浦安線（葛西橋通り）,c,2001-11-06,2001-11-09,4,4,5.0,1.0,75,74
391,江戸川区平井4-7-21,35.705032,139.845673,JGD2011,新荒川堤防線,c,2002-02-12,2002-02-15,4,2,6.0,1.0,68,64
392,江戸川区西葛西8-17-1,35.655941,139.862961,JGD2011,区道Ａ０２００号（葛西中央通り）,b,2001-09-18,2001-09-21,5,4,6.0,1.0,69,63
393,江戸川区臨海町2-2-9,35.652184,139.860596,JGD2011,区道Ａ０２５０号（左近通り）,c,2001-09-18,2001-09-21,5,6,4.0,1.0,65,61
394,江戸川区南葛西6-23,35.648441,139.878265,JGD2011,区道Ａ０２８１号（区補助２８９号）,b,2001-09-04,2001-09-07,5,4,5.0,1.0,64,58
395,江戸川区南小岩4-9,35.722698,139.881943,JGD2011,国道１４号（千葉街道）,C,2002-01-17,2002-01-18,3,2,3.1,1.2,73,69
396,江戸川区南小岩3-25,35.725433,139.888382,JGD2011,王子金町江戸川線（柴又街道）,C,2002-01-17,2002-01-18,4,2,2.3,1.2,70,67
397,江戸川区松島4-1,35.708870,139.858109,JGD2011,新荒川葛西堤防線,C,2002-01-24,2002-01-25,4,2,3.6,1.2,66,62
398,江戸川区東小岩3-16,35.731144,139.892975,JGD2011,江戸川堤防線（篠崎街道）,B,2002-01-24,2002-01-25,4,2,0.8,1.2,72,68
