一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
283,板橋区高島平1-9-1,35.782066,139.668015,JGD2011,補助201号,b,2006-10-02,2006-10-05,4,6,2.0,1.0,72,67
284,板橋区蓮根3-6-3,35.786236,139.675888,JGD2011,補助202号,b,2006-10-23,2006-10-26,4,6,4.0,1.0,73,71
285,板橋区赤塚8-1-2,35.780674,139.649094,JGD2011,新大宮ﾊﾞｲﾊﾟｽ,b,2006-09-20,2006-09-21,3,3,4.0,1.0,69,67
286,板橋区高島平5丁目13,35.789223,139.643814,JGD2011,国道17号線,B,2006-12-04,2006-12-05,3,4,2.2,1.2,64,62
287,板橋区前野町4丁目45,35.773193,139.689606,JGD2011,高速5号池袋線,B,2006-12-04,2006-12-05,2,4,2.6,1.2,68,65
288,板橋区板橋2-67-7,35.751736,139.709290,JGD2011,国道17号,c,2006-07-24,2006-07-28,3,6,4.0,1.0,71,69
289,板橋区双葉町42-1,35.759560,139.700302,JGD2011,環状7号線,c,2006-10-30,2006-11-02,4,4,4.0,1.0,74,73
290,板橋区南常磐台2-8-9,35.756393,139.689240,JGD2011,国道254号,c,2006-09-04,2006-09-08,3,4,4.0,1.0,72,71
291,板橋区熊野町25-2,35.744221,139.707901,JGD2011,環状6号線,c,2006-09-25,2006-09-26,4,6,4.0,1.0,74,73
292,板橋区大山町13-1,35.747055,139.700409,JGD2011,国道254号,c,2006-09-27,2006-09-28,3,4,4.0,1.0,72,69
293,板橋区本町41-3,35.757793,139.707443,JGD2011,国道17号,c,2006-09-28,2006-09-29,3,6,4.0,1.0,75,74
294,板橋区小茂根4-9-5,35.746487,139.675751,JGD2011,環状7号線,c,2006-07-12,2006-07-13,4,4,4.0,1.0,73,71
295,板橋区大原町6-5,35.769924,139.700775,JGD2011,国道17号,c,2006-07-19,2006-07-20,3,4,4.0,1.0,71,70
296,板橋区東坂下2-20-1,35.787846,139.685287,JGD2011,国道17号,c,2006-10-18,2006-10-19,3,4,4.0,1.0,72,71
297,板橋区坂下1-5-3,35.779690,139.687164,JGD2011,環状8号線,c,2006-11-15,2006-11-16,4,4,4.0,1.0,68,64
298,板橋区稲荷台22-4,35.762180,139.710297,JGD2011,環状7号線,c,2006-11-20,2006-11-21,4,4,3.0,1.0,74,74
299,板橋区熊野町11-2,35.741783,139.706451,JGD2011,環状6号線,c,2006-08-31,2006-09-01,4,9,4.0,1.0,71,68
300,板橋区高島平6-1-1,35.791908,139.645660,JGD2011,首都高速5号池袋線,c,2006-12-04,2006-12-05,2,4,4.0,1.0,72,69
301,板橋区赤塚新町3-3-9,35.770729,139.641541,JGD2011,国道254号,c,2006-10-19,2006-10-20,3,4,4.0,1.0,72,71
302,板橋区大谷口  上町4,35.750233,139.694702,JGD2011,国道254号線,C,2006-12-04,2006-12-05,3,4,4.7,1.2,70,68
303,板橋区南常盤台2丁目22,35.758156,139.683456,JGD2011,国道254号線,C,2006-12-04,2006-12-05,3,4,5.2,1.2,73,74
304,板橋区赤塚新町3丁目17,35.773643,139.635147,JGD2011,国道254号線,C,2006-12-04,2006-12-05,3,4,4.8,1.2,74,72
