一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
220,渋谷区代々木2-13,35.686928,139.695953,JGD2011,国道２０号（甲州街道）,c,2002-08-22,2002-08-23,3,8,5.0,1.5,69,68
221,渋谷区南平台町16-21,35.654274,139.694397,JGD2011,国道２４６号（玉川通り）,c,2002-10-17,2002-10-18,3,6,5.0,1.5,76,77
245,杉並区下高井戸4-2-7,35.670437,139.629974,JGD2011,国道２０号（甲州街道）,c,2002-9-2,2002-9-5,3,8,6.0,2.0,73,72
267,豊島区池袋1-13-22,35.737099,139.713638,JGD2011,国道２５４号（川越街道）,c,2002-07-23,2002-07-26,3,6,5.0,1.3,77,75
268,豊島区東池袋5-39-18,35.728218,139.725494,JGD2011,国道２５４号（春日通り）,c,2002-11-12,2002-11-15,3,4,3.0,1.5,72,71
273,豊島区西巣鴨4-9-1,35.743462,139.729477,JGD2011,国道１７号（白山通り）,c,2002-06-18,2002-06-21,3,6,5.0,1.8,68,66
276,北区岩渕町26-6,35.785709,139.722275,JGD2011,国道１２２号（北本通り）,c,2002-04-08,2002-04-09,3,5,4.2,1.2,71,69
277,北区神谷3-30-2,35.771313,139.733536,JGD2011,国道１２２号（北本通り）,c,2002-04-09,2002-04-10,3,6,3.4,1.2,74,71
278,北区神谷1-10-1,35.769032,139.734085,JGD2011,国道１２２号（北本通り）,c,2002-04-10,2002-04-11,3,7,3.2,1.2,72,70
282,北区岩淵町37,35.784740,139.721619,JGD2011,国道１２２号北本通り,C,2002-12-05,2002-12-06,3,6,4.8,1.2,72,70
287,荒川区南千住1-59-11,35.734081,139.793381,JGD2011,国道４号（日光街道）,c,2003-01-20,2003-01-24,3,4,4.4,1.8,74,73
293,板橋区板橋2-61-13,35.750923,139.710175,JGD2011,国道１７号（中山道）,c,2002-12-10,2002-12-13,3,4,4.0,1.0,72,73
296,板橋区南常磐台2-8-9,35.756393,139.689240,JGD2011,国道２５４号（川越街道）,c,2002-10-08,2002-10-11,3,4,4.0,1.0,72,72
299,板橋区大山町13-1,35.747055,139.700409,JGD2011,国道２５４号（川越街道）,c,2002-11-28,2002-11-29,3,4,4.0,1.0,74,74
301,板橋区本町41-3,35.757793,139.707443,JGD2011,国道１７号（中山道）,c,2002-06-10,2002-06-11,3,6,4.0,1.0,74,72
303,板橋区大原町6-5,35.769924,139.700775,JGD2011,国道１７号（中山道）,c,2002-07-15,2002-07-16,3,4,4.0,1.0,78,73
304,板橋区坂下3-35-58,35.790768,139.683426,JGD2011,国道１７号（中山道）,c,2002-07-16,2002-07-17,3,4,4.0,1.0,76,73
309,板橋区赤塚7-25-3,35.779480,139.649689,JGD2011,国道１７号（新大宮バイパス）,b,2002-11-13,2002-11-14,3,3,4.0,1.0,67,59
310,板橋区赤塚新町3-3-9,35.770729,139.641541,JGD2011,国道２５４号（川越街道）,c,2002-10-16,2002-10-17,3,4,4.0,1.0,73,73
311,板橋区大原町11,35.771172,139.699738,JGD2011,国道１７号（中山道）,C,2002-12-05,2002-12-06,3,4,4.7,1.2,70,68
318,練馬区旭町3-35,35.778782,139.624985,JGD2011,国道２５４号（川越街道）,c,2003-01-24,2003-01-31,3,5,4.3,2.1,72,71
327,練馬区北町2-7-1,35.765865,139.658920,JGD2011,国道２５４号（川越街道）,b,2002-11-29,2002-12-13,3,4,4.6,2.0,74,72
338,足立区千住河原町10,35.743710,139.797867,JGD2011,国道４号（日光街道）,c,2002-05-14,2002-05-15,3,7,4.0,1.5,77,76
339,足立区中央本町1-5-3,35.771072,139.803894,JGD2011,国道４号（日光街道）,c,2002-04-19,2002-04-25,3,4,5.0,1.5,71,71
340,足立区西保木間1-15,35.796452,139.801788,JGD2011,国道４号（日光街道）,c,2002-10-16,2002-10-17,3,4,4.0,1.5,73,72
358,葛飾区金町5-24-21,35.765957,139.868622,JGD2011,国道６号（水戸街道）,c,2002-12-04,2002-12-06,3,5,3.0,1.8,69,68
362,葛飾区四つ木5-15-21,35.742584,139.841217,JGD2011,国道６号（水戸街道）,c,2002-10-10,2002-10-13,3,4,4.0,1.2,73,72
374,葛飾区金町3-19,35.767693,139.872955,JGD2011,国道６号（水戸街道）,C,2002-12-02,2002-12-03,3,4,3.8,1.2,74,72
