一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
598,狛江市東和泉2-4-1,35.630894,139.581070,JGD2011,世田谷町田線（世田谷通り）,C,2004-01-15,2004-01-16,4,2,2.4,1.2,72,71
599,東大和市中央2-870-9,35.746445,139.429016,JGD2011,新宿青梅線（新青梅街道）,b,2003-11-26,2003-11-27,4,4,2.0,1.2,77,74
600,東大和市中央2-1101,35.743881,139.430359,JGD2011,所沢武蔵村山立川線（青梅街道）,b,2003-11-13,2003-11-14,4,2,1.0,1.2,70,67
601,東大和市蔵敷1-476,35.754211,139.421036,JGD2011,所沢武蔵村山立川線（青梅街道）,a,2004-01-20,2004-01-21,4,2,0.5,1.2,72,67
602,東大和市立野4-476,35.741055,139.417053,JGD2011,立川東大和線（芋窪街道）,c,2003-11-18,2003-11-19,4,2,3.4,1.2,70,65
603,東大和市奈良橋5-816,35.747772,139.429367,JGD2011,新宿青梅線（新青梅街道）,B,2004-01-19,2004-01-20,4,4,2.4,1.2,78,76
604,東大和市南街5-66-8,35.735279,139.434311,JGD2011,新宿青梅線（青梅街道）,B,2004-01-19,2004-01-20,4,2,1.5,1.2,69,67
605,清瀬市中清戸2-686,35.781063,139.527237,JGD2011,さいたま東村山線（志木街道）,a,2004-02-05,2004-02-05,4,2,3.0,1.2,72,71
606,清瀬市元町2-27-12,35.778091,139.517990,JGD2011,練馬所沢線（小金井街道）,c,2004-01-22,2004-01-23,4,2,2.0,1.2,70,69
607,清瀬市竹丘1-17-9,35.769478,139.508118,JGD2011,東村山清瀬線,a,2004-01-29,2004-01-30,4,2,3.0,1.2,68,62
608,清瀬市中清戸1-526,35.778427,139.526855,JGD2011,さいたま東村山線（志木街道）,A,2004-01-19,2004-01-20,4,2,3.0,1.2,70,68
609,清瀬市梅園3-2-3,35.768627,139.501358,JGD2011,東村山清瀬線,A,2004-01-19,2004-01-20,4,2,2.6,1.2,67,61
610,東久留米市滝山3-11,35.740479,139.505096,JGD2011,新宿青梅線（新青梅街道）,b,2003-11-12,2003-11-13,4,4,3.8,1.2,75,73
611,東久留米市野火止1-1-34,35.761608,139.515976,JGD2011,府中清瀬線（小金井街道）,c,2003-11-10,2003-11-14,4,2,3.2,1.2,72,70
612,東久留米市南沢5-18-38,35.744312,139.524948,JGD2011,東京所沢線（所沢街道）,a,2003-11-10,2003-11-14,4,2,1.5,1.2,72,71
613,東久留米市滝山6-1-18,35.746067,139.504303,JGD2011,府中清瀬線（新小金井街道）,a,2003-11-10,2003-11-14,4,2,3.5,1.2,69,65
614,東久留米市中央町5-12-17,35.750767,139.515366,JGD2011,府中清瀬線（小金井街道）,A,2004-01-19,2004-01-20,4,2,0.0,1.2,73,73
615,東久留米市南町1-1-3,35.740250,139.531067,JGD2011,東京所沢線（所沢街道）,A,2004-01-19,2004-01-20,4,2,0.0,1.2,74,73
616,武蔵村山市三ﾂ木2-54,35.758183,139.371475,JGD2011,新宿青梅線（新青梅街道）,b,2003-10-23,2003-10-24,4,4,0.0,1.2,71,70
617,武蔵村山市神明4-130,35.751202,139.402679,JGD2011,新宿青梅線（新青梅街道）,b,2003-10-15,2003-10-16,4,4,0.0,1.2,75,72
618,武蔵村山市三ﾂ木3-23-3,35.760361,139.371445,JGD2011,新宿青梅線（青梅街道）,b,2003-06-25,2003-06-26,4,2,0.0,1.2,73,70
619,武蔵村山市中藤4-18-1,35.757717,139.403427,JGD2011,新宿青梅線（青梅街道）,b,2003-10-16,2003-10-17,4,2,0.0,1.2,70,66
620,武蔵村山市榎1-18,35.740891,139.388016,JGD2011,所沢武蔵村山立川線,c,2003-10-20,2003-10-21,4,2,0.0,1.2,72,70
621,武蔵村山市三ﾂ藤1-72,35.749630,139.382645,JGD2011,八王子武蔵村山線,b,2003-10-27,2003-10-28,4,2,0.0,1.2,70,66
622,武蔵村山市残堀5-160,35.752380,139.369675,JGD2011,三ツ木八王子線,b,2003-10-30,2003-10-31,4,2,0.0,1.2,69,65
623,武蔵村山市三ﾂ藤3-11-4,35.757706,139.368973,JGD2011,新宿青梅線（新青梅街道）,B,2004-01-26,2004-01-27,4,4,3.0,1.2,78,76
624,武蔵村山市本町4-11-1,35.756393,139.386154,JGD2011,所沢武蔵村山立川線,A,2004-01-26,2004-01-27,4,2,3.5,1.2,66,62
625,多摩市一ﾉ宮4-40-6,35.651226,139.438278,JGD2011,府中相模原線（川崎街道）,c,2003-11-06,2003-11-13,4,4,6.5,1.2,69,66
