"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2005120222,"港南",4,41,46,87,,,,,45,,7,"E",,,
2005120223,"港南",3,27,39,66,,,,,33,,5,"ENE",,,
2005120224,"港南",3,13,36,49,,,,,13,,8,"E",,,
2005120301,"港南",2,3,21,24,,,,,6,,8,"E",,,
2005120302,"港南",1,2,16,18,,,,,15,,8,"ENE",,,
2005120303,"港南",1,2,15,17,,,,,10,,7,"ENE",,,
2005120304,"港南",1,2,16,18,,,,,8,,8,"NE",,,
2005120305,"港南",1,2,19,21,,,,,10,,7,"E",,,
2005120306,"港南",1,2,16,18,,,,,2,,10,"ENE",,,
2005120307,"港南",1,10,24,34,,,,,8,,13,"ENE",,,
2005120308,"港南",1,14,27,41,,,,,9,,5,"ENE",,,
2005120309,"港南",1,20,26,46,,,,,9,,4,"N",,,
2005120310,"港南",1,19,26,45,,,,,11,,6,"SW",,,
2005120311,"港南",1,11,22,33,,,,,3,,13,"E",,,
2005120312,"港南",1,11,22,33,,,,,19,,5,"SSW",,,
2005120313,"港南",2,18,31,49,,,,,18,,7,"E",,,
2005120314,"港南",3,21,33,54,,,,,15,,8,"E",,,
2005120315,"港南",3,20,35,55,,,,,22,,5,"ESE",,,
2005120316,"港南",3,23,41,64,,,,,15,,4,"ENE",,,
2005120317,"港南",6,56,48,104,,,,,19,,1,"NE",,,
2005120318,"港南",5,71,55,126,,,,,25,,0,"W",,,
2005120319,"港南",4,95,61,156,,,,,34,,2,"NNE",,,
2005120320,"港南",3,66,53,119,,,,,22,,4,"SW",,,
2005120321,"港南",2,31,43,74,,,,,22,,5,"SSE",,,
2005120322,"港南",1,12,38,50,,,,,12,,1,"ESE",,,
2005120323,"港南",2,54,45,99,,,,,24,,2,"NE",,,
2005120324,"港南",2,63,46,109,,,,,27,,2,"SW",,,
2005120401,"港南",2,136,50,186,,,,,33,,0,"E",,,
2005120402,"港南",2,91,46,137,,,,,30,,0,"NNE",,,
2005120403,"港南",2,17,38,55,,,,,17,,4,"SSW",,,
2005120404,"港南",2,3,32,35,,,,,14,,4,"E",,,
2005120405,"港南",2,1,22,23,,,,,11,,3,"NE",,,
2005120406,"港南",2,2,27,29,,,,,14,,3,"NE",,,
2005120407,"港南",3,5,31,36,,,,,20,,2,"SSW",,,
2005120408,"港南",3,12,35,47,,,,,23,,2,"ESE",,,
2005120409,"港南",3,19,35,54,,,,,17,,2,"WNW",,,
2005120410,"港南",3,15,33,48,,,,,25,,5,"NW",,,
2005120411,"港南",4,18,33,51,,,,,23,,11,"ENE",,,
2005120412,"港南",5,21,34,55,,,,,27,,5,"ENE",,,
2005120413,"港南",3,4,19,23,,,,,24,,19,"E",,,
2005120414,"港南",2,4,19,23,,,,,22,,7,"SE",,,
2005120415,"港南",1,3,21,24,,,,,21,,7,"SE",,,
2005120416,"港南",1,3,25,28,,,,,33,,4,"NNE",,,
2005120417,"港南",0,3,27,30,,,,,31,,4,"SSW",,,
2005120418,"港南",0,4,31,35,,,,,22,,6,"ENE",,,
2005120419,"港南",0,7,24,31,,,,,17,,5,"NNE",,,
2005120420,"港南",1,24,39,63,,,,,27,,5,"SE",,,
2005120421,"港南",1,21,38,59,,,,,29,,6,"SW",,,
2005120422,"港南",1,32,35,67,,,,,43,,5,"SW",,,
2005120423,"港南",1,19,30,49,,,,,59,,5,"SW",,,
2005120424,"港南",0,9,28,37,,,,,63,,4,"NE",,,
2005120501,"港南",0,3,23,26,,,,,44,,4,"WNW",,,
2005120502,"港南",0,2,22,24,,,,,34,,2,"ESE",,,
2005120503,"港南",0,6,27,33,,,,,30,,4,"SE",,,
2005120504,"港南",0,8,28,36,,,,,25,,4,"S",,,
2005120505,"港南",0,12,28,40,,,,,16,,6,"ENE",,,
2005120506,"港南",1,3,20,23,,,,,6,,8,"W",,,
2005120507,"港南",1,4,22,26,,,,,7,,6,"SSE",,,
2005120508,"港南",1,14,27,41,,,,,8,,10,"S",,,
2005120509,"港南",2,24,32,56,,,,,13,,13,"SSW",,,
2005120510,"港南",2,17,26,43,,,,,6,,11,"E",,,
2005120511,"港南",9998,9998,9998,9998,,,,,26,,12,"SW",,,
2005120512,"港南",9998,9998,9998,9998,,,,,16,,8,"NNE",,,
2005120513,"港南",1,5,13,18,,,,,15,,11,"SE",,,
2005120514,"港南",1,6,15,21,,,,,22,,9,"S",,,
2005120515,"港南",1,4,13,17,,,,,11,,5,"ENE",,,
2005120516,"港南",1,8,22,30,,,,,13,,5,"WSW",,,
2005120517,"港南",2,32,39,71,,,,,19,,7,"ENE",,,
2005120518,"港南",4,45,46,91,,,,,17,,5,"ESE",,,
2005120519,"港南",3,60,48,108,,,,,14,,3,"SSW",,,
2005120520,"港南",2,47,45,92,,,,,12,,3,"SSW",,,
2005120521,"港南",2,69,46,115,,,,,22,,3,"NNE",,,
2005120522,"港南",4,63,45,108,,,,,24,,2,"SSW",,,
2005120523,"港南",4,53,42,95,,,,,26,,0,"NNE",,,
2005120524,"港南",3,61,42,103,,,,,25,,3,"NNW",,,
2005120601,"港南",2,58,37,95,,,,,32,,1,"N",,,
2005120602,"港南",2,53,35,88,,,,,22,,3,"NW",,,
2005120603,"港南",2,45,32,77,,,,,19,,5,"ESE",,,
2005120604,"港南",2,40,31,71,,,,,26,,2,"NW",,,
2005120605,"港南",2,33,30,63,,,,,19,,5,"N",,,
2005120606,"港南",2,25,28,53,,,,,14,,4,"WNW",,,
2005120607,"港南",2,35,30,65,,,,,8,,7,"SE",,,
2005120608,"港南",2,43,32,75,,,,,22,,6,"E",,,
2005120609,"港南",3,36,31,67,,,,,17,,9,"ESE",,,
2005120610,"港南",3,38,30,68,,,,,19,,9,"E",,,
2005120611,"港南",3,26,26,52,,,,,19,,10,"ENE",,,
2005120612,"港南",2,20,26,46,,,,,13,,9,"NE",,,
2005120613,"港南",3,15,22,37,,,,,13,,8,"NW",,,
2005120614,"港南",2,14,23,37,,,,,20,,15,"ENE",,,
2005120615,"港南",2,13,27,40,,,,,20,,6,"NE",,,
2005120616,"港南",2,12,28,40,,,,,12,,8,"NE",,,
2005120617,"港南",1,16,33,49,,,,,12,,9,"ENE",,,
2005120618,"港南",2,53,46,99,,,,,16,,10,"ENE",,,
2005120619,"港南",1,31,38,69,,,,,3,,6,"NE",,,
2005120620,"港南",1,16,32,48,,,,,9,,1,"W",,,
2005120621,"港南",1,20,34,54,,,,,12,,3,"ENE",,,
2005120622,"港南",1,10,33,43,,,,,9,,3,"NW",,,
2005120623,"港南",1,9,33,42,,,,,17,,2,"NW",,,
2005120624,"港南",1,11,34,45,,,,,18,,3,"NE",,,
2005120701,"港南",1,27,35,62,,,,,24,,3,"NW",,,
2005120702,"港南",1,19,33,52,,,,,17,,4,"SSE",,,
2005120703,"港南",1,28,34,62,,,,,22,,2,"ESE",,,
2005120704,"港南",2,16,32,48,,,,,15,,1,"ENE",,,
2005120705,"港南",2,18,33,51,,,,,11,,1,"SE",,,
2005120706,"港南",2,15,33,48,,,,,9,,2,"NNW",,,
2005120707,"港南",2,49,38,87,,,,,7,,7,"NNE",,,
2005120708,"港南",2,32,36,68,,,,,14,,6,"NE",,,
2005120709,"港南",2,35,36,71,,,,,11,,6,"ENE",,,
2005120710,"港南",2,34,35,69,,,,,10,,5,"NNE",,,
2005120711,"港南",2,26,32,58,,,,,23,,5,"N",,,
2005120712,"港南",2,28,33,61,,,,,24,,4,"NNW",,,
2005120713,"港南",4,36,38,74,,,,,26,,9,"ENE",,,
2005120714,"港南",6,32,38,70,,,,,20,,10,"ENE",,,
2005120715,"港南",4,24,37,61,,,,,21,,5,"E",,,
2005120716,"港南",3,24,40,64,,,,,22,,7,"E",,,
2005120717,"港南",2,21,41,62,,,,,18,,6,"ESE",,,
2005120718,"港南",5,34,43,77,,,,,18,,8,"ESE",,,
2005120719,"港南",5,31,42,73,,,,,18,,9,"ESE",,,
2005120720,"港南",4,27,41,68,,,,,13,,9,"ENE",,,
2005120721,"港南",4,16,40,56,,,,,14,,2,"NNW",,,
2005120722,"港南",3,17,40,57,,,,,16,,5,"NNW",,,
2005120723,"港南",3,24,38,62,,,,,17,,6,"NE",,,
2005120724,"港南",3,15,36,51,,,,,20,,2,"ENE",,,
2005120801,"港南",3,40,37,77,,,,,22,,3,"NE",,,
2005120802,"港南",2,22,34,56,,,,,13,,3,"ENE",,,
2005120803,"港南",2,9,33,42,,,,,13,,3,"NE",,,
2005120804,"港南",2,8,32,40,,,,,13,,3,"NNE",,,
2005120805,"港南",2,16,33,49,,,,,14,,2,"S",,,
2005120806,"港南",2,42,34,76,,,,,12,,1,"NW",,,
2005120807,"港南",2,54,33,87,,,,,10,,1,"N",,,
2005120808,"港南",3,82,36,118,,,,,24,,4,"NW",,,
2005120809,"港南",3,71,38,109,,,,,24,,3,"W",,,
2005120810,"港南",6,81,42,123,,,,,24,,6,"W",,,
2005120811,"港南",6,75,44,119,,,,,27,,20,"ENE",,,
2005120812,"港南",7,54,42,96,,,,,21,,6,"ESE",,,
2005120813,"港南",6,46,45,91,,,,,26,,6,"ENE",,,
2005120814,"港南",5,35,45,80,,,,,19,,14,"E",,,
2005120815,"港南",5,31,46,77,,,,,25,,8,"E",,,
2005120816,"港南",5,32,51,83,,,,,23,,8,"ESE",,,
2005120817,"港南",7,40,56,96,,,,,27,,4,"E",,,
2005120818,"港南",11,56,59,115,,,,,30,,2,"NNW",,,
2005120819,"港南",12,90,64,154,,,,,41,,3,"NE",,,
2005120820,"港南",8,78,60,138,,,,,43,,11,"ENE",,,
2005120821,"港南",4,83,52,135,,,,,30,,2,"NNE",,,
2005120822,"港南",3,60,46,106,,,,,32,,0,"ENE",,,
2005120823,"港南",3,86,46,132,,,,,36,,1,"ENE",,,
2005120824,"港南",2,95,47,142,,,,,31,,4,"WNW",,,
2005120901,"港南",9995,9995,9995,9995,,,,,32,,2,"W",,,
2005120902,"港南",1,60,39,99,,,,,37,,2,"ENE",,,
2005120903,"港南",1,49,38,87,,,,,36,,1,"WSW",,,
2005120904,"港南",2,46,36,82,,,,,37,,3,"NW",,,
2005120905,"港南",2,58,35,93,,,,,41,,2,"ENE",,,
2005120906,"港南",2,68,35,103,,,,,41,,0,"NE",,,
2005120907,"港南",2,96,38,134,,,,,39,,2,"N",,,
2005120908,"港南",3,141,44,185,,,,,37,,5,"S",,,
2005120909,"港南",3,166,49,215,,,,,40,,9,"ESE",,,
2005120910,"港南",5,75,47,122,,,,,37,,7,"E",,,
2005120911,"港南",3,41,43,84,,,,,28,,7,"WSW",,,
2005120912,"港南",2,20,36,56,,,,,26,,9,"SSW",,,
2005120913,"港南",8,39,48,87,,,,,35,,11,"ESE",,,
2005120914,"港南",8,37,51,88,,,,,9998,,14,"ENE",,,
2005120915,"港南",8,23,43,66,,,,,19,,16,"ENE",,,
2005120916,"港南",9,29,46,75,,,,,16,,6,"NE",,,
2005120917,"港南",7,38,49,87,,,,,18,,9,"SW",,,
2005120918,"港南",4,22,47,69,,,,,11,,1,"WNW",,,
2005120919,"港南",5,70,53,123,,,,,17,,9,"SW",,,
2005120920,"港南",4,43,49,92,,,,,23,,3,"NE",,,
2005120921,"港南",3,96,56,152,,,,,23,,6,"ESE",,,
2005120922,"港南",3,72,50,122,,,,,17,,3,"SE",,,
2005120923,"港南",2,33,42,75,,,,,15,,6,"SW",,,
2005120924,"港南",2,22,40,62,,,,,11,,4,"ESE",,,
2005121001,"港南",2,12,37,49,,,,,6,,3,"SE",,,
2005121002,"港南",1,11,35,46,,,,,19,,2,"E",,,
2005121003,"港南",1,9,34,43,,,,,12,,2,"WSW",,,
2005121004,"港南",1,8,32,40,,,,,5,,2,"NE",,,
2005121005,"港南",1,10,35,45,,,,,16,,1,"ESE",,,
2005121006,"港南",1,12,35,47,,,,,4,,3,"ENE",,,
2005121007,"港南",1,32,38,70,,,,,7,,4,"SE",,,
2005121008,"港南",2,122,50,172,,,,,21,,1,"SSW",,,
2005121009,"港南",2,101,49,150,,,,,24,,8,"SW",,,
2005121010,"港南",4,71,48,119,,,,,20,,4,"ESE",,,
2005121011,"港南",3,41,43,84,,,,,26,,8,"ESE",,,
2005121012,"港南",3,19,26,45,,,,,24,,20,"SW",,,
2005121013,"港南",2,3,12,15,,,,,22,,15,"WSW",,,
2005121014,"港南",2,14,14,28,,,,,24,,21,"SW",,,
2005121015,"港南",2,6,15,21,,,,,19,,13,"SW",,,
2005121016,"港南",2,14,18,32,,,,,16,,9,"SW",,,
2005121017,"港南",2,8,25,33,,,,,16,,1,"SE",,,
2005121018,"港南",2,20,48,68,,,,,20,,2,"NNW",,,
2005121019,"港南",3,8,32,40,,,,,17,,5,"ENE",,,
2005121020,"港南",3,2,25,27,,,,,13,,2,"NE",,,
2005121021,"港南",3,8,32,40,,,,,12,,4,"NE",,,
2005121022,"港南",3,19,39,58,,,,,12,,2,"E",,,
2005121023,"港南",9,30,40,70,,,,,21,,1,"NE",,,
2005121024,"港南",7,43,43,86,,,,,11,,5,"NE",,,
2005121101,"港南",6,26,40,66,,,,,23,,6,"SSE",,,
2005121102,"港南",3,38,41,79,,,,,22,,2,"ESE",,,
2005121103,"港南",3,18,37,55,,,,,6,,1,"NNE",,,
2005121104,"港南",3,3,26,29,,,,,12,,5,"WSW",,,
2005121105,"港南",2,1,22,23,,,,,11,,5,"ESE",,,
2005121106,"港南",2,1,18,19,,,,,13,,5,"ESE",,,
2005121107,"港南",2,1,15,16,,,,,13,,7,"ENE",,,
2005121108,"港南",2,2,15,17,,,,,3,,6,"ESE",,,
2005121109,"港南",2,6,20,26,,,,,11,,11,"NE",,,
2005121110,"港南",2,4,15,19,,,,,11,,9,"ENE",,,
2005121111,"港南",1,3,14,17,,,,,7,,6,"NE",,,
2005121112,"港南",1,3,15,18,,,,,7,,6,"ENE",,,
2005121113,"港南",1,4,17,21,,,,,16,,6,"NW",,,
2005121114,"港南",1,4,21,25,,,,,17,,3,"NE",,,
2005121115,"港南",1,3,17,20,,,,,8,,5,"ENE",,,
2005121116,"港南",1,2,15,17,,,,,6,,8,"NNE",,,
2005121117,"港南",1,3,12,15,,,,,15,,8,"NE",,,
2005121118,"港南",1,3,14,17,,,,,4,,6,"NE",,,
2005121119,"港南",1,4,21,25,,,,,15,,6,"NNE",,,
2005121120,"港南",1,7,30,37,,,,,33,,8,"ENE",,,
2005121121,"港南",1,6,27,33,,,,,26,,12,"ENE",,,
2005121122,"港南",1,3,23,26,,,,,13,,11,"ENE",,,
2005121123,"港南",1,3,25,28,,,,,11,,7,"ENE",,,
2005121124,"港南",1,4,27,31,,,,,7,,10,"ENE",,,
2005121201,"港南",1,7,30,37,,,,,12,,6,"ENE",,,
2005121202,"港南",1,5,28,33,,,,,8,,3,"NNW",,,
2005121203,"港南",1,2,18,20,,,,,9,,4,"N",,,
2005121204,"港南",1,1,19,20,,,,,8,,3,"WNW",,,
2005121205,"港南",1,9,30,39,,,,,14,,14,"ENE",,,
2005121206,"港南",1,4,26,30,,,,,6,,2,"NNE",,,
2005121207,"港南",1,7,34,41,,,,,9,,2,"NW",,,
2005121208,"港南",1,17,35,52,,,,,19,,4,"W",,,
2005121209,"港南",3,56,41,97,,,,,20,,10,"ENE",,,
2005121210,"港南",9,84,46,130,,,,,26,,9,"E",,,
2005121211,"港南",8,85,50,135,,,,,29,,14,"ENE",,,
2005121212,"港南",9,92,53,145,,,,,29,,9,"ESE",,,
2005121213,"港南",9,59,49,108,,,,,27,,10,"S",,,
2005121214,"港南",10,33,40,73,,,,,23,,12,"SSW",,,
2005121215,"港南",7,20,35,55,,,,,19,,10,"WSW",,,
2005121216,"港南",3,5,22,27,,,,,22,,14,"SW",,,
2005121217,"港南",2,9,25,34,,,,,15,,5,"SSE",,,
2005121218,"港南",2,33,47,80,,,,,29,,7,"ENE",,,
2005121219,"港南",3,37,51,88,,,,,35,,5,"NW",,,
2005121220,"港南",3,48,51,99,,,,,40,,2,"S",,,
2005121221,"港南",3,46,49,95,,,,,34,,2,"SW",,,
2005121222,"港南",3,48,49,97,,,,,44,,5,"NNW",,,
2005121223,"港南",3,77,52,129,,,,,42,,2,"NNE",,,
2005121224,"港南",3,78,52,130,,,,,49,,3,"ENE",,,
2005121301,"港南",2,27,37,64,,,,,32,,14,"SE",,,
2005121302,"港南",1,2,15,17,,,,,21,,14,"WSW",,,
2005121303,"港南",1,1,11,12,,,,,5,,13,"NE",,,
2005121304,"港南",1,1,12,13,,,,,8,,11,"ESE",,,
2005121305,"港南",1,2,16,18,,,,,12,,7,"E",,,
2005121306,"港南",1,3,20,23,,,,,7,,7,"S",,,
2005121307,"港南",1,10,30,40,,,,,6,,5,"E",,,
2005121308,"港南",1,24,35,59,,,,,19,,5,"S",,,
2005121309,"港南",2,42,39,81,,,,,13,,4,"ESE",,,
2005121310,"港南",2,31,33,64,,,,,18,,6,"ESE",,,
2005121311,"港南",2,22,30,52,,,,,14,,16,"ENE",,,
2005121312,"港南",1,14,24,38,,,,,16,,12,"E",,,
2005121313,"港南",1,5,17,22,,,,,13,,8,"S",,,
2005121314,"港南",3,11,33,44,,,,,19,,15,"WSW",,,
2005121315,"港南",3,21,39,60,,,,,9,,12,"E",,,
2005121316,"港南",3,33,44,77,,,,,13,,5,"NNW",,,
2005121317,"港南",3,32,45,77,,,,,5,,6,"ESE",,,
2005121318,"港南",4,47,48,95,,,,,10,,4,"NE",,,
2005121319,"港南",4,29,43,72,,,,,12,,8,"ENE",,,
2005121320,"港南",2,17,36,53,,,,,15,,4,"NE",,,
2005121321,"港南",1,7,32,39,,,,,7,,5,"N",,,
2005121322,"港南",1,3,28,31,,,,,3,,9,"NNE",,,
2005121323,"港南",1,2,26,28,,,,,9,,7,"WSW",,,
2005121324,"港南",1,2,25,27,,,,,9,,6,"ENE",,,
2005121401,"港南",1,6,32,38,,,,,8,,5,"NNW",,,
2005121402,"港南",1,12,35,47,,,,,6,,2,"ENE",,,
2005121403,"港南",1,36,40,76,,,,,15,,0,"NNE",,,
2005121404,"港南",1,52,40,92,,,,,15,,4,"SE",,,
2005121405,"港南",2,76,42,118,,,,,16,,0,"E",,,
2005121406,"港南",2,91,43,134,,,,,22,,3,"S",,,
2005121407,"港南",2,96,45,141,,,,,19,,1,"SE",,,
2005121408,"港南",3,154,51,205,,,,,24,,4,"SSE",,,
2005121409,"港南",4,212,64,276,,,,,26,,3,"ENE",,,
2005121410,"港南",6,158,59,217,,,,,32,,6,"SE",,,
2005121411,"港南",4,159,58,217,,,,,26,,11,"SW",,,
2005121412,"港南",3,103,50,153,,,,,29,,8,"N",,,
2005121413,"港南",9,199,74,273,,,,,50,,18,"E",,,
2005121414,"港南",8,47,49,96,,,,,30,,14,"E",,,
2005121415,"港南",8,37,49,86,,,,,25,,8,"E",,,
2005121416,"港南",6,48,53,101,,,,,21,,5,"ENE",,,
2005121417,"港南",6,69,58,127,,,,,26,,3,"E",,,
2005121418,"港南",7,78,58,136,,,,,27,,3,"NNE",,,
2005121419,"港南",7,62,56,118,,,,,24,,0,"NNE",,,
2005121420,"港南",5,52,54,106,,,,,28,,8,"N",,,
2005121421,"港南",2,11,33,44,,,,,10,,10,"ESE",,,
2005121422,"港南",2,3,24,27,,,,,9,,10,"ENE",,,
2005121423,"港南",1,3,25,28,,,,,11,,7,"ESE",,,
2005121424,"港南",1,3,24,27,,,,,11,,6,"W",,,
2005121501,"港南",1,2,21,23,,,,,8,,8,"E",,,
2005121502,"港南",1,3,24,27,,,,,8,,7,"E",,,
2005121503,"港南",1,3,26,29,,,,,10,,8,"ENE",,,
2005121504,"港南",1,5,30,35,,,,,15,,6,"ESE",,,
2005121505,"港南",1,6,32,38,,,,,15,,7,"ENE",,,
2005121506,"港南",1,10,34,44,,,,,1,,4,"E",,,
2005121507,"港南",1,10,32,42,,,,,6,,6,"ENE",,,
2005121508,"港南",2,27,36,63,,,,,10,,3,"ESE",,,
2005121509,"港南",2,63,43,106,,,,,21,,10,"ENE",,,
2005121510,"港南",4,88,45,133,,,,,23,,13,"E",,,
2005121511,"港南",4,68,46,114,,,,,18,,12,"SE",,,
2005121512,"港南",3,49,43,92,,,,,22,,9,"SE",,,
2005121513,"港南",4,41,42,83,,,,,31,,8,"SE",,,
2005121514,"港南",5,22,36,58,,,,,26,,12,"E",,,
2005121515,"港南",5,16,35,51,,,,,21,,8,"ESE",,,
2005121516,"港南",9998,9998,9998,9998,,,,,9998,,16,"WSW",,,
2005121517,"港南",4,39,47,86,,,,,9,,7,"WSW",,,
2005121518,"港南",4,22,43,65,,,,,15,,12,"SW",,,
2005121519,"港南",5,20,41,61,,,,,16,,4,"ESE",,,
2005121520,"港南",6,15,38,53,,,,,25,,10,"WSW",,,
2005121521,"港南",6,9,40,49,,,,,14,,6,"S",,,
2005121522,"港南",4,11,40,51,,,,,17,,3,"ENE",,,
2005121523,"港南",3,64,49,113,,,,,20,,2,"WSW",,,
2005121524,"港南",4,159,58,217,,,,,36,,8,"SW",,,
2005121601,"港南",9995,9995,9995,9995,,,,,42,,3,"SE",,,
2005121602,"港南",3,69,42,111,,,,,38,,4,"SE",,,
2005121603,"港南",3,66,42,108,,,,,25,,2,"SSW",,,
2005121604,"港南",3,77,43,120,,,,,27,,0,"NNE",,,
2005121605,"港南",2,89,44,133,,,,,32,,0,"SSE",,,
2005121606,"港南",2,60,40,100,,,,,25,,1,"E",,,
2005121607,"港南",2,107,42,149,,,,,27,,1,"SSE",,,
2005121608,"港南",2,125,45,170,,,,,30,,1,"E",,,
2005121609,"港南",3,102,48,150,,,,,34,,2,"NE",,,
2005121610,"港南",4,104,51,155,,,,,30,,3,"W",,,
2005121611,"港南",4,113,59,172,,,,,34,,11,"S",,,
2005121612,"港南",2,30,43,73,,,,,38,,6,"NW",,,
2005121613,"港南",5,176,68,244,,,,,40,,12,"ENE",,,
2005121614,"港南",9,74,64,138,,,,,43,,11,"ENE",,,
2005121615,"港南",13,54,68,122,,,,,55,,10,"ENE",,,
2005121616,"港南",12,55,65,120,,,,,42,,8,"E",,,
2005121617,"港南",11,70,63,133,,,,,36,,6,"ENE",,,
2005121618,"港南",11,94,66,160,,,,,32,,3,"E",,,
2005121619,"港南",13,100,66,166,,,,,32,,1,"WSW",,,
2005121620,"港南",11,106,66,172,,,,,34,,0,"WSW",,,
2005121621,"港南",9,106,65,171,,,,,32,,1,"NNW",,,
2005121622,"港南",7,121,64,185,,,,,36,,2,"N",,,
2005121623,"港南",6,138,67,205,,,,,45,,1,"ESE",,,
2005121624,"港南",4,134,63,197,,,,,51,,2,"NE",,,
2005121701,"港南",4,120,55,175,,,,,37,,2,"NNW",,,
2005121702,"港南",3,107,52,159,,,,,34,,3,"E",,,
2005121703,"港南",2,58,45,103,,,,,31,,3,"E",,,
2005121704,"港南",2,56,42,98,,,,,29,,5,"ESE",,,
2005121705,"港南",2,32,39,71,,,,,21,,7,"NW",,,
2005121706,"港南",2,35,38,73,,,,,13,,1,"E",,,
2005121707,"港南",2,62,41,103,,,,,27,,2,"ESE",,,
2005121708,"港南",2,102,47,149,,,,,25,,3,"SE",,,
2005121709,"港南",4,171,57,228,,,,,35,,2,"ESE",,,
2005121710,"港南",4,80,50,130,,,,,26,,6,"NW",,,
2005121711,"港南",2,20,35,55,,,,,25,,15,"SW",,,
2005121712,"港南",2,13,28,41,,,,,25,,12,"SW",,,
2005121713,"港南",2,7,20,27,,,,,20,,13,"SW",,,
2005121714,"港南",2,3,14,17,,,,,14,,14,"SW",,,
2005121715,"港南",2,4,15,19,,,,,20,,25,"SW",,,
2005121716,"港南",2,3,16,19,,,,,13,,18,"SW",,,
2005121717,"港南",2,1,16,17,,,,,19,,18,"SW",,,
2005121718,"港南",2,3,19,22,,,,,10,,19,"SW",,,
2005121719,"港南",1,1,21,22,,,,,14,,12,"SSW",,,
2005121720,"港南",1,1,20,21,,,,,10,,17,"SSW",,,
2005121721,"港南",1,1,18,19,,,,,12,,12,"SW",,,
2005121722,"港南",1,2,24,26,,,,,10,,10,"WSW",,,
