階層コード,地域コード,地域,人口総数／平成28年6月１日,人口総数／平成28年5月１日,人口総数／平成27年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13498486,13489049,13374929,9437,0.07,123557,0.92
1,13100,区部,9274893,9267359,9168066,7534,0.08,106827,1.17
1,13200,市部,4138618,4136690,4121365,1928,0.05,17253,0.42
1,13300,郡部,58497,58495,58611,2,0,-114,-0.19
1,13350,島部,26478,26505,26887,-27,-0.1,-409,-1.52
,,,,,,,,,
住民基本台帳による世帯と人口_平成28年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
