階層コード,地域コード,地域,人口総数／平成28年3月１日,人口総数／平成28年2月１日,人口総数／平成27年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13422843,13420188,13300043,2655,0.02,122800,0.92
1,13100,区部,9214982,9211133,9107646,3849,0.04,107336,1.18
1,13200,市部,4122577,4123728,4106739,-1151,-0.03,15838,0.39
1,13300,郡部,58570,58602,58689,-32,-0.05,-119,-0.2
1,13350,島部,26714,26725,26969,-11,-0.04,-255,-0.95
,,,,,,,,,
住民基本台帳による世帯と人口_平成28年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
