地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13420188,4839,12968241,6405446,6562795,451947,218633,233314,6892994,6556860,250235,85899
1,13100,区部,9211133,5421,8829765,4352494,4477271,381368,186193,195175,4918455,4635871,215531,67053
1,13200,市部,4123728,-506,4054163,2010323,2043840,69565,31981,37584,1933643,1880912,34280,18451
2,13300,郡部,58602,-44,57847,29052,28795,755,367,388,25834,25258,310,266
2,13350,島部,26725,-32,26466,13577,12889,259,92,167,15062,14819,114,129
1,13100,区部,9211133,5421,8829765,4352494,4477271,381368,186193,195175,4918455,4635871,215531,67053
4,13101,千代田区,58696,120,56117,27906,28211,2579,1437,1142,32989,30968,1621,400
4,13102,中央区,143360,365,137749,65424,72325,5611,2936,2675,82236,77944,3219,1073
4,13103,港区,244678,701,225850,105304,120546,18828,10037,8791,139317,126033,10251,3033
4,13104,新宿区,334613,420,295671,147878,147793,38942,20196,18746,210172,178744,27986,3442
4,13105,文京区,210587,275,202201,96213,105988,8386,4090,4296,114566,107801,5587,1178
4,13106,台東区,191932,183,177821,91422,86399,14111,7099,7012,112025,101384,8738,1903
4,13107,墨田区,261993,270,251232,126017,125215,10761,4540,6221,142004,134035,5457,2512
4,13108,江東区,501665,164,477161,237199,239962,24504,11493,13011,254054,238395,11203,4456
4,13109,品川区,378478,355,367389,180318,187071,11089,5393,5696,209164,200984,5684,2496
4,13110,目黒区,271556,87,263768,124127,139641,7788,4123,3665,151245,145190,4314,1741
4,13111,大田区,712406,349,692054,346307,345747,20352,9604,10748,374695,360124,9924,4647
4,13112,世田谷区,883776,487,866858,411684,455174,16918,8677,8241,461600,448148,9158,4294
4,13113,渋谷区,220288,390,210686,100538,110148,9602,5213,4389,133143,125707,5685,1751
4,13114,中野区,321929,195,307964,155330,152634,13965,7086,6879,194976,183172,9840,1964
4,13115,杉並区,553433,145,540523,259373,281150,12910,6459,6451,309205,298520,8305,2380
4,13116,豊島区,280765,126,256070,129115,126955,24695,12684,12011,171668,151442,17978,2248
4,13117,北区,341484,232,323705,160993,162712,17779,8709,9070,186662,173796,10290,2576
4,13118,荒川区,211389,118,194407,97187,97220,16982,8261,8721,110965,99130,9535,2300
4,13119,板橋区,551013,255,530776,263166,267610,20237,9194,11043,292214,277144,11193,3877
4,13120,練馬区,719134,25,704415,345287,359128,14719,6695,8024,355553,344431,7564,3558
4,13121,足立区,678570,-53,652858,328968,323890,25712,11368,14344,329589,312992,10241,6356
4,13122,葛飾区,452776,-13,436100,218922,217178,16676,7815,8861,221607,210329,7800,3478
4,13123,江戸川区,686612,225,658390,333816,324574,28222,13084,15138,328806,309458,13958,5390
1,13200,市部,4123728,-506,4054163,2010323,2043840,69565,31981,37584,1933643,1880912,34280,18451
4,13201,八王子市,562530,-265,552504,277275,275229,10026,4599,5427,259641,251928,5197,2516
4,13202,立川市,179860,64,176287,88065,88222,3573,1598,1975,87131,84634,1538,959
