階層コード,地域コード,地域,人口総数／平成28年8月１日,人口総数／平成28年7月１日,人口総数／平成27年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13507093,13502271,13388850,4822,0.04,118243,0.88
1,13100,区部,9282788,9278062,9180543,4726,0.05,102245,1.11
1,13200,市部,4139314,4139260,4122774,54,0,16540,0.4
1,13300,郡部,58516,58470,58666,46,0.08,-150,-0.26
1,13350,島部,26475,26479,26867,-4,-0.02,-392,-1.46
,,,,,,,,,
住民基本台帳による世帯と人口_平成28年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
