地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
2,13350,島部,26479,1,26226,13457,12769,253,87,166,15104,14866,108,130
3,13360,大島支庁,13060,-17,12979,6541,6438,81,57,24,7213,7137,55,21
4,13361,大島町,8053,-10,7985,4076,3909,68,51,17,4783,4719,51,13
4,13362,利島村,318,-1,317,165,152,1,1,0,174,173,1,0
4,13363,新島村,2787,-3,2778,1334,1444,9,4,5,1368,1359,2,7
4,13364,神津島村,1902,-3,1899,966,933,3,1,2,888,886,1,1
3,13380,三宅支庁,2913,-2,2867,1571,1296,46,12,34,1867,1823,21,23
4,13381,三宅村,2605,-1,2560,1401,1159,45,12,33,1696,1653,21,22
4,13382,御蔵島村,308,-1,307,170,137,1,0,1,171,170,0,1
3,13400,八丈支庁,7912,8,7808,3909,3899,104,9,95,4528,4431,21,76
4,13401,八丈町,7754,10,7650,3817,3833,104,9,95,4421,4324,21,76
4,13402,青ヶ島村,158,-2,158,92,66,0,0,0,107,107,0,0
3,13420,小笠原支庁,2594,12,2572,1436,1136,22,9,13,1496,1475,11,10
4,13421,小笠原村,2594,12,2572,1436,1136,22,9,13,1496,1475,11,10
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成28年7月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成28年7月1日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
