地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13510807,3714,13039560,6437438,6602122,471247,229220,242027,6980457,6629531,264128,86798
1,13100,区部,9286271,3483,8888242,4379082,4509160,398029,195190,202839,4986170,4690840,227499,67831
1,13200,市部,4139595,281,4067432,2015902,2051530,72163,33555,38608,1953135,1898392,36183,18560
2,13300,郡部,58455,-61,57656,28985,28671,799,385,414,26031,25421,336,274
2,13350,島部,26486,11,26230,13469,12761,256,90,166,15121,14878,110,133
1,13100,区部,9286271,3483,8888242,4379082,4509160,398029,195190,202839,4986170,4690840,227499,67831
4,13101,千代田区,59516,29,56855,28362,28493,2661,1479,1182,33541,31455,1675,411
4,13102,中央区,147889,1192,141922,67529,74393,5967,3067,2900,84649,80136,3367,1146
4,13103,港区,248155,437,229164,106805,122359,18991,10066,8925,141516,128065,10336,3115
4,13104,新宿区,337455,-353,297606,148858,148748,39849,20799,19050,212806,180606,28791,3409
4,13105,文京区,213083,130,204358,97029,107329,8725,4252,4473,116153,109124,5819,1210
4,13106,台東区,193220,-11,178819,91907,86912,14401,7264,7137,113414,102524,8964,1926
4,13107,墨田区,264695,222,253474,126864,126610,11221,4775,6446,144444,136088,5851,2505
4,13108,江東区,504819,326,479428,238175,241253,25391,11985,13406,257215,241019,11708,4488
4,13109,品川区,382187,68,370677,181904,188773,11510,5570,5940,211986,203523,5924,2539
4,13110,目黒区,273357,-73,265517,125118,140399,7840,4128,3712,152619,146485,4345,1789
4,13111,大田区,716700,55,695734,347916,347818,20966,9950,11016,379369,364386,10330,4653
4,13112,世田谷区,891748,264,874114,414856,459258,17634,9099,8535,467339,453300,9623,4416
4,13113,渋谷区,222299,249,212525,101406,111119,9774,5328,4446,134676,127076,5844,1756
4,13114,中野区,325208,-81,310281,156517,153764,14927,7534,7393,198128,185465,10693,1970
4,13115,杉並区,557930,45,544185,261055,283130,13745,6921,6824,313023,301643,8965,2415
4,13116,豊島区,283660,-110,257503,129705,127798,26157,13485,12672,174385,152900,19212,2273
4,13117,北区,344237,-10,325393,161729,163664,18844,9384,9460,189462,175735,11146,2581
4,13118,荒川区,212708,159,195280,97619,97661,17428,8522,8906,112324,100125,9887,2312
4,13119,板橋区,556748,371,534987,265003,269984,21761,10043,11718,297388,281183,12291,3914
4,13120,練馬区,722725,112,707201,346138,361063,15524,7121,8403,359903,348080,8204,3619
4,13121,足立区,680957,55,654119,329591,324528,26838,11969,14869,333697,316342,10970,6385
4,13122,葛飾区,456151,347,438067,219835,218232,18084,8603,9481,224890,212712,8661,3517
4,13123,江戸川区,690824,60,661033,335161,325872,29791,13846,15945,333243,312868,14893,5482
