年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
令和3,2021,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,,,※,25848,9655,16193,25973,9655,16318
令和3,2021,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,糀谷,Kojiya,,4162,2328,1834,4206,2328,1878
令和3,2021,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,大鳥居,Otorii,,4125,2177,1948,4109,2177,1932
令和3,2021,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,穴守稲荷,Anamori-Inari,,2717,1506,1211,2844,1506,1338
令和3,2021,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,天空橋,Tenkubashi,,2289,1278,1011,2331,1278,1053
令和3,2021,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,羽田空港第3ターミナル,Haneda Airport Terminal3,,1511,509,1002,1552,509,1043
令和3,2021,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,羽田空港第1・第2ターミナル,Haneda Airport Terminal1･2,,11044,1857,9187,10931,1857,9074
令和3,2021,京王電鉄,Keio Corporation,,,,,,475696,271794,203902,475627,271794,203833
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,,,,347017,201801,145216,346844,201801,145043
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,新宿,Shinjuku,※,99931,62009,37922,100310,62009,38301
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,初台,Hatsudai,※,8144,3926,4218,8084,3926,4158
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,幡ケ谷,Hatagaya,※,4722,2206,2516,4636,2206,2430
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,笹塚,Sasazuka,※,11283,6439,4844,11239,6439,4800
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,代田橋,Daitabashi,※,2875,1533,1342,2791,1533,1258
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,明大前,Meidaimae,◎※,7890,4944,2946,7818,4944,2874
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,下高井戸,Shimo-Takaido,※,5999,3076,2923,5948,3076,2872
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,桜上水,Sakurajosui,※,4850,2671,2179,4787,2671,2116
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,上北沢,Kami-Kitazawa,※,2317,1202,1115,2308,1202,1106
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,八幡山,Hachiman-Yama,※,6019,3713,2306,5951,3713,2238
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,芦花公園,Roka-Koen,※,2203,1024,1179,2181,1024,1157
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,千歳烏山,Chitose-Karasuyama,※,12449,6930,5519,12406,6930,5476
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,仙川,Sengawa,,11415,7069,4346,11464,7069,4395
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,つつじケ丘,Tsutsujigaoka,,6549,3608,2941,6429,3608,2821
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,柴崎,Shibasaki,,2746,1504,1242,2696,1504,1192
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,国領,Kokuryo,,5492,3458,2034,5463,3458,2005
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,布田,Fuda,,2202,1552,650,2121,1552,569
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,調布,Chofu,◎,17991,9226,8765,18112,9226,8886
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,西調布,Nishi-Chofu,,2593,1535,1058,2543,1535,1008
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,飛田給,Tobitakyu,,3423,1872,1551,3459,1872,1587
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,武蔵野台,Musashinodai,,3656,2347,1309,3644,2347,1297
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,多磨霊園,Tama-Reien,,2045,993,1052,1991,993,998
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,東府中,Higashi-Fuchu,◎,3218,1621,1597,3167,1621,1546
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,府中競馬正門前,Fuchukeiba-Seimommae,,120,27,93,133,27,106
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,府中,Fuchu,,12697,6554,6143,12753,6554,6199
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,分倍河原,Bubaigawara,,13546,8730,4816,13603,8730,4873
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,中河原,Nakagawara,,3931,2235,1696,3929,2235,1694
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,聖蹟桜ケ丘,Seiseki-Sakuragaoka,,9351,5338,4013,9396,5338,4058
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,百草園,Mogusaen,,1226,626,600,1192,626,566
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,高幡不動,Takahatafudo,◎,7768,4821,2947,7772,4821,2951
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,多摩動物公園,Tama-Dobutsukoen,,538,297,241,537,297,240
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,南平,Minamidaira,,1632,1037,595,1618,1037,581
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,平山城址公園,Hirayamajoshi-Koen,,1260,699,561,1243,699,544
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,長沼,Naganuma,,633,320,313,609,320,289
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,北野,Kitano,◎,3348,1764,1584,3335,1764,1571
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,京王八王子,Keio-Hachioji,,7879,4548,3331,7890,4548,3342
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,京王片倉,Keio-Katakura,,771,427,344,785,427,358
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,山田,Yamada,,785,417,368,773,417,356
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,めじろ台,Mejirodai,,2214,1318,896,2198,1318,880
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,狭間,Hazama,,1181,662,519,1223,662,561
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,高尾,Takao,,3713,2103,1610,3795,2103,1692
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,高尾山口,Takaosanguchi,,1530,237,1293,1513,237,1276
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,京王多摩川,Keio-Tamagawa,,2388,1441,947,2326,1441,885
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,京王よみうりランド,Keio-Yomiuri-Land,,2061,889,1172,2036,889,1147
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,稲城,Inagi,,3037,1869,1168,3034,1869,1165
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,京王永山,Keio-Nagayama,,6731,3926,2805,6771,3926,2845
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,京王多摩センター,Keio-Tama-Center,,11934,7003,4931,12084,7003,5081
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,京王堀之内,Keio-Horinouchi,,4563,2584,1979,4579,2584,1995
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,南大沢,Minami-Osawa,,8891,5300,3591,8912,5300,3612
令和3,2021,京王電鉄,Keio Corporation,京王線,Keio Line,多摩境,Tamasakai,,3277,2171,1106,3253,2171,1082
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,,,,128679,69992,58687,128783,69992,58791
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,渋谷,Shibuya,※,44855,25331,19524,44674,25331,19343
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,神泉,Shinsen,※,1525,539,986,1730,539,1191
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,駒場東大前,Komaba-Todaimae,※,4593,2956,1637,4529,2956,1573
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,池ノ上,Ikenoue,※,1425,592,833,1380,592,788
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,下北沢,Shimo-Kitazawa,※,16103,7660,8443,16414,7660,8754
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,新代田,Shindaita,※,1368,537,831,1302,537,765
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,東松原,Higashi-Matsubara,※,2497,1369,1128,2429,1369,1060
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,明大前,Meidaimae,◎※,6012,3391,2621,6021,3391,2630
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,永福町,Eifukucho,※,4746,2441,2305,4788,2441,2347
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,西永福,Nishi-Eifuku,※,2550,1196,1354,2464,1196,1268
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,浜田山,Hamadayama,※,4244,2243,2001,4265,2243,2022
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,高井戸,Takaido,※,6136,3813,2323,6068,3813,2255
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,富士見ヶ丘,Fujimigaoka,※,2058,1029,1029,2035,1029,1006
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,久我山,Kugayama,※,6127,3518,2609,6061,3518,2543
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,三鷹台,Mitakadai,,3183,1935,1248,3105,1935,1170
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,井の頭公園,Inokashira-Koen,,1069,549,520,1049,549,500
令和3,2021,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,吉祥寺,Kichijoji,,20190,10893,9297,20469,10893,9576
令和3,2021,京成電鉄,Keisei Electric Railway,,,,,,111465,67759,43706,111326,67759,43567
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,,,※,60175,35282,24893,59863,35282,24581
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,京成上野,Keisei-Ueno,,6289,3023,3266,5436,3023,2413
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,日暮里,Nippori,,12830,7816,5014,13187,7816,5371
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,新三河島,Shim-Mikawashima,,889,426,463,888,426,462
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,町屋,Machiya,,2938,1613,1325,3077,1613,1464
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,千住大橋,Senjuohashi,,2493,1438,1055,2476,1438,1038
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,京成関屋,Keisei-Sekiya,,3781,2327,1454,3809,2327,1482
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,堀切菖蒲園,Horikirishobuen,,3325,1870,1455,3301,1870,1431
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,お花茶屋,Ohanajaya,,4989,3119,1870,4969,3119,1850
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,青砥,Aoto,◎,4123,2299,1824,4144,2299,1845
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,京成高砂,Keisei-Takasago,◎,14743,9074,5669,14854,9074,5780
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,京成小岩,Keisei-Koiwa,,2828,1710,1118,2792,1710,1082
令和3,2021,京成電鉄,Keisei Electric Railway,本線,Main Line,江戸川,Edogawa,,947,567,380,930,567,363
令和3,2021,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,,,※,45895,29318,16577,46094,29318,16776
令和3,2021,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,押上,Oshiage,,29709,19531,10178,30251,19531,10720
令和3,2021,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,京成曳舟,Keisei-Hikifune,,2910,1586,1324,2801,1586,1215
令和3,2021,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,八広,Yahiro,,2020,1212,808,1979,1212,767
令和3,2021,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,四ツ木,Yotsugi,,2683,1565,1118,2625,1565,1060
令和3,2021,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,京成立石,Keisei-Tateishi,,5444,3688,1756,5402,3688,1714
令和3,2021,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,青砥,Aoto,◎,3129,1736,1393,3036,1736,1300
令和3,2021,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,,,※,5395,3159,2236,5369,3159,2210
令和3,2021,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,京成高砂,Keisei-Takasago,◎,436,178,258,440,178,262
令和3,2021,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,柴又,Shibamata,,1260,618,642,1254,618,636
令和3,2021,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,京成金町,Keisei-Kanamachi,,3699,2363,1336,3675,2363,1312
令和3,2021,東武鉄道,Tobu Railway ,,,,,,257266,163823,93443,257127,163823,93304
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,,,※,131825,84688,47137,132066,84688,47378
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,浅草,Asakusa,,5367,2600,2767,5216,2600,2616
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,とうきょうｽｶｲﾂﾘｰ,Tokyo Skytree,,17216,11747,5469,17194,11747,5447
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,曳舟,Hikifune,◎,3568,1983,1585,3632,1983,1649
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,東向島,Higashi-Mukojima,,2844,1696,1148,2854,1696,1158
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,鐘ヶ淵,Kanegafuchi,,1947,1110,837,1906,1110,796
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,堀切,Horikiri,,645,451,194,637,451,186
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,牛田,Ushida,,3546,2179,1367,3522,2179,1343
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,北千住,Kita-Senju,,63731,42198,21533,64395,42198,22197
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,小菅,Kosuge,,1022,565,457,982,565,417
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,五反野,Gotanno,,5692,3681,2011,5645,3681,1964
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,梅島,Umejima,,5568,3646,1922,5496,3646,1850
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,西新井,Nishiarai,◎,9896,5932,3964,9810,5932,3878
令和3,2021,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,竹ノ塚,Takenotsuka,,10783,6900,3883,10777,6900,3877
令和3,2021,東武鉄道,Tobu Railway ,大師線,Daishi Line,,,※,2160,1362,798,2152,1362,790
令和3,2021,東武鉄道,Tobu Railway ,大師線,Daishi Line,西新井,Nishiarai,◎,97,7,90,99,7,92
令和3,2021,東武鉄道,Tobu Railway ,大師線,Daishi Line,大師前,Daishimae,,2063,1355,708,2053,1355,698
令和3,2021,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,,,※,8469,5194,3275,8415,5194,3221
令和3,2021,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,曳舟,Hikifune,◎,776,380,396,790,380,410
令和3,2021,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,小村井,Omurai,,1737,1150,587,1707,1150,557
令和3,2021,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,東あずま,Higashi-Azuma,,1244,713,531,1197,713,484
令和3,2021,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,亀戸水神,Kameidosuijin,,711,390,321,692,390,302
令和3,2021,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,亀戸,Kameido,,4001,2561,1440,4029,2561,1468
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,,,※,114812,72579,42233,114494,72579,41915
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,池袋,Ikebukuro,,64197,42893,21304,64155,42893,21262
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,北池袋,Kita-Ikebukuro,,1577,809,768,1505,809,696
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,下板橋,Shimo-Itabashi,,2507,1382,1125,2442,1382,1060
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,大山,Oyama,,7664,4379,3285,7654,4379,3275
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,中板橋,Naka-Itabashi,,4375,2566,1809,4245,2566,1679
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,ときわ台,Tokiwadai,,6943,4298,2645,6926,4298,2628
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,上板橋,Kami-Itabashi,,7711,4740,2971,7667,4740,2927
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,東武練馬,Tobu-Nerima,,8775,5388,3387,8769,5388,3381
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,下赤塚,Shimo-Akatsuka,,2469,1206,1263,2498,1206,1292
令和3,2021,東武鉄道,Tobu Railway ,東上線,Tojo Line,成増,Narimasu,,8594,4918,3676,8633,4918,3715
令和3,2021,北総鉄道,Hokuso Railway,,,,,,9258,6274,2984,9426,6274,3152
令和3,2021,北総鉄道,Hokuso Railway,北総線,Hokuso Line,,,※,9258,6274,2984,9426,6274,3152
令和3,2021,北総鉄道,Hokuso Railway,北総線,Hokuso Line,京成高砂,Keisei-Takasago,,8502,5816,2686,8694,5816,2878
令和3,2021,北総鉄道,Hokuso Railway,北総線,Hokuso Line,新柴又,Shin-Shibamata,,756,458,298,732,458,274
令和3,2021,高尾登山電鉄,Takao Tozan Railway,,,,,,1479,24,1454,1479,24,1454
令和3,2021,高尾登山電鉄,Takao Tozan Railway,,,清滝,Kiyotaki,,362,12,349,423,12,411
令和3,2021,高尾登山電鉄,Takao Tozan Railway,,,高尾山,Takaosan,,423,12,411,362,12,349
令和3,2021,高尾登山電鉄,Takao Tozan Railway,,,山麓（リフト）,Sanroku (Chair Lift),,294,0,294,400,0,400
令和3,2021,高尾登山電鉄,Takao Tozan Railway,,,山上（リフト）,Sanjo (Chair Lift),,400,0,400,294,0,294
令和3,2021,東京モノレール,Tokyo Monorail,,,,,※,25389,13144,12245,25389,13144,12245
令和3,2021,東京モノレール,Tokyo Monorail,,,モノレール浜松町,Monorail Hamamatsucho,,10565,5250,5315,10281,5250,5032
令和3,2021,東京モノレール,Tokyo Monorail,,,天王洲アイル,Tennozu Isle,,3139,1757,1383,3167,1757,1410
令和3,2021,東京モノレール,Tokyo Monorail,,,大井競馬場前,Oi Keibajo Mae,,1479,936,543,1473,936,536
令和3,2021,東京モノレール,Tokyo Monorail,,,流通センター,Ryutsu Center,,2341,1569,772,2457,1569,888
令和3,2021,東京モノレール,Tokyo Monorail,,,昭和島,Showajima,,988,771,217,1005,771,234
令和3,2021,東京モノレール,Tokyo Monorail,,,整備場,Seibijo,,256,174,82,296,174,122
令和3,2021,東京モノレール,Tokyo Monorail,,,天空橋,Tenkubashi ,,1803,1091,711,1343,1091,252
令和3,2021,東京モノレール,Tokyo Monorail,,,羽田空港第3ターミナル,Haneda Airport Terminal3,,307,125,183,323,125,199
令和3,2021,東京モノレール,Tokyo Monorail,,,新整備場,Shin Seibijo,,364,173,191,605,173,432
令和3,2021,東京モノレール,Tokyo Monorail,,,羽田空港第1ターミナル,Haneda Airport Terminal1,,1994,463,1531,2154,463,1691
令和3,2021,東京モノレール,Tokyo Monorail,,,羽田空港第2ターミナル,Haneda Airport Terminal2,,2153,836,1317,2284,836,1448
令和3,2021,御岳登山鉄道,Mitake Tozan Railway,,,,,,409,13,396,409,13,396
令和3,2021,御岳登山鉄道,Mitake Tozan Railway,,,滝本,Takimoto,,207,7,200,202,6,196
令和3,2021,御岳登山鉄道,Mitake Tozan Railway,,,御岳山,Mitakesan,,202,6,196,207,7,200
令和3,2021,ゆりかもめ,Yurikamome Inc. ,,,,,,22146,6656,15490,22146,6656,15490
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,,,※,22146,6656,15490,22146,6656,15490
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,新橋,Shimbashi,,5694,1778,3916,5640,1748,3892
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,汐留,Shiodome,,719,176,543,749,185,563
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,竹芝,Takeshiba,,534,68,466,560,69,491
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,日の出,Hinode,,292,89,204,283,86,197
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,芝浦ふ頭,Shibaura-Futo,,664,275,390,702,279,423
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,お台場海浜公園,Odaiba-Kaihinkoen,,1562,471,1091,1538,467,1070
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,台場,Daiba,,1452,283,1169,1506,295,1211
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,東京国際クルーズターミナル,Tokyo International Cruise Terminal,,355,137,218,365,139,226
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,テレコムセンター,Telecom Center,,1360,672,689,1416,683,734
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,青海,Aomi,,639,53,586,683,55,628
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,東京ビッグサイト,Tokyo Big Sight ,,1377,333,1044,1407,344,1063
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,有明,Ariake,,948,230,719,960,231,729
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,有明テニスの森,Ariake Tennis-No-Mori,,884,281,602,872,277,595
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,市場前,Shijo-Mae,,1322,506,816,1328,519,808
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,新豊洲,Shin-Toyosu,,620,140,480,655,142,514
令和3,2021,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,豊洲,Toyosu,,3724,1166,2558,3483,1138,2345
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,,,,,,56987,30125,26862,56987,30125,26862
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,,,※,56987,30125,26862,56987,30125,26862
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,新木場,Shin-Kiba ,,7709,4279,3430,7629,4279,3350
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,東雲,Shinonome ,,2250,1514,736,2253,1514,739
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,国際展示場,Kokusai-Tenjijo  ,,7290,3881,3409,7348,3881,3466
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,東京テレポート,Tokyo Teleport ,,6642,2769,3874,6490,2769,3721
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,天王洲アイル,Tennozu Isle,,4118,2265,1853,4180,2265,1915
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,品川シーサイド,Shinagawa Seaside　,,4854,2967,1887,4825,2967,1858
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,大井町,Oimachi ,,9718,5068,4649,9760,5068,4691
令和3,2021,東京臨海高速鉄道,Tokyo Waterfront Area Rapid Transit，Inc.,りんかい線,Rinkai Line,大崎,Osaki ,,14406,7382,7025,14503,7382,7121
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,,,,38467,21011,17456,38467,21011,17456
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,多摩センター,Tama Center  ,,4614,2761,1853,4610,2761,1849
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,松が谷,Matsugaya    ,,411,208,203,440,208,232
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,大塚・帝京大学,Otsuka・Teikyo-Daigaku,,1182,588,594,1102,588,514
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,中央大学・明星大学,Chuo-Daigaku・Meisei-Daigaku ,,2693,1846,847,2741,1846,895
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,多摩動物公園,Tama-Dobutsukoen  ,,282,92,190,275,92,183
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,程久保,Hodokubo  ,,289,133,156,257,133,124
令和3,2021,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.，Ltd,,,高幡不動,Takahatafudo  ,,3359,1820,1539,3377,1820,1557
