年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成27,2015,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,東村山,Higashi-Murayama,◎,6194,3931,2263,6247,3931,2316
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,,,,28388,18063,10325,28179,18063,10116
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,小平,Kodaira,◎,1617,836,781,1573,836,737
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,萩山,Hagiyama,◎,1234,715,519,1208,715,493
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,小川,Ogawa,◎,2677,1609,1068,2617,1609,1008
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,東大和市,Higashi-Yamatoshi,,4745,2842,1903,4705,2842,1863
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,玉川上水,Tamagawajosui,,7674,5072,2602,7648,5072,2576
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,武蔵砂川,Musashi-Sunagawa,,2091,1373,718,2056,1373,683
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,西武立川,Seibu-Tachikawa,,1901,1257,644,1905,1257,648
平成27,2015,西武鉄道,Seibu Railway,拝島線,Haijima Line,拝島,Haijima,,6449,4359,2090,6467,4359,2108
平成27,2015,西武鉄道,Seibu Railway,西武園線,Seibuen Line,,,,793,349,444,745,349,396
平成27,2015,西武鉄道,Seibu Railway,西武園線,Seibuen Line,東村山,Higashi-Murayama,◎,58,3,55,66,3,63
平成27,2015,西武鉄道,Seibu Railway,西武園線,Seibuen Line,西武園,Seibuen,,735,346,389,679,346,333
平成27,2015,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,,,,26291,17585,8706,26373,17585,8788
平成27,2015,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,国分寺,Kokubunji,◎,14146,9603,4543,14237,9603,4634
平成27,2015,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,恋ケ窪,Koigakubo,,2250,1365,885,2230,1365,865
平成27,2015,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,鷹の台,Takanodai,,4902,3443,1459,4850,3443,1407
平成27,2015,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,小川,Ogawa,◎,2607,1650,957,2595,1650,945
平成27,2015,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,東村山,Higashi-Murayama,◎,2386,1524,862,2461,1524,937
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,,,,16329,9488,6841,16303,9488,6815
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,国分寺,Kokubunji,◎,7395,4318,3077,7553,4318,3235
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,一橋学園,Hitotsubashi-Gakuen,,3921,2273,1648,3839,2273,1566
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,青梅街道,Ome-Kaido,,1452,883,569,1443,883,560
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,萩山,Hagiyama,◎,660,246,414,630,246,384
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,八坂,Yasaka,,1075,609,466,1066,609,457
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,武蔵大和,Musashi-Yamato,,1383,906,477,1341,906,435
平成27,2015,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,西武遊園地,Seibu-Yuenchi,◎,443,253,190,431,253,178
平成27,2015,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,,,,11713,7163,4550,11713,7163,4550
平成27,2015,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,武蔵境,Musashi-Sakai,,5485,3450,2035,5542,3450,2092
平成27,2015,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,新小金井,Shin-Koganei,,680,356,324,667,356,311
平成27,2015,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,多磨,Tama　　　,,2534,1444,1090,2519,1444,1075
平成27,2015,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,白糸台,Shiraitodai   ,,1068,629,439,1078,629,449
平成27,2015,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,競艇場前,Kyoteijo-Mae,,512,215,297,482,215,267
平成27,2015,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,是政,Koremasa,,1434,1069,365,1425,1069,356
平成27,2015,東急電鉄,Tokyu Corporation,,,,,,705089,413639,291449,685100,403282,281818
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,,,※,177179,96801,80378,176875,96801,80074
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,渋谷,Shibuya,◎,83473,47501,35973,82836,47501,35336
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,代官山,Daikan-Yama,,5696,1733,3963,6170,1733,4437
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,中目黒,Naka-Meguro,,34959,22049,12910,34971,22049,12922
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,祐天寺,Yutenji,,5553,2606,2947,5468,2606,2861
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,学芸大学,Gakugei-Daigaku,,13926,7509,6417,13807,7509,6298
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,都立大学,Toritsu-Daigaku,,8840,4059,4781,8613,4059,4554
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,自由が丘,Jiyugaoka,◎,17635,8024,9611,18033,8024,10008
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,田園調布,Den-En-Chofu,◎,4356,2212,2144,4381,2212,2169
平成27,2015,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,多摩川,Tamagawa,◎,2740,1108,1632,2597,1108,1488
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,,,※,80864,49092,31771,81124,49092,32031
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,目黒,Meguro,,47055,30716,16339,47878,30716,17162
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,不動前,Fudo-Mae,,5571,2874,2696,5224,2874,2349
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,武蔵小山,Musashi-Koyama,,9505,5109,4396,9579,5109,4471
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,西小山,Nishi-Koyama,,6759,4472,2288,6569,4472,2097
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,洗足,Senzoku,,2701,1249,1452,2654,1249,1405
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,大岡山,Ookayama,◎,3872,1989,1882,3821,1989,1832
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,奥沢,Okusawa,,2512,1219,1293,2516,1219,1297
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,田園調布,Den-En-Chofu,◎,2204,1192,1012,2241,1192,1049
平成27,2015,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,多摩川,Tamagawa　,◎,686,272,414,641,272,369
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,,,※,38369,24004,14366,38397,24004,14394
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,多摩川,Tamagawa　,◎,710,295,416,671,295,377
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,沼部,Numabe,,1978,1097,881,1961,1097,864
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,鵜の木,Unoki,,3584,2045,1540,3552,2045,1507
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,下丸子,Shimomaruko,,6814,4702,2112,6707,4702,2006
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,武蔵新田,Musashi-Nitta,,4737,2771,1965,4664,2771,1893
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,矢口渡,Yaguchi-No-Watashi,,4478,2594,1884,4334,2594,1739
平成27,2015,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,蒲田,Kamata,◎,16068,10500,5568,16509,10500,6009
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,,,※,87164,45397,41766,86855,45397,41458
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,大井町,Oimachi,,25434,15290,10145,25495,15290,10206
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,下神明,Shimo-Shimmei,,1484,756,728,1504,756,748
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,戸越公園,Togoshi-Koen,,2582,1266,1316,2625,1266,1359
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,中延,Nakanobu,,4043,2274,1769,4166,2274,1892
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,荏原町,Ebara-Machi,,3016,1736,1281,2994,1736,1258
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,旗の台,Hatanodai,◎,4524,2243,2282,4373,2243,2130
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,北千束,Kita-Senzoku,,1273,579,695,1276,579,697
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,大岡山,Ookayama,◎,5129,2773,2355,5162,2773,2388
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,緑が丘,Midorigaoka,,1815,770,1045,1696,770,926
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,自由が丘,Jiyugaoka,◎,10091,3696,6395,10018,3696,6322
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,九品仏,Kuhombutsu,,2422,1272,1149,2381,1272,1109
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,尾山台,Oyamadai,,5483,3118,2366,5415,3118,2298
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,等々力,Todoroki,,5349,3064,2285,5260,3064,2195
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,上野毛,Kaminoge,,4127,2201,1927,4058,2201,1857
平成27,2015,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,二子玉川,Futako-Tamagawa ,◎,10390,4360,6030,10433,4360,6074
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,,,,226533,143308,83225,226737,143308,83428
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,渋谷,Shibuya,◎※,123626,84135,39491,125289,84135,41154
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,池尻大橋,Ikejiri-Ohashi,※,11468,6673,4795,10969,6673,4296
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,三軒茶屋,Sangen-Jaya,◎※,24447,13920,10527,24175,13920,10255
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,駒沢大学,Komazawa-Daigaku,※,14343,8647,5696,13888,8647,5241
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,桜新町,Sakura-Shimmachi,※,13051,8300,4751,12785,8300,4485
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,用賀,Yoga,※,11636,6322,5314,11496,6322,5174
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,二子玉川,Futako-Tamagawa  ,◎※,17415,8797,8618,17600,8797,8803
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,つくし野,Tsukushino,,2227,1436,791,2215,1436,779
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,すずかけ台,Suzukakedai,,2106,1365,740,2080,1365,715
平成27,2015,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,南町田,Minami-Machida,,6216,3713,2502,6239,3713,2526
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,,,※,74827,44679,30147,75112,44679,30433
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,五反田,Gotanda,,19797,13451,6346,20123,13451,6673
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,大崎広小路,Osakihirokoji,,1402,533,869,1518,533,985
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,戸越銀座,Togoshi-Ginza,,3620,1821,1800,3607,1821,1786
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,荏原中延,Ebara-Nakanobu,,2409,1378,1031,2388,1378,1009
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,旗の台,Hatanodai,◎,2766,1183,1583,2549,1183,1366
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,長原,Nagahara,,2728,1502,1226,2863,1502,1362
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,洗足池,Senzoku-Ike,,3370,2018,1352,3371,2018,1353
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,石川台,Ishikawa-Dai,,2772,1344,1428,2714,1344,1370
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,雪が谷大塚,Yukigaya-Otsuka,,4471,2644,1826,4529,2644,1884
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,御嶽山,Ontakesan,,4682,3287,1395,4687,3287,1400
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,久が原,Kugahara,,2845,1444,1401,2829,1444,1385
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,千鳥町,Chidoricho,,2846,1739,1107,2778,1739,1039
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,池上,Ikegami,,6508,3533,2975,6420,3533,2887
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,蓮沼,Hasunuma,,1541,693,848,1416,693,722
平成27,2015,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,蒲田,Kamata,◎,13069,8111,4959,13321,8111,5210
平成27,2015,東急電鉄,Tokyu Corporation,世田谷線,Setagaya Line,,,※,20152,10357,9795,-,-,-
平成27,2015,京浜急行電鉄,Keikyu Corporation,,,,,,169932,87400,82532,169893,87400,82493
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,,,※,135143,74730,60413,134348,74730,59618
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,泉岳寺,Sengakuji,,33172,17677,15495,32988,17677,15311
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,品川,Shinagawa,,49464,27280,22184,49361,27280,22081
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,北品川,Kitashinagawa,,1677,998,679,1681,998,683
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,新馬場,Shimbamba,,2859,1407,1452,2841,1407,1434
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,青物横丁,Aomono-Yokocho,,7261,4721,2540,7246,4722,2524
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,鮫洲,Samezu,,1873,1040,833,1864,1040,824
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,立会川,Tachiaigawa,,3275,1860,1415,3203,1860,1343
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森海岸,Omorikaigan,,2626,1236,1390,2600,1236,1364
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,平和島,Heiwajima,,8444,5199,3245,8400,5198,3202
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森町,Omorimachi,,3635,2243,1392,3624,2243,1381
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,梅屋敷,Umeyashiki,,2765,1398,1367,2747,1399,1348
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,京急蒲田,Keikyu Kamata,◎,9790,4813,4977,9593,4812,4781
平成27,2015,京浜急行電鉄,Keikyu Corporation,本線,Main Line,雑色,Zoshiki,,5516,3315,2201,5467,3315,2152
