年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,平和台,Heiwadai,,7641,5240,2401,7647,5240,2407
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,氷川台,Hikawadai,,7122,4774,2348,7051,4774,2277
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,小竹向原,Kotake-Mukaihara,◎,17280,11324,5956,16328,11324,5004
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,千川,Senkawa,◎,3794,2040,1754,3457,2040,1417
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,要町,Kanamecho,◎,4114,1931,2183,3578,1931,1647
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,池袋,Ikebukuro,◎,31070,17120,13950,32694,17120,15574
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,東池袋,Higashi-Ikebukuro,,7489,3552,3937,7741,3552,4189
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,護国寺,Gokokuji,,7679,4886,2793,7528,4886,2642
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,江戸川橋,Edogawabashi,,9497,5375,4122,9374,5375,3999
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,飯田橋,Iidabashi,◎,14209,7997,6212,13777,7997,5780
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,市ケ谷,Ichigaya,◎,18940,11550,7390,18488,11550,6938
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,麹町,Kojimachi,,11093,6611,4482,11277,6611,4666
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,永田町,Nagatacho,◎,4620,2509,2111,4585,2509,2076
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,桜田門,Sakuradamon,,2604,1635,969,2550,1635,915
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,有楽町,Yurakucho,◎,30381,17373,13008,31081,17373,13708
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,銀座一丁目,Ginza-Itchome,,6569,2920,3649,6867,2920,3947
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,新富町,Shintomicho,,7311,4140,3171,7396,4140,3256
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,月島,Tsukishima,,13092,6533,6559,12680,6533,6147
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,豊洲,Toyosu,,36567,24330,12237,36828,24330,12498
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,辰巳,Tatsumi,,5407,3483,1924,5380,3483,1897
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,新木場,Shin-Kiba,,19379,10937,8442,19049,10937,8112
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,,,※,266307,149972,116335,263812,149972,113840
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,渋谷,Shibuya,◎,95614,60026,35588,93867,60026,33841
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,表参道,Omote-Sando,◎,10019,3908,6111,10648,3908,6740
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,青山一丁目,Aoyama-Itchome,◎,10886,5811,5075,10849,5811,5038
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,永田町,Nagatacho,◎,6026,2619,3407,5658,2619,3039
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,半蔵門,Hanzomon,,15616,8642,6974,15775,8642,7133
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,九段下,Kudanshita,◎,12607,5731,6876,12519,5731,6788
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,神保町,Jimbocho,,17057,9572,7485,16495,9572,6923
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,大手町,Otemachi,◎,7294,3969,3325,7269,3969,3300
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,三越前,Mitsukoshimae,◎,10190,5527,4663,10174,5527,4647
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,水天宮前,Suitengumae,,13453,7544,5909,13308,7544,5764
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,清澄白河,Kiyosumi-Shirakawa,,9715,4860,4855,9607,4860,4747
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,住吉,Sumiyoshi,,9582,5386,4196,9565,5386,4179
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,錦糸町,Kinshicho,,18042,8894,9148,18659,8894,9765
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,押上（スカイツリー前）,Oshiage(Skytree),,30206,17483,12723,29419,17483,11936
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,,,※,142860,86001,56859,142606,86001,56605
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,目黒,Meguro ,,19656,12642,7014,20280,12642,7638
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,白金台,Shirokanedai,,3275,1604,1671,3095,1604,1491
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,白金高輪,Shirokane-Takanawa,,7727,4174,3553,7428,4174,3254
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,麻布十番,Azabu-Juban,,8537,3747,4790,8513,3747,4766
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,六本木一丁目,Roppongi-Itchome,,12544,7364,5180,12971,7364,5607
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,溜池山王,Tameike-Sanno ,◎,7204,4343,2861,7131,4343,2788
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,永田町,Nagatacho ,◎,2266,1105,1161,2268,1105,1163
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,四ツ谷,Yotsuya,◎,8172,4723,3449,7941,4723,3218
平成27,2015,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,市ケ谷,Ichigaya,◎,6963,3856,3107,6706,3856,2850
