事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,平成29,2017,7月,113.6,124.5,126.8,86.8,113.7,118.9,124.2,89,118.9,108.2,106.4,101.5,106.1,108.9,102.7,105.1
５人以上,平成29,2017,8月,83.9,91.8,78.7,81.6,81.1,87,84.8,80.9,80.8,89.4,91.7,89.3,80.1,86.1,73.2,83.3
５人以上,平成29,2017,9月,83.5,84.8,84.1,90.8,83.4,87,84.1,81.6,82.1,82.2,88,83.7,81.9,83.7,72.8,83
５人以上,平成29,2017,10月,84.3,87.1,80.7,83.7,79.8,90,84.8,77.4,83.1,94.2,90.2,86.6,84.5,89.7,82.1,83.4
５人以上,平成29,2017,11月,89.8,97.7,90.5,90.5,97.1,92.5,90.2,88.7,86.1,80.7,89.3,83.4,81.6,94.6,86.3,85.7
５人以上,平成29,2017,12月,173,188.4,199.4,161.8,167.4,179.5,182.6,152.6,201.3,184.7,114.9,134.2,203.7,156.8,212.5,141.4
５人以上,平成25,2013,年平均（前年比（％））,0.3,-1,-0.7,-5.2,-2.4,6.5,0.3,5.5,9.3,-5.3,-4,-2.7,3.2,-0.8,10.2,2
５人以上,平成26,2014,年平均（前年比（％））,-3,-2.7,-1.1,-5.9,-6.2,-0.6,-2.2,-0.4,3.2,-2.7,-4.5,-4.8,-8.2,-5,2.4,-0.8
５人以上,平成27,2015,年平均（前年比（％））,-0.9,0.5,0.4,2.8,-2.8,-3.7,0.3,-0.2,-1.4,-0.8,1.6,-10.5,-2.5,-2.1,1.3,1.5
５人以上,平成28,2016,年平均（前年比（％））,0.6,1.9,0.4,6.5,1.6,2.6,1.7,-3,2.9,4.2,-5.3,-6.6,6.5,-2,3.2,-3.1
５人以上,平成29,2017,年平均（前年比（％））,0.6,2.4,1.6,-5.2,-0.9,-0.5,2.7,4.4,0.4,-1.2,-0.5,0.8,-3,2.5,-3.5,-2.9
５人以上,平成29,2017,1月（前年同月比（％））,-0.8,-3.2,-0.6,-7.9,-1.1,-4.6,4.7,-0.9,-4.1,-2.6,-6.2,-2.8,4.2,-2,-10.8,-2.7
５人以上,平成29,2017,2月（前年同月比（％））,1.5,1.2,0.5,-6.3,1.2,-0.1,1.9,14.5,7.9,7.3,-4.2,-1.7,-2.8,-1.5,-2.3,-4.9
５人以上,平成29,2017,3月（前年同月比（％））,1.8,-2.1,0.1,-3.8,0.3,-4.7,10.8,1.4,0.6,-3.2,-0.9,4.3,-0.4,11.9,-19.2,-4.8
５人以上,平成29,2017,4月（前年同月比（％））,1.5,0.3,9.2,-3,0.4,5,2.9,0.4,6.4,6.2,-4.5,-0.8,-3.9,2,3.3,-7.5
５人以上,平成29,2017,5月（前年同月比（％））,1.5,3.6,1.6,-4.7,-0.5,-2.1,-0.8,18.6,-2.8,-3.2,-4.2,-4.4,-4.9,4.9,0.5,0.2
５人以上,平成29,2017,6月（前年同月比（％））,-1,1.1,-2.6,-8.4,-3.6,-5.4,6.8,-3.8,-3.7,-2,-0.9,5.1,-9.8,4.1,-8.6,-0.6
５人以上,平成29,2017,7月（前年同月比（％））,-0.5,-7.6,-2.5,-1.4,9.1,-2.3,-3.9,9.9,5.4,-9.6,-0.4,-1.4,12,-1.7,28.7,-3.8
５人以上,平成29,2017,8月（前年同月比（％））,0.2,1.7,-0.4,1.2,-1.8,0.5,-0.5,8.4,-2.7,-5.4,3.1,4,2.3,3.4,-6.2,-2
５人以上,平成29,2017,9月（前年同月比（％））,-0.1,2,7.4,6.8,-3.6,-0.2,0.6,0.1,-2.1,-3.7,2.4,1.5,-1.6,0,-5.8,-2.6
５人以上,平成29,2017,10月（前年同月比（％））,1.3,2.8,1.9,2.2,-2.6,4.2,2,4.9,-2.1,5.3,4.8,-2.3,-1.2,4.3,-4.3,-3.7
５人以上,平成29,2017,11月（前年同月比（％））,3.2,0.9,8.1,11.6,1.7,5.7,6,8.8,-1.4,-7,2.9,-0.8,-5.1,13.7,-4.2,-1.5
５人以上,平成29,2017,12月（前年同月比（％））,-0.7,18,1,-21.7,-6.2,0.3,1.2,-0.5,0.8,2.1,1.9,4.4,-9.1,-5.1,-4,-2.9
30人以上,平成24,2012,年平均,103.8,103.3,100.4,111,112.8,97.6,101.3,94.2,93,111,122.4,119.7,108.2,108.4,84.4,97.1
30人以上,平成25,2013,年平均,104,102.8,98.8,105.5,110.3,102.5,103.3,99.8,96.6,103.8,114.1,122.6,110.1,106.9,95.3,99
30人以上,平成26,2014,年平均,101.3,98.8,98.4,99.4,103.8,102.6,100.8,100.1,99.5,99.5,105.7,114.4,101.4,102.5,91.9,101.4
30人以上,平成27,2015,年平均,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
30人以上,平成28,2016,年平均,100.2,100.6,99.6,106.8,101.1,102.6,101.1,96.8,102.1,103.2,102.8,87.3,103.4,95.9,104.8,98
30人以上,平成29,2017,年平均,100.8,106.1,101.2,104,101.1,102,105.2,96.5,106.4,99.6,98.3,85.5,101.9,97,99.3,95.1
30人以上,平成29,2017,1月,82.6,78.8,76.1,85.6,88.7,84.4,85.8,74.2,78.7,79.2,87.8,82.8,86.1,79.2,72.2,86.9
30人以上,平成29,2017,2月,81.1,85.1,76,85.4,80.4,81,83.2,73,92.6,84.8,91.1,73.3,80,82.6,72.1,82.7
30人以上,平成29,2017,3月,90.2,90.2,83.6,87,88.3,84.2,101.4,93.3,87.5,84.1,94.5,76.6,86.8,99.6,76.9,84.9
30人以上,平成29,2017,4月,85.5,85.2,83.5,113,81.1,91,90.5,74.8,101.9,88.4,94.7,80.3,84.8,86.9,80.2,83.4
30人以上,平成29,2017,5月,87.3,93.1,75.1,82.2,85.2,78.9,83.4,129.3,84.3,79.5,90.1,75.3,80,83.2,74.3,87.3
30人以上,平成29,2017,6月,156.8,152.7,158.6,191.6,160.9,149.3,168.1,167.4,171.4,166.2,113.4,100.7,172.6,134.7,142,126.9
30人以上,平成29,2017,7月,111.8,128,125.5,85.2,113.8,117.6,121.5,86.6,114,102.3,117.6,92.1,105.4,104.2,143.2,104.3
30人以上,平成29,2017,8月,80.9,90,74.6,84.5,80,86.1,81.9,73.1,82,84.6,88.6,81,78.5,81.9,74.1,83.8
30人以上,平成29,2017,9月,81.8,81.3,81.5,90.5,83.5,85,82.1,79.1,84.2,77.3,88.9,74.6,80.5,78.6,72.8,84.5
30人以上,平成29,2017,10月,82.5,85.6,78.8,86.6,79.4,89.7,83.3,72.4,82.2,91.9,89.4,79,82.9,86.7,79.8,83.7
30人以上,平成29,2017,11月,88.8,95.9,89.9,84.4,98.8,92.4,87.8,87.9,82.9,75.6,87.1,76,79.4,91.4,73.3,88.2
30人以上,平成29,2017,12月,178.6,205.4,209.5,170.3,171.7,183.4,191.7,146.5,213.8,180.6,135.3,133.4,204,154.6,228.7,143.9
30人以上,平成25,2013,年平均（前年比（％））,0.3,-0.5,-1.5,-4.9,-2.1,5.1,2,5.9,3.8,-6.5,-6.7,2.5,1.8,-1.4,13.3,1.9
30人以上,平成26,2014,年平均（前年比（％））,-2.6,-3.9,-0.6,-5.9,-6.1,-0.1,-2.6,0.4,3,-4.3,-7.5,-6.7,-8,-4.2,-3.8,2.3
30人以上,平成27,2015,年平均（前年比（％））,-1.4,1.1,1.7,0.6,-3.6,-2.4,-0.7,-0.2,0.5,0.5,-5.3,-12.6,-1.4,-2.4,8.8,-1.4
30人以上,平成28,2016,年平均（前年比（％））,0.4,0.7,-0.3,6.8,1.1,2.6,1.2,-3.1,2.2,3.4,2.9,-12.7,3.5,-4.1,4.9,-1.9
30人以上,平成29,2017,年平均（前年比（％））,0.6,5.5,1.6,-2.6,0,-0.6,4.1,-0.3,4.2,-3.5,-4.4,-2.1,-1.5,1.1,-5.2,-3
30人以上,平成29,2017,1月（前年同月比（％））,-1.3,-4.1,-1.6,-0.7,-1.8,-6.4,5.4,-1.3,-2.7,-6.5,-10.9,-0.2,6.2,-4.5,-8.5,-1.4
30人以上,平成29,2017,2月（前年同月比（％））,1.5,4.7,-0.7,1.4,0.6,-0.7,7.6,0,11,7.2,-1.1,-1.2,-2.7,-3.5,-3.1,-4.8
30人以上,平成29,2017,3月（前年同月比（％））,1,1.2,0.4,0.9,0.8,-3.9,15.5,-10.5,3.6,-7.6,-2.1,-2.4,-0.6,12.8,-21.6,-5.5
30人以上,平成29,2017,4月（前年同月比（％））,1.7,1.5,11.2,4.7,-0.7,4.2,4.7,-2.5,15.4,5.7,-7.4,-4.2,-2.8,-1.6,-3.4,-7.7
30人以上,平成29,2017,5月（前年同月比（％））,1.2,5.6,0.8,-0.7,-0.4,-3,-0.2,11.4,-1.9,-3.8,-5.5,-10,-3.6,3.2,-0.8,2
30人以上,平成29,2017,6月（前年同月比（％））,-0.6,5.1,-2.8,-1.6,-2.5,-5,10.8,-6,2,-2.6,-3.4,-7.9,-9.3,2.7,-30.7,-2.2
30人以上,平成29,2017,7月（前年同月比（％））,-0.3,1.7,-3.4,-1.5,11.4,-3.5,-5.4,8.9,9.4,-13.2,-8.3,-5.9,17.5,-3.2,84.1,-4
30人以上,平成29,2017,8月（前年同月比（％））,-0.1,3,0.3,0.8,-0.4,2,1.1,-0.8,2,-9.4,-3,2.7,4.8,2.8,-4.4,-3.3
30人以上,平成29,2017,9月（前年同月比（％））,0.2,2.5,8.5,6.7,-1.8,-0.8,1.6,-2.5,2.6,-5.4,-0.4,0,0.2,-0.4,-6.1,-2.8
30人以上,平成29,2017,10月（前年同月比（％））,1,3.4,2.5,1.1,-0.8,5.2,3.9,-0.8,-1.9,4.2,-2.9,-7.1,1.2,3.7,-11,-5.5
30人以上,平成29,2017,11月（前年同月比（％））,3.7,-1.7,10.9,0.2,5.1,7.1,5.3,9.2,-5.5,-10,-3,-1.8,-3.8,17.5,-3.3,-0.8
30人以上,平成29,2017,12月（前年同月比（％））,-1,25.1,0.8,-20.9,-5.7,0.4,-0.2,-2.6,9.2,-0.9,-4.5,9.3,-7.4,-7,-6.8,-1.4
,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成29年年報,,,,,,,,,,,,,,,,,,,
第16表　実質賃金指数（現金給与総額）,,,,,,,,,,,,,,,,,,,
（平成27年平均=100）,,,,,,,,,,,,,,,,,,,
実質賃金指数（現金給与総額）＝ 名目賃金指数（現金給与総額）÷ 東京都区部消費者物価指数※ ×１００　　※消費者物価指数は「帰属家賃を除く総合」である。,,,,,,,,,,,,,,,,,,,
