,政党支部の名称,事務所の所在地,緯度,経度,座標系,代表者,会計責任者,設立届出日,国会議員関係
1,生活の党と山本太郎となかまたち東京都第１区総支部,港区浜松町１－１４－１０,35.658418,139.757314,座標系（JGD2011）,野沢哲夫,野沢哲夫,H25.4.18,衆
2,生活の党と山本太郎となかまたち東京都参議院選挙区第１総支部,世田谷区桜丘２－８－１,35.643562,139.627849,座標系（JGD2011）,山本太郎,湯川憲比古,H27.4.16,参
3,生活の党と山本太郎となかまたち東京都第１０区総支部,豊島区西池袋５－５－２１,35.731888,139.705138,座標系（JGD2011）,多ヶ谷亮,樋口紀子,H25.6.20,衆
4,生活の党と山本太郎となかまたち衆議院東京ブロック比例区第１総支部,練馬区光が丘７－８－１,35.757798,139.62482,座標系（JGD2011）,川島智太郎,佐々木明,H25.1.30,衆
5,生活の党と山本太郎となかまたち東京都第１９区総支部,小平市美園町３－１４－１１,35.739669,139.489942,座標系（JGD2011）,渡辺浩一郎,渡辺浩一郎,H25.1.25,衆
