年次,Year,調査世帯数 Num. of households surveyed,世帯人員 Num. of  persons per  household,有業人員 Num. of  earners per  household,世帯主平均年齢 Average age of household head,実収入 Real income,実収入 Real income／経常収入 Current income,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／世帯主収入 Household heads,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／世帯主収入 Household head／うち男 of which Male,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／世帯主収入 Household head／定期収入 Regular,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／世帯主収入 Household head／臨時収入 Temporary,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／世帯主収入 Household head／賞与 Bonuses,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／世帯主の配偶者の収入 Spouse of household heads,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／世帯主の配偶者の収入 Spouse of household heads／うち女 of which Female,実収入 Real income／経常収入 Current income／勤め先収入 Wages & salaries／他の世帯員収入 Other household members,実収入 Real income／経常収入 Current income／事業・内職収入 Income from self-employment & piecework,実収入 Real income／経常収入 Current income／事業・内職収入 Income from self-employment & piecework／家賃収入 Houses rents,実収入 Real income／経常収入 Current income／事業・内職収入 Income from self-employment & piecework／他の事業収入 Other selfemployment,実収入 Real income／経常収入 Current income／事業・内職収入 Income from self-employment & piecework／内職収入 Piecework,実収入 Real income／経常収入 Current income／他の経常収入 Other current income,実収入 Real income／特別収入 Non-current income,可処分所得 Disposable income,実支出 Expenditures,実支出 Expenditures／生計支出 Living expenses,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／穀類 Cereals,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／魚介類 Fish & shellfish,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／肉類 Meat,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／乳卵類 Dairy products & eggs,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／野菜・海藻 Vegetables & seaweeds,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／果物 Fruits,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／油脂・調味料 Oils， fats & seasonings,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／菓子類 Cakes & candies,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／調理食品 Cooked food,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／飲料 Beverages,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／酒類 Alcoholic beverages,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／食料 Food／外食 Meals outside the home,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／住居 Housing,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／住居 Housing／家賃地代 Rents for dwelling & land,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／住居 Housing／設備修繕・維持 Repairs & maintenance,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／光熱・水道 Fuel， light & water charges,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／光熱・水道 Fuel， light & water charges／電気代 Electricity,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／光熱・水道 Fuel， light & water charges／ガス代 Gas,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／光熱・水道 Fuel， light & water charges／他の光熱 Other fuel & light,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／光熱・水道 Fuel， light & water charges／上下水道料 Water & sewerage charges,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／家具・家事用品 Furniture & household utensils,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／家具・家事用品 Furniture & household utensils／家庭用耐久財 Household durable goods,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／家具・家事用品 Furniture & household utensils／室内装備・装飾品 Interior furnishings & decorations,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／家具・家事用品 Furniture & household utensils／寝具類 Bedding,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／家具・家事用品 Furniture & household utensils／家事雑貨 Domestic utensils,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／家具・家事用品 Furniture & household utensils／家事用消耗品 Domestic nondurable goods,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／家具・家事用品 Furniture & household utensils／家事サービス Domestic services,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／和服 Japanese clothing,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／洋服 Clothing,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／シャツ・セーター類 Shirts & sweaters,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／下着類 Underwear,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／生地・糸類 Cloth & thread,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／他の被服 Other clothing,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／履物類 Footwear,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／被服及び履物 Clothing & footwear／被服関連サービス Services related to clothing,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／保健医療 Medical care,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／保健医療 Medical care／医薬品 Medicines,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／保健医療 Medical care／健康保持用摂取品 Health fortification,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／保健医療 Medical care／保健医療用品・器具 Medical supplies & appliances,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／保健医療 Medical care／保健医療サービス Medical services,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／交通・通信 Transportation & communication,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／交通・通信 Transportation & communication／交通 Public transportation,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／交通・通信 Transportation & communication／自動車等関係費 Private transportation,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／交通・通信 Transportation & communication／通信 Communication,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教育 Education,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教育 Education／授業料等 School fees,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教育 Education／教科書・学習参考教材 School textbooks & reference books for study,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教育 Education／補習教育 Tutorial fees,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教養娯楽 Culture & recreation,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教養娯楽 Culture & recreation／教養娯楽用耐久財 Recreational durable goods,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教養娯楽 Culture & recreation／教養娯楽用品 Recreational goods,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教養娯楽 Culture & recreation／書籍・他の印刷物 Books & other reading materials,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／教養娯楽 Culture & recreation／教養娯楽サービス Recreational services,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／その他の消費支出 Other consumption expenditures,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／その他の消費支出 Other consumption expenditures／諸雑費 Miscellaneous,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／その他の消費支出 Other consumption expenditures／こづかい Pocket money,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／その他の消費支出 Other consumption expenditures／交際費 Social expenses,実支出 Expenditures／生計支出 Living expenses／消費支出 Consumption expenditures／その他の消費支出 Other consumption expenditures／仕送り金 Remittance,実支出 Expenditures／生計支出 Living expenses／土地家屋購入 Purchase of house and land,実支出 Expenditures／その他の実支出 Other real expenditures
平成22,2010,396,3.34,1.56,47.5,615748,607569,577272,525894,505374,437624,3662,84609,42371,41805,9007,5959,4013,1355,591,24338,8179,496013,493268,373533,363141,80444,6824,5723,6868,3758,9247,2661,3288,5893,9168,4242,3289,19483,28533,21606,6927,21911,9592,6524,273,5522,11881,4228,615,671,2781,2580,1006,19128,269,8400,3526,1229,157,1439,2468,1641,13803,2064,1172,2833,7734,42443,12031,15960,14452,29099,20462,632,8005,47225,6039,7857,5210,28119,68676,26564,19128,19997,2986,10392,119735
平成23,2011,402,3.37,1.55,47.5,565071,557355,530796,475015,452061,408004,3134,63876,47181,46497,8600,3525,1189,1658,678,23035,7716,457212,463261,355402,337458,79519,6806,5391,6771,3657,8766,2572,3301,5918,9163,4645,3256,19275,26425,22385,4040,20711,8843,6248,287,5334,10678,3246,735,716,2573,2595,814,16167,260,6852,2917,1212,184,1292,2180,1271,13493,2002,889,2596,8007,40125,10308,15775,14042,29246,21486,402,7359,39908,3707,7214,4709,24278,61187,23821,15509,19488,2368,17944,107860
平成24,2012,394,3.29,1.59,48,575440,565795,539670,478074,458146,407466,3115,67493,54006,53033,7590,4119,1550,1850,719,22006,9645,463181,472720,360461,348158,80151,6654,5339,6599,3722,8710,2538,3240,5685,9531,4632,3489,20011,28584,21446,7137,22436,9738,7004,320,5374,11281,3272,1394,754,2726,2561,574,17527,223,7315,3376,1232,141,1350,2448,1443,14225,2103,985,2807,8331,43413,11953,17334,14126,27915,20734,426,6755,39868,2934,7415,4263,25256,62758,24589,16938,18729,2501,12304,112259
平成25,2013,384,3.37,1.64,47.1,578628,570606,549846,482419,465873,408351,3634,70433,59825,57922,7603,2811,1410,564,836,17949,8022,465083,500147,386602,363721,83196,6911,5311,7112,3756,8799,2464,3335,6259,9555,5097,3395,21203,33120,25436,7685,22869,10670,6729,284,5186,11908,3780,720,1157,2757,2804,690,18206,194,7764,3349,1351,165,1401,2629,1353,14311,2161,943,2869,8338,47836,12069,21044,14723,27464,20744,419,6302,40441,2811,7717,4371,25543,64369,25901,14610,19588,4271,22881,113545
平成26,2014,361,3.35,1.62,48.4,585636,576120,553922,494198,469905,414967,3630,75601,54252,53045,5472,4654,1143,2523,988,17544,9516,465913,476753,357031,353261,83860,6681,5634,7755,3946,9193,2708,3453,6346,10002,4784,3474,19886,29430,22130,7299,22907,10667,6876,295,5068,13005,4524,850,1041,2867,2914,809,18629,370,7692,3449,1355,153,1459,2758,1392,13153,2176,784,2732,7462,46330,11361,20645,14324,25194,18091,365,6739,41353,2811,7991,4038,26514,59400,25599,12960,18056,2785,3770,119723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都統計年鑑（平成26）TOKYO STATISTICAL YEARBOOK ( 2014 ) 14  家計 14  FAMILY INCOME AND EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-2  １世帯当たり年平均１か月間の収入と用途別生計支出（勤労者世帯）(平成22～26年) 14-2 MONTHLY AVERAGE OF INCOME AND LIVING EXPENSES BY USE PER HOUSEHOLD ( WORKERS' HOUSEHOLDS ) ( 2010-2014 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資料：都総務局統計部社会統計課 「都民のくらしむき（東京都生計分析調査）年報」 Source: Bureau of General Affairs，T.M.G.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(単位　金額　円) (Value in yen),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
