"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20150201,"芝地区総合支所管内","新橋五丁目",397,351,307,658
20150201,"芝地区総合支所管内","新橋六丁目",679,550,399,949
20150201,"芝地区総合支所管内","西新橋一丁目",188,166,138,304
20150201,"芝地区総合支所管内","西新橋二丁目",239,188,181,369
20150201,"芝地区総合支所管内","西新橋三丁目",431,288,324,612
20150201,"芝地区総合支所管内","三田一丁目",2186,2006,2274,4280
20150201,"芝地区総合支所管内","三田二丁目",1852,1693,2003,3696
20150201,"芝地区総合支所管内","三田三丁目",923,770,790,1560
20150201,"芝地区総合支所管内","浜松町一丁目",765,743,690,1433
20150201,"芝地区総合支所管内","浜松町二丁目",189,149,150,299
20150201,"芝地区総合支所管内","芝大門一丁目",405,312,354,666
20150201,"芝地区総合支所管内","芝大門二丁目",517,406,442,848
20150201,"芝地区総合支所管内","芝公園一丁目",144,115,106,221
20150201,"芝地区総合支所管内","芝公園二丁目",389,298,296,594
20150201,"芝地区総合支所管内","芝公園三丁目",151,148,154,302
20150201,"芝地区総合支所管内","芝公園四丁目",19,14,16,30
20150201,"芝地区総合支所管内","虎ノ門一丁目",199,176,193,369
20150201,"芝地区総合支所管内","虎ノ門二丁目",23,23,20,43
20150201,"芝地区総合支所管内","虎ノ門三丁目",960,834,870,1704
20150201,"芝地区総合支所管内","虎ノ門四丁目",332,240,376,616
20150201,"芝地区総合支所管内","虎ノ門五丁目",228,226,253,479
20150201,"芝地区総合支所管内","愛宕一丁目",20,25,19,44
20150201,"芝地区総合支所管内","愛宕二丁目",147,273,227,500
20150301,"芝地区総合支所管内","芝一丁目",859,722,735,1457
20150301,"芝地区総合支所管内","芝二丁目",1713,1448,1559,3007
20150301,"芝地区総合支所管内","芝三丁目",1925,1609,1768,3377
20150301,"芝地区総合支所管内","芝四丁目",1288,1033,1161,2194
20150301,"芝地区総合支所管内","芝五丁目",1981,1378,1760,3138
20150301,"芝地区総合支所管内","海岸一丁目",1207,1075,986,2061
20150301,"芝地区総合支所管内","東新橋一丁目",737,657,762,1419
20150301,"芝地区総合支所管内","東新橋二丁目",252,214,179,393
20150301,"芝地区総合支所管内","新橋一丁目",16,9,11,20
20150301,"芝地区総合支所管内","新橋二丁目",77,63,62,125
20150301,"芝地区総合支所管内","新橋三丁目",129,154,116,270
20150301,"芝地区総合支所管内","新橋四丁目",323,236,236,472
20150301,"芝地区総合支所管内","新橋五丁目",403,358,312,670
20150301,"芝地区総合支所管内","新橋六丁目",680,551,401,952
20150301,"芝地区総合支所管内","西新橋一丁目",187,167,136,303
20150301,"芝地区総合支所管内","西新橋二丁目",240,190,181,371
20150301,"芝地区総合支所管内","西新橋三丁目",432,293,325,618
20150301,"芝地区総合支所管内","三田一丁目",2186,2002,2272,4274
20150301,"芝地区総合支所管内","三田二丁目",1958,1810,2156,3966
20150301,"芝地区総合支所管内","三田三丁目",912,764,783,1547
20150301,"芝地区総合支所管内","浜松町一丁目",769,750,694,1444
20150301,"芝地区総合支所管内","浜松町二丁目",188,147,150,297
20150301,"芝地区総合支所管内","芝大門一丁目",400,308,350,658
20150301,"芝地区総合支所管内","芝大門二丁目",525,409,445,854
20150301,"芝地区総合支所管内","芝公園一丁目",142,113,106,219
20150301,"芝地区総合支所管内","芝公園二丁目",393,299,300,599
20150301,"芝地区総合支所管内","芝公園三丁目",152,150,154,304
20150301,"芝地区総合支所管内","芝公園四丁目",20,14,17,31
20150301,"芝地区総合支所管内","虎ノ門一丁目",202,177,197,374
20150301,"芝地区総合支所管内","虎ノ門二丁目",23,22,19,41
20150301,"芝地区総合支所管内","虎ノ門三丁目",957,834,871,1705
20150301,"芝地区総合支所管内","虎ノ門四丁目",330,238,376,614
20150301,"芝地区総合支所管内","虎ノ門五丁目",226,225,252,477
20150301,"芝地区総合支所管内","愛宕一丁目",20,25,19,44
20150301,"芝地区総合支所管内","愛宕二丁目",148,278,238,516
20150401,"芝地区総合支所管内","芝一丁目",863,728,738,1466
20150401,"芝地区総合支所管内","芝二丁目",1704,1436,1546,2982
20150401,"芝地区総合支所管内","芝三丁目",1932,1616,1773,3389
20150401,"芝地区総合支所管内","芝四丁目",1278,1021,1161,2182
20150401,"芝地区総合支所管内","芝五丁目",1967,1356,1762,3118
20150401,"芝地区総合支所管内","海岸一丁目",1182,1040,950,1990
20150401,"芝地区総合支所管内","東新橋一丁目",738,657,764,1421
20150401,"芝地区総合支所管内","東新橋二丁目",254,215,178,393
20150401,"芝地区総合支所管内","新橋一丁目",16,9,11,20
20150401,"芝地区総合支所管内","新橋二丁目",77,63,63,126
20150401,"芝地区総合支所管内","新橋三丁目",131,152,120,272
20150401,"芝地区総合支所管内","新橋四丁目",327,239,238,477
20150401,"芝地区総合支所管内","新橋五丁目",419,366,321,687
20150401,"芝地区総合支所管内","新橋六丁目",693,558,402,960
20150401,"芝地区総合支所管内","西新橋一丁目",195,169,140,309
20150401,"芝地区総合支所管内","西新橋二丁目",242,191,182,373
20150401,"芝地区総合支所管内","西新橋三丁目",464,298,355,653
20150401,"芝地区総合支所管内","三田一丁目",2200,1991,2278,4269
20150401,"芝地区総合支所管内","三田二丁目",1979,1820,2173,3993
20150401,"芝地区総合支所管内","三田三丁目",909,762,781,1543
20150401,"芝地区総合支所管内","浜松町一丁目",780,760,705,1465
20150401,"芝地区総合支所管内","浜松町二丁目",196,158,149,307
20150401,"芝地区総合支所管内","芝大門一丁目",394,304,345,649
20150401,"芝地区総合支所管内","芝大門二丁目",533,415,450,865
20150401,"芝地区総合支所管内","芝公園一丁目",142,110,108,218
20150401,"芝地区総合支所管内","芝公園二丁目",394,299,307,606
20150401,"芝地区総合支所管内","芝公園三丁目",157,154,156,310
20150401,"芝地区総合支所管内","芝公園四丁目",23,16,18,34
20150401,"芝地区総合支所管内","虎ノ門一丁目",203,181,196,377
20150401,"芝地区総合支所管内","虎ノ門二丁目",23,22,19,41
20150401,"芝地区総合支所管内","虎ノ門三丁目",965,842,870,1712
20150401,"芝地区総合支所管内","虎ノ門四丁目",370,242,418,660
20150401,"芝地区総合支所管内","虎ノ門五丁目",225,224,251,475
20150401,"芝地区総合支所管内","愛宕一丁目",20,26,21,47
20150401,"芝地区総合支所管内","愛宕二丁目",142,280,233,513
20150501,"芝地区総合支所管内","芝一丁目",865,725,743,1468
20150501,"芝地区総合支所管内","芝二丁目",1710,1437,1543,2980
20150501,"芝地区総合支所管内","芝三丁目",1940,1625,1777,3402
20150501,"芝地区総合支所管内","芝四丁目",1285,1021,1163,2184
20150501,"芝地区総合支所管内","芝五丁目",1959,1352,1753,3105
20150501,"芝地区総合支所管内","海岸一丁目",1190,1036,953,1989
20150501,"芝地区総合支所管内","東新橋一丁目",734,649,757,1406
20150501,"芝地区総合支所管内","東新橋二丁目",259,217,183,400
20150501,"芝地区総合支所管内","新橋一丁目",16,9,11,20
20150501,"芝地区総合支所管内","新橋二丁目",76,62,63,125
20150501,"芝地区総合支所管内","新橋三丁目",131,155,120,275
20150501,"芝地区総合支所管内","新橋四丁目",325,238,235,473
20150501,"芝地区総合支所管内","新橋五丁目",421,367,324,691
20150501,"芝地区総合支所管内","新橋六丁目",689,557,398,955
20150501,"芝地区総合支所管内","西新橋一丁目",197,170,140,310
20150501,"芝地区総合支所管内","西新橋二丁目",246,193,181,374
20150501,"芝地区総合支所管内","西新橋三丁目",471,297,358,655
20150501,"芝地区総合支所管内","三田一丁目",2214,2007,2292,4299
20150501,"芝地区総合支所管内","三田二丁目",1995,1835,2195,4030
20150501,"芝地区総合支所管内","三田三丁目",931,786,800,1586
20150501,"芝地区総合支所管内","浜松町一丁目",789,764,708,1472
20150501,"芝地区総合支所管内","浜松町二丁目",203,163,153,316
20150501,"芝地区総合支所管内","芝大門一丁目",397,303,346,649
20150501,"芝地区総合支所管内","芝大門二丁目",526,415,444,859
20150501,"芝地区総合支所管内","芝公園一丁目",142,109,109,218
20150501,"芝地区総合支所管内","芝公園二丁目",395,299,307,606
20150501,"芝地区総合支所管内","芝公園三丁目",156,153,156,309
20150501,"芝地区総合支所管内","芝公園四丁目",23,15,19,34
20150501,"芝地区総合支所管内","虎ノ門一丁目",205,182,195,377
20150501,"芝地区総合支所管内","虎ノ門二丁目",24,23,19,42
20150501,"芝地区総合支所管内","虎ノ門三丁目",970,848,876,1724
20150501,"芝地区総合支所管内","虎ノ門四丁目",365,240,412,652
20150501,"芝地区総合支所管内","虎ノ門五丁目",228,227,253,480
20150501,"芝地区総合支所管内","愛宕一丁目",20,26,21,47
20150501,"芝地区総合支所管内","愛宕二丁目",143,287,234,521
20150601,"芝地区総合支所管内","芝一丁目",855,721,730,1451
20150601,"芝地区総合支所管内","芝二丁目",1729,1440,1556,2996
20150601,"芝地区総合支所管内","芝三丁目",1949,1635,1788,3423
20150601,"芝地区総合支所管内","芝四丁目",1291,1024,1167,2191
20150601,"芝地区総合支所管内","芝五丁目",1966,1347,1757,3104
20150601,"芝地区総合支所管内","海岸一丁目",1198,1028,955,1983
20150601,"芝地区総合支所管内","東新橋一丁目",730,647,753,1400
20150601,"芝地区総合支所管内","東新橋二丁目",258,219,183,402
20150601,"芝地区総合支所管内","新橋一丁目",16,9,11,20
20150601,"芝地区総合支所管内","新橋二丁目",76,62,63,125
20150601,"芝地区総合支所管内","新橋三丁目",128,152,119,271
20150601,"芝地区総合支所管内","新橋四丁目",325,242,233,475
20150601,"芝地区総合支所管内","新橋五丁目",419,366,326,692
20150601,"芝地区総合支所管内","新橋六丁目",680,550,396,946
20150601,"芝地区総合支所管内","西新橋一丁目",195,168,141,309
20150601,"芝地区総合支所管内","西新橋二丁目",246,194,185,379
20150601,"芝地区総合支所管内","西新橋三丁目",470,300,353,653
20150601,"芝地区総合支所管内","三田一丁目",2219,2003,2302,4305
20150601,"芝地区総合支所管内","三田二丁目",1999,1846,2205,4051
20150601,"芝地区総合支所管内","三田三丁目",932,787,798,1585
20150601,"芝地区総合支所管内","浜松町一丁目",792,769,711,1480
20150601,"芝地区総合支所管内","浜松町二丁目",211,163,158,321
20150601,"芝地区総合支所管内","芝大門一丁目",392,303,343,646
20150601,"芝地区総合支所管内","芝大門二丁目",527,415,444,859
20150601,"芝地区総合支所管内","芝公園一丁目",141,109,108,217
20150601,"芝地区総合支所管内","芝公園二丁目",396,302,311,613
20150601,"芝地区総合支所管内","芝公園三丁目",156,154,155,309
20150601,"芝地区総合支所管内","芝公園四丁目",27,20,21,41
20150601,"芝地区総合支所管内","虎ノ門一丁目",209,185,199,384
20150601,"芝地区総合支所管内","虎ノ門二丁目",23,22,18,40
20150601,"芝地区総合支所管内","虎ノ門三丁目",968,850,873,1723
20150601,"芝地区総合支所管内","虎ノ門四丁目",363,234,409,643
20150601,"芝地区総合支所管内","虎ノ門五丁目",226,225,249,474
20150601,"芝地区総合支所管内","愛宕一丁目",22,27,23,50
20150601,"芝地区総合支所管内","愛宕二丁目",142,288,232,520
20150701,"芝地区総合支所管内","芝一丁目",860,725,739,1464
20150701,"芝地区総合支所管内","芝二丁目",1716,1431,1561,2992
20150701,"芝地区総合支所管内","芝三丁目",1948,1624,1785,3409
20150701,"芝地区総合支所管内","芝四丁目",1285,1028,1166,2194
20150701,"芝地区総合支所管内","芝五丁目",1963,1345,1754,3099
20150701,"芝地区総合支所管内","海岸一丁目",1197,1029,949,1978
20150701,"芝地区総合支所管内","東新橋一丁目",732,647,757,1404
20150701,"芝地区総合支所管内","東新橋二丁目",263,222,187,409
20150701,"芝地区総合支所管内","新橋一丁目",13,8,7,15
20150701,"芝地区総合支所管内","新橋二丁目",92,60,78,138
20150701,"芝地区総合支所管内","新橋三丁目",128,153,119,272
20150701,"芝地区総合支所管内","新橋四丁目",327,248,233,481
20150701,"芝地区総合支所管内","新橋五丁目",421,364,321,685
20150701,"芝地区総合支所管内","新橋六丁目",676,542,393,935
20150701,"芝地区総合支所管内","西新橋一丁目",195,169,143,312
20150701,"芝地区総合支所管内","西新橋二丁目",249,195,189,384
20150701,"芝地区総合支所管内","西新橋三丁目",470,298,360,658
20150701,"芝地区総合支所管内","三田一丁目",2219,1989,2289,4278
20150701,"芝地区総合支所管内","三田二丁目",2010,1866,2218,4084
20150701,"芝地区総合支所管内","三田三丁目",940,796,800,1596
20150701,"芝地区総合支所管内","浜松町一丁目",790,775,715,1490
20150701,"芝地区総合支所管内","浜松町二丁目",214,163,159,322
20150701,"芝地区総合支所管内","芝大門一丁目",402,310,345,655
20150701,"芝地区総合支所管内","芝大門二丁目",525,411,443,854
20150701,"芝地区総合支所管内","芝公園一丁目",142,109,108,217
20150701,"芝地区総合支所管内","芝公園二丁目",395,303,312,615
20150701,"芝地区総合支所管内","芝公園三丁目",156,156,154,310
20150701,"芝地区総合支所管内","芝公園四丁目",30,21,24,45
20150701,"芝地区総合支所管内","虎ノ門一丁目",215,191,203,394
20150701,"芝地区総合支所管内","虎ノ門二丁目",23,22,18,40
20150701,"芝地区総合支所管内","虎ノ門三丁目",977,860,880,1740
20150701,"芝地区総合支所管内","虎ノ門四丁目",361,234,406,640
20150701,"芝地区総合支所管内","虎ノ門五丁目",225,222,249,471
20150701,"芝地区総合支所管内","愛宕一丁目",22,28,23,51
20150701,"芝地区総合支所管内","愛宕二丁目",144,291,236,527
20150801,"芝地区総合支所管内","芝一丁目",867,738,761,1499
20150801,"芝地区総合支所管内","芝二丁目",1721,1431,1553,2984
20150801,"芝地区総合支所管内","芝三丁目",1935,1613,1775,3388
20150801,"芝地区総合支所管内","芝四丁目",1292,1033,1173,2206
20150801,"芝地区総合支所管内","芝五丁目",1956,1340,1751,3091
20150801,"芝地区総合支所管内","海岸一丁目",1195,1026,945,1971
20150801,"芝地区総合支所管内","東新橋一丁目",730,650,756,1406
20150801,"芝地区総合支所管内","東新橋二丁目",270,230,187,417
20150801,"芝地区総合支所管内","新橋一丁目",13,8,7,15
20150801,"芝地区総合支所管内","新橋二丁目",95,62,80,142
20150801,"芝地区総合支所管内","新橋三丁目",128,152,118,270
20150801,"芝地区総合支所管内","新橋四丁目",324,251,227,478
20150801,"芝地区総合支所管内","新橋五丁目",422,364,321,685
20150801,"芝地区総合支所管内","新橋六丁目",679,541,388,929
20150801,"芝地区総合支所管内","西新橋一丁目",199,171,143,314
20150801,"芝地区総合支所管内","西新橋二丁目",248,194,192,386
20150801,"芝地区総合支所管内","西新橋三丁目",473,303,361,664
20150801,"芝地区総合支所管内","三田一丁目",2214,1985,2287,4272
20150801,"芝地区総合支所管内","三田二丁目",2015,1868,2238,4106
20150801,"芝地区総合支所管内","三田三丁目",945,802,802,1604
20150801,"芝地区総合支所管内","浜松町一丁目",793,783,716,1499
20150801,"芝地区総合支所管内","浜松町二丁目",210,159,160,319
20150801,"芝地区総合支所管内","芝大門一丁目",401,310,346,656
20150801,"芝地区総合支所管内","芝大門二丁目",526,409,447,856
20150801,"芝地区総合支所管内","芝公園一丁目",139,108,107,215
20150801,"芝地区総合支所管内","芝公園二丁目",402,307,317,624
20150801,"芝地区総合支所管内","芝公園三丁目",152,155,148,303
20150801,"芝地区総合支所管内","芝公園四丁目",31,22,24,46
20150801,"芝地区総合支所管内","虎ノ門一丁目",221,197,208,405
20150801,"芝地区総合支所管内","虎ノ門二丁目",23,22,18,40
20150801,"芝地区総合支所管内","虎ノ門三丁目",987,869,892,1761
20150801,"芝地区総合支所管内","虎ノ門四丁目",356,236,399,635
20150801,"芝地区総合支所管内","虎ノ門五丁目",229,227,253,480
20150801,"芝地区総合支所管内","愛宕一丁目",21,28,21,49
20150801,"芝地区総合支所管内","愛宕二丁目",145,286,238,524
20150901,"芝地区総合支所管内","芝一丁目",875,744,768,1512
20150901,"芝地区総合支所管内","芝二丁目",1711,1415,1546,2961
20150901,"芝地区総合支所管内","芝三丁目",1950,1624,1783,3407
20150901,"芝地区総合支所管内","芝四丁目",1290,1031,1170,2201
20150901,"芝地区総合支所管内","芝五丁目",1953,1335,1747,3082
20150901,"芝地区総合支所管内","海岸一丁目",1204,1017,961,1978
20150901,"芝地区総合支所管内","東新橋一丁目",729,645,757,1402
20150901,"芝地区総合支所管内","東新橋二丁目",267,227,183,410
20150901,"芝地区総合支所管内","新橋一丁目",13,8,7,15
20150901,"芝地区総合支所管内","新橋二丁目",97,61,81,142
20150901,"芝地区総合支所管内","新橋三丁目",127,150,116,266
20150901,"芝地区総合支所管内","新橋四丁目",320,249,225,474
20150901,"芝地区総合支所管内","新橋五丁目",428,365,322,687
20150901,"芝地区総合支所管内","新橋六丁目",679,540,393,933
20150901,"芝地区総合支所管内","西新橋一丁目",198,169,144,313
20150901,"芝地区総合支所管内","西新橋二丁目",245,191,192,383
20150901,"芝地区総合支所管内","西新橋三丁目",484,310,366,676
20150901,"芝地区総合支所管内","三田一丁目",2200,1973,2285,4258
20150901,"芝地区総合支所管内","三田二丁目",2021,1874,2242,4116
20150901,"芝地区総合支所管内","三田三丁目",930,787,798,1585
20150901,"芝地区総合支所管内","浜松町一丁目",798,790,723,1513
20150901,"芝地区総合支所管内","浜松町二丁目",211,160,163,323
20150901,"芝地区総合支所管内","芝大門一丁目",400,309,346,655
20150901,"芝地区総合支所管内","芝大門二丁目",520,405,440,845
20150901,"芝地区総合支所管内","芝公園一丁目",138,107,107,214
20150901,"芝地区総合支所管内","芝公園二丁目",403,308,313,621
20150901,"芝地区総合支所管内","芝公園三丁目",150,155,146,301
20150901,"芝地区総合支所管内","芝公園四丁目",30,23,24,47
20150901,"芝地区総合支所管内","虎ノ門一丁目",230,204,218,422
20150901,"芝地区総合支所管内","虎ノ門二丁目",23,22,18,40
20150901,"芝地区総合支所管内","虎ノ門三丁目",996,874,895,1769
20150901,"芝地区総合支所管内","虎ノ門四丁目",352,237,394,631
20150901,"芝地区総合支所管内","虎ノ門五丁目",230,228,254,482
20150901,"芝地区総合支所管内","愛宕一丁目",21,27,21,48
20150901,"芝地区総合支所管内","愛宕二丁目",143,292,247,539
20151001,"芝地区総合支所管内","芝一丁目",891,748,781,1529
20151001,"芝地区総合支所管内","芝二丁目",1709,1423,1554,2977
20151001,"芝地区総合支所管内","芝三丁目",1946,1608,1779,3387
20151001,"芝地区総合支所管内","芝四丁目",1296,1041,1186,2227
20151001,"芝地区総合支所管内","芝五丁目",1951,1332,1744,3076
20151001,"芝地区総合支所管内","海岸一丁目",1200,1020,947,1967
20151001,"芝地区総合支所管内","東新橋一丁目",722,636,757,1393
20151001,"芝地区総合支所管内","東新橋二丁目",268,228,185,413
20151001,"芝地区総合支所管内","新橋一丁目",13,8,7,15
20151001,"芝地区総合支所管内","新橋二丁目",96,61,82,143
20151001,"芝地区総合支所管内","新橋三丁目",127,151,114,265
20151001,"芝地区総合支所管内","新橋四丁目",321,255,227,482
20151001,"芝地区総合支所管内","新橋五丁目",433,368,329,697
20151001,"芝地区総合支所管内","新橋六丁目",674,533,386,919
20151001,"芝地区総合支所管内","西新橋一丁目",198,166,144,310
20151001,"芝地区総合支所管内","西新橋二丁目",248,193,192,385
20151001,"芝地区総合支所管内","西新橋三丁目",488,313,369,682
20151001,"芝地区総合支所管内","三田一丁目",2217,1988,2304,4292
20151001,"芝地区総合支所管内","三田二丁目",2026,1882,2247,4129
20151001,"芝地区総合支所管内","三田三丁目",935,792,802,1594
20151001,"芝地区総合支所管内","浜松町一丁目",797,780,722,1502
20151001,"芝地区総合支所管内","浜松町二丁目",211,161,161,322
20151001,"芝地区総合支所管内","芝大門一丁目",394,306,345,651
20151001,"芝地区総合支所管内","芝大門二丁目",512,399,435,834
20151001,"芝地区総合支所管内","芝公園一丁目",139,109,107,216
20151001,"芝地区総合支所管内","芝公園二丁目",398,309,310,619
20151001,"芝地区総合支所管内","芝公園三丁目",151,155,146,301
20151001,"芝地区総合支所管内","芝公園四丁目",32,25,24,49
20151001,"芝地区総合支所管内","虎ノ門一丁目",237,211,223,434
20151001,"芝地区総合支所管内","虎ノ門二丁目",23,22,18,40
20151001,"芝地区総合支所管内","虎ノ門三丁目",1003,877,906,1783
20151001,"芝地区総合支所管内","虎ノ門四丁目",353,237,396,633
20151001,"芝地区総合支所管内","虎ノ門五丁目",228,228,250,478
20151001,"芝地区総合支所管内","愛宕一丁目",18,25,20,45
20151001,"芝地区総合支所管内","愛宕二丁目",142,290,242,532
20151101,"芝地区総合支所管内","芝一丁目",910,764,796,1560
20151101,"芝地区総合支所管内","芝二丁目",1715,1425,1571,2996
20151101,"芝地区総合支所管内","芝三丁目",1948,1613,1784,3397
20151101,"芝地区総合支所管内","芝四丁目",1284,1031,1181,2212
20151101,"芝地区総合支所管内","芝五丁目",1948,1324,1737,3061
20151101,"芝地区総合支所管内","海岸一丁目",1199,1021,943,1964
20151101,"芝地区総合支所管内","東新橋一丁目",719,634,759,1393
20151101,"芝地区総合支所管内","東新橋二丁目",267,228,181,409
20151101,"芝地区総合支所管内","新橋一丁目",12,8,6,14
20151101,"芝地区総合支所管内","新橋二丁目",94,60,80,140
20151101,"芝地区総合支所管内","新橋三丁目",126,152,114,266
20151101,"芝地区総合支所管内","新橋四丁目",323,252,230,482
20151101,"芝地区総合支所管内","新橋五丁目",439,371,332,703
20151101,"芝地区総合支所管内","新橋六丁目",669,530,389,919
20151101,"芝地区総合支所管内","西新橋一丁目",197,164,143,307
20151101,"芝地区総合支所管内","西新橋二丁目",250,198,195,393
20151101,"芝地区総合支所管内","西新橋三丁目",496,317,377,694
20151101,"芝地区総合支所管内","三田一丁目",2216,1986,2306,4292
20151101,"芝地区総合支所管内","三田二丁目",2038,1887,2254,4141
20151101,"芝地区総合支所管内","三田三丁目",932,787,799,1586
20151101,"芝地区総合支所管内","浜松町一丁目",795,775,722,1497
20151101,"芝地区総合支所管内","浜松町二丁目",208,156,161,317
20151101,"芝地区総合支所管内","芝大門一丁目",396,301,349,650
20151101,"芝地区総合支所管内","芝大門二丁目",514,400,433,833
20151101,"芝地区総合支所管内","芝公園一丁目",139,107,105,212
20151101,"芝地区総合支所管内","芝公園二丁目",395,310,308,618
20151101,"芝地区総合支所管内","芝公園三丁目",153,154,148,302
20151101,"芝地区総合支所管内","芝公園四丁目",37,28,26,54
20151101,"芝地区総合支所管内","虎ノ門一丁目",243,215,232,447
20151101,"芝地区総合支所管内","虎ノ門二丁目",24,23,18,41
20151101,"芝地区総合支所管内","虎ノ門三丁目",999,873,900,1773
20151101,"芝地区総合支所管内","虎ノ門四丁目",356,235,393,628
20151101,"芝地区総合支所管内","虎ノ門五丁目",225,224,246,470
20151101,"芝地区総合支所管内","愛宕一丁目",17,24,20,44
20151101,"芝地区総合支所管内","愛宕二丁目",142,290,241,531
20151201,"芝地区総合支所管内","芝一丁目",918,769,802,1571
20151201,"芝地区総合支所管内","芝二丁目",1714,1431,1562,2993
20151201,"芝地区総合支所管内","芝三丁目",1949,1618,1788,3406
20151201,"芝地区総合支所管内","芝四丁目",1283,1029,1178,2207
20151201,"芝地区総合支所管内","芝五丁目",1942,1314,1729,3043
20151201,"芝地区総合支所管内","海岸一丁目",1195,1014,940,1954
20151201,"芝地区総合支所管内","東新橋一丁目",718,633,761,1394
20151201,"芝地区総合支所管内","東新橋二丁目",273,233,181,414
20151201,"芝地区総合支所管内","新橋一丁目",12,8,6,14
20151201,"芝地区総合支所管内","新橋二丁目",92,60,78,138
20151201,"芝地区総合支所管内","新橋三丁目",127,151,115,266
20151201,"芝地区総合支所管内","新橋四丁目",321,248,231,479
20151201,"芝地区総合支所管内","新橋五丁目",434,372,333,705
20151201,"芝地区総合支所管内","新橋六丁目",670,539,383,922
20151201,"芝地区総合支所管内","西新橋一丁目",199,166,145,311
20151201,"芝地区総合支所管内","西新橋二丁目",253,196,197,393
20151201,"芝地区総合支所管内","西新橋三丁目",499,322,380,702
20151201,"芝地区総合支所管内","三田一丁目",2227,1978,2317,4295
20151201,"芝地区総合支所管内","三田二丁目",2028,1881,2252,4133
20151201,"芝地区総合支所管内","三田三丁目",929,787,794,1581
20151201,"芝地区総合支所管内","浜松町一丁目",797,773,726,1499
20151201,"芝地区総合支所管内","浜松町二丁目",211,158,160,318
20151201,"芝地区総合支所管内","芝大門一丁目",398,305,349,654
20151201,"芝地区総合支所管内","芝大門二丁目",512,398,431,829
20151201,"芝地区総合支所管内","芝公園一丁目",137,107,105,212
20151201,"芝地区総合支所管内","芝公園二丁目",396,312,305,617
20151201,"芝地区総合支所管内","芝公園三丁目",153,154,147,301
20151201,"芝地区総合支所管内","芝公園四丁目",39,29,26,55
20151201,"芝地区総合支所管内","虎ノ門一丁目",245,218,231,449
