"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2010120101,"赤坂",,9995,9995,9995,2,,,,25,,,,,,
2010120102,"赤坂",,9995,9995,9995,1,,,,27,,,,,,
2010120103,"赤坂",,56,42,98,0,,,,23,,,,,,
2010120104,"赤坂",,60,45,105,0,,,,29,,,,,,
2010120105,"赤坂",,88,47,135,0,,,,28,,,,,,
2010120106,"赤坂",,106,47,153,0,,,,33,,,,,,
2010120107,"赤坂",,150,47,197,1,,,,27,,,,,,
2010120108,"赤坂",,149,48,197,1,,,,34,,,,,,
2010120109,"赤坂",,132,49,181,1,,,,34,,,,,,
2010120110,"赤坂",,63,46,109,3,,,,30,,,,,,
2010120111,"赤坂",,37,44,81,8,,,,28,,,,,,
2010120112,"赤坂",,9998,9998,9998,9998,,,,9998,,,,,,
2010120113,"赤坂",,19,40,59,13,,,,25,,,,,,
2010120114,"赤坂",,17,38,55,19,,,,28,,,,,,
2010120115,"赤坂",,28,46,74,13,,,,20,,,,,,
2010120116,"赤坂",,38,55,93,9,,,,30,,,,,,
2010120117,"赤坂",,19,43,62,16,,,,38,,,,,,
2010120118,"赤坂",,64,66,130,1,,,,45,,,,,,
2010120119,"赤坂",,14,46,60,11,,,,34,,,,,,
2010120120,"赤坂",,22,47,69,9,,,,24,,,,,,
2010120121,"赤坂",,46,52,98,4,,,,30,,,,,,
2010120122,"赤坂",,53,54,107,2,,,,29,,,,,,
2010120123,"赤坂",,54,54,108,1,,,,32,,,,,,
2010120124,"赤坂",,71,57,128,1,,,,42,,,,,,
2010120201,"赤坂",,79,50,129,9995,,,,44,,,,,,
2010120202,"赤坂",,59,44,103,0,,,,51,,,,,,
2010120203,"赤坂",,51,40,91,0,,,,38,,,,,,
2010120204,"赤坂",,66,39,105,0,,,,51,,,,,,
2010120205,"赤坂",,78,42,120,0,,,,40,,,,,,
2010120206,"赤坂",,82,43,125,0,,,,34,,,,,,
2010120207,"赤坂",,129,49,178,0,,,,40,,,,,,
2010120208,"赤坂",,108,46,154,1,,,,41,,,,,,
2010120209,"赤坂",,95,45,140,1,,,,40,,,,,,
2010120210,"赤坂",,67,45,112,3,,,,51,,,,,,
2010120211,"赤坂",,60,54,114,5,,,,36,,,,,,
2010120212,"赤坂",,29,47,76,12,,,,43,,,,,,
2010120213,"赤坂",,27,50,77,12,,,,38,,,,,,
2010120214,"赤坂",,23,50,73,14,,,,36,,,,,,
2010120215,"赤坂",,31,53,84,10,,,,39,,,,,,
2010120216,"赤坂",,46,59,105,5,,,,43,,,,,,
2010120217,"赤坂",,67,68,135,1,,,,41,,,,,,
2010120218,"赤坂",,87,70,157,0,,,,49,,,,,,
2010120219,"赤坂",,75,70,145,0,,,,54,,,,,,
2010120220,"赤坂",,86,69,155,0,,,,57,,,,,,
2010120221,"赤坂",,50,54,104,0,,,,36,,,,,,
2010120222,"赤坂",,40,48,88,1,,,,29,,,,,,
2010120223,"赤坂",,58,49,107,1,,,,41,,,,,,
2010120224,"赤坂",,80,54,134,0,,,,58,,,,,,
2010120301,"赤坂",,61,47,108,0,,,,51,,,,,,
2010120302,"赤坂",,52,43,95,0,,,,49,,,,,,
2010120303,"赤坂",,49,40,89,0,,,,43,,,,,,
2010120304,"赤坂",,58,40,98,0,,,,40,,,,,,
2010120305,"赤坂",,43,38,81,0,,,,22,,,,,,
2010120306,"赤坂",,50,39,89,0,,,,20,,,,,,
2010120307,"赤坂",,70,41,111,0,,,,23,,,,,,
2010120308,"赤坂",,20,33,53,7,,,,21,,,,,,
2010120309,"赤坂",,45,37,82,2,,,,14,,,,,,
2010120310,"赤坂",,11,32,43,8,,,,23,,,,,,
2010120311,"赤坂",,33,32,65,10,,,,18,,,,,,
2010120312,"赤坂",,16,24,40,18,,,,23,,,,,,
2010120313,"赤坂",,3,11,14,31,,,,10,,,,,,
2010120314,"赤坂",,2,10,12,35,,,,9,,,,,,
2010120315,"赤坂",,2,10,12,37,,,,13,,,,,,
2010120316,"赤坂",,1,10,11,37,,,,14,,,,,,
2010120317,"赤坂",,1,10,11,38,,,,7,,,,,,
2010120318,"赤坂",,1,10,11,36,,,,8,,,,,,
2010120319,"赤坂",,1,12,13,33,,,,16,,,,,,
2010120320,"赤坂",,2,14,16,33,,,,10,,,,,,
2010120321,"赤坂",,8,21,29,24,,,,9,,,,,,
2010120322,"赤坂",,5,18,23,27,,,,13,,,,,,
2010120323,"赤坂",,1,15,16,26,,,,16,,,,,,
2010120324,"赤坂",,1,15,16,24,,,,16,,,,,,
2010120401,"赤坂",,1,12,13,25,,,,8,,,,,,
2010120402,"赤坂",,1,8,9,29,,,,13,,,,,,
2010120403,"赤坂",,1,8,9,28,,,,16,,,,,,
2010120404,"赤坂",,6,14,20,21,,,,18,,,,,,
2010120405,"赤坂",,49,39,88,4,,,,11,,,,,,
2010120406,"赤坂",,77,45,122,2,,,,13,,,,,,
2010120407,"赤坂",,118,50,168,1,,,,15,,,,,,
2010120408,"赤坂",,146,52,198,1,,,,20,,,,,,
2010120409,"赤坂",,69,43,112,2,,,,19,,,,,,
2010120410,"赤坂",,26,37,63,7,,,,28,,,,,,
2010120411,"赤坂",,22,33,55,9,,,,9,,,,,,
2010120412,"赤坂",,18,33,51,12,,,,6,,,,,,
2010120413,"赤坂",,14,28,42,18,,,,8,,,,,,
2010120414,"赤坂",,14,24,38,24,,,,16,,,,,,
2010120415,"赤坂",,13,28,41,21,,,,7,,,,,,
2010120416,"赤坂",,25,34,59,16,,,,13,,,,,,
2010120417,"赤坂",,16,25,41,20,,,,16,,,,,,
2010120418,"赤坂",,20,28,48,17,,,,13,,,,,,
2010120419,"赤坂",,16,25,41,18,,,,11,,,,,,
2010120420,"赤坂",,11,22,33,19,,,,10,,,,,,
2010120421,"赤坂",,9,21,30,20,,,,12,,,,,,
2010120422,"赤坂",,12,23,35,18,,,,14,,,,,,
2010120423,"赤坂",,13,21,34,20,,,,18,,,,,,
2010120424,"赤坂",,35,34,69,11,,,,11,,,,,,
2010120501,"赤坂",,37,34,71,10,,,,17,,,,,,
2010120502,"赤坂",,22,25,47,15,,,,12,,,,,,
2010120503,"赤坂",,8,23,31,13,,,,7,,,,,,
2010120504,"赤坂",,18,29,47,2,,,,13,,,,,,
2010120505,"赤坂",,24,25,49,1,,,,13,,,,,,
2010120506,"赤坂",,34,27,61,1,,,,20,,,,,,
2010120507,"赤坂",,53,27,80,0,,,,13,,,,,,
2010120508,"赤坂",,72,32,104,1,,,,8,,,,,,
2010120509,"赤坂",,40,32,72,4,,,,20,,,,,,
2010120510,"赤坂",,16,24,40,12,,,,23,,,,,,
2010120511,"赤坂",,16,25,41,15,,,,21,,,,,,
2010120512,"赤坂",,17,28,45,16,,,,13,,,,,,
2010120513,"赤坂",,19,35,54,14,,,,19,,,,,,
2010120514,"赤坂",,9,38,47,16,,,,21,,,,,,
2010120515,"赤坂",,7,41,48,17,,,,27,,,,,,
2010120516,"赤坂",,4,41,45,15,,,,22,,,,,,
2010120517,"赤坂",,10,49,59,6,,,,29,,,,,,
2010120518,"赤坂",,49,56,105,1,,,,25,,,,,,
2010120519,"赤坂",,71,57,128,1,,,,29,,,,,,
2010120520,"赤坂",,89,57,146,0,,,,30,,,,,,
2010120521,"赤坂",,67,56,123,0,,,,30,,,,,,
2010120522,"赤坂",,78,58,136,0,,,,33,,,,,,
2010120523,"赤坂",,65,53,118,0,,,,41,,,,,,
2010120524,"赤坂",,42,45,87,0,,,,46,,,,,,
2010120601,"赤坂",,31,42,73,0,,,,50,,,,,,
2010120602,"赤坂",,32,40,72,0,,,,40,,,,,,
2010120603,"赤坂",,38,38,76,0,,,,30,,,,,,
2010120604,"赤坂",,16,28,44,2,,,,17,,,,,,
2010120605,"赤坂",,46,31,77,1,,,,16,,,,,,
2010120606,"赤坂",,69,36,105,0,,,,22,,,,,,
2010120607,"赤坂",,79,38,117,1,,,,27,,,,,,
2010120608,"赤坂",,56,34,90,1,,,,18,,,,,,
2010120609,"赤坂",,52,31,83,3,,,,18,,,,,,
2010120610,"赤坂",,47,32,79,4,,,,32,,,,,,
2010120611,"赤坂",,51,38,89,4,,,,12,,,,,,
2010120612,"赤坂",,47,44,91,5,,,,27,,,,,,
2010120613,"赤坂",,62,56,118,3,,,,30,,,,,,
2010120614,"赤坂",,55,64,119,3,,,,47,,,,,,
2010120615,"赤坂",,29,65,94,4,,,,37,,,,,,
2010120616,"赤坂",,30,63,93,2,,,,40,,,,,,
2010120617,"赤坂",,39,64,103,1,,,,38,,,,,,
2010120618,"赤坂",,137,73,210,0,,,,51,,,,,,
2010120619,"赤坂",,133,75,208,0,,,,58,,,,,,
2010120620,"赤坂",,132,73,205,1,,,,60,,,,,,
2010120621,"赤坂",,121,71,192,0,,,,57,,,,,,
2010120622,"赤坂",,112,64,176,1,,,,60,,,,,,
2010120623,"赤坂",,128,69,197,1,,,,54,,,,,,
2010120624,"赤坂",,104,64,168,0,,,,53,,,,,,
2010120701,"赤坂",,99,59,158,0,,,,65,,,,,,
2010120702,"赤坂",,107,57,164,0,,,,62,,,,,,
2010120703,"赤坂",,84,55,139,0,,,,60,,,,,,
2010120704,"赤坂",,93,55,148,0,,,,51,,,,,,
2010120705,"赤坂",,96,52,148,0,,,,47,,,,,,
2010120706,"赤坂",,128,52,180,0,,,,39,,,,,,
2010120707,"赤坂",,98,45,143,0,,,,47,,,,,,
2010120708,"赤坂",,83,42,125,1,,,,26,,,,,,
2010120709,"赤坂",,83,41,124,1,,,,41,,,,,,
2010120710,"赤坂",,74,42,116,2,,,,34,,,,,,
2010120711,"赤坂",,79,49,128,2,,,,33,,,,,,
2010120712,"赤坂",,37,41,78,8,,,,20,,,,,,
2010120713,"赤坂",,25,35,60,12,,,,26,,,,,,
2010120714,"赤坂",,14,30,44,22,,,,38,,,,,,
2010120715,"赤坂",,16,39,55,18,,,,46,,,,,,
2010120716,"赤坂",,17,37,54,13,,,,34,,,,,,
2010120717,"赤坂",,15,30,45,14,,,,21,,,,,,
2010120718,"赤坂",,13,27,40,14,,,,7,,,,,,
2010120719,"赤坂",,14,26,40,14,,,,5,,,,,,
2010120720,"赤坂",,12,25,37,14,,,,11,,,,,,
2010120721,"赤坂",,7,20,27,17,,,,9,,,,,,
2010120722,"赤坂",,5,12,17,25,,,,13,,,,,,
2010120723,"赤坂",,4,9,13,25,,,,3,,,,,,
2010120724,"赤坂",,5,11,16,23,,,,0,,,,,,
2010120801,"赤坂",,9995,9995,9995,24,,,,4,,,,,,
2010120802,"赤坂",,9995,9995,9995,23,,,,9,,,,,,
2010120803,"赤坂",,6,9,15,23,,,,9,,,,,,
2010120804,"赤坂",,8,11,19,22,,,,5,,,,,,
2010120805,"赤坂",,9,12,21,24,,,,4,,,,,,
2010120806,"赤坂",,13,16,29,21,,,,5,,,,,,
2010120807,"赤坂",,22,26,48,12,,,,7,,,,,,
2010120808,"赤坂",,34,32,66,7,,,,12,,,,,,
2010120809,"赤坂",,33,30,63,9,,,,10,,,,,,
2010120810,"赤坂",,29,26,55,12,,,,12,,,,,,
2010120811,"赤坂",,15,16,31,23,,,,14,,,,,,
2010120812,"赤坂",,11,13,24,27,,,,10,,,,,,
2010120813,"赤坂",,9998,9998,9998,9998,,,,9998,,,,,,
2010120814,"赤坂",,12,15,27,26,,,,14,,,,,,
2010120815,"赤坂",,14,17,31,24,,,,4,,,,,,
2010120816,"赤坂",,12,17,29,25,,,,12,,,,,,
2010120817,"赤坂",,21,27,48,17,,,,7,,,,,,
2010120818,"赤坂",,28,34,62,11,,,,8,,,,,,
2010120819,"赤坂",,25,32,57,13,,,,20,,,,,,
2010120820,"赤坂",,20,31,51,13,,,,6,,,,,,
2010120821,"赤坂",,28,35,63,8,,,,12,,,,,,
2010120822,"赤坂",,35,37,72,5,,,,9,,,,,,
2010120823,"赤坂",,34,41,75,2,,,,11,,,,,,
2010120824,"赤坂",,29,39,68,5,,,,5,,,,,,
2010120901,"赤坂",,37,37,74,9995,,,,10,,,,,,
2010120902,"赤坂",,27,32,59,7,,,,9,,,,,,
2010120903,"赤坂",,30,34,64,5,,,,12,,,,,,
2010120904,"赤坂",,25,37,62,1,,,,14,,,,,,
2010120905,"赤坂",,51,39,90,1,,,,19,,,,,,
2010120906,"赤坂",,48,35,83,2,,,,10,,,,,,
2010120907,"赤坂",,58,37,95,2,,,,6,,,,,,
2010120908,"赤坂",,84,37,121,2,,,,14,,,,,,
2010120909,"赤坂",,75,37,112,3,,,,22,,,,,,
2010120910,"赤坂",,30,30,60,9,,,,12,,,,,,
2010120911,"赤坂",,24,28,52,13,,,,14,,,,,,
2010120912,"赤坂",,24,30,54,12,,,,12,,,,,,
2010120913,"赤坂",,10,25,35,17,,,,16,,,,,,
2010120914,"赤坂",,24,34,58,13,,,,18,,,,,,
2010120915,"赤坂",,34,42,76,8,,,,17,,,,,,
2010120916,"赤坂",,66,51,117,2,,,,27,,,,,,
2010120917,"赤坂",,90,56,146,0,,,,28,,,,,,
2010120918,"赤坂",,117,59,176,0,,,,32,,,,,,
2010120919,"赤坂",,102,56,158,0,,,,24,,,,,,
2010120920,"赤坂",,100,54,154,0,,,,24,,,,,,
2010120921,"赤坂",,91,54,145,0,,,,31,,,,,,
2010120922,"赤坂",,67,48,115,0,,,,26,,,,,,
2010120923,"赤坂",,18,32,50,6,,,,21,,,,,,
2010120924,"赤坂",,12,23,35,13,,,,4,,,,,,
2010121001,"赤坂",,18,27,45,9,,,,7,,,,,,
2010121002,"赤坂",,10,19,29,17,,,,6,,,,,,
2010121003,"赤坂",,19,26,45,11,,,,5,,,,,,
2010121004,"赤坂",,22,25,47,12,,,,10,,,,,,
2010121005,"赤坂",,19,24,43,15,,,,9,,,,,,
2010121006,"赤坂",,27,26,53,13,,,,6,,,,,,
2010121007,"赤坂",,30,30,60,9,,,,13,,,,,,
2010121008,"赤坂",,39,37,76,5,,,,15,,,,,,
2010121009,"赤坂",,42,34,76,6,,,,22,,,,,,
2010121010,"赤坂",,33,29,62,12,,,,7,,,,,,
2010121011,"赤坂",,17,22,39,18,,,,5,,,,,,
2010121012,"赤坂",,17,22,39,20,,,,2,,,,,,
2010121013,"赤坂",,28,36,64,11,,,,7,,,,,,
2010121014,"赤坂",,18,34,52,13,,,,7,,,,,,
2010121015,"赤坂",,7,26,33,19,,,,14,,,,,,
2010121016,"赤坂",,6,34,40,12,,,,18,,,,,,
2010121017,"赤坂",,6,42,48,5,,,,15,,,,,,
2010121018,"赤坂",,8,39,47,7,,,,16,,,,,,
2010121019,"赤坂",,2,32,34,11,,,,18,,,,,,
2010121020,"赤坂",,3,37,40,7,,,,18,,,,,,
2010121021,"赤坂",,4,32,36,12,,,,11,,,,,,
2010121022,"赤坂",,2,24,26,18,,,,5,,,,,,
2010121023,"赤坂",,10,23,33,16,,,,16,,,,,,
2010121024,"赤坂",,44,38,82,2,,,,21,,,,,,
2010121101,"赤坂",,115,50,165,0,,,,27,,,,,,
2010121102,"赤坂",,87,47,134,0,,,,28,,,,,,
2010121103,"赤坂",,105,45,150,0,,,,34,,,,,,
2010121104,"赤坂",,71,38,109,0,,,,26,,,,,,
2010121105,"赤坂",,51,33,84,0,,,,22,,,,,,
2010121106,"赤坂",,60,33,93,0,,,,20,,,,,,
2010121107,"赤坂",,128,40,168,0,,,,26,,,,,,
2010121108,"赤坂",,182,46,228,0,,,,29,,,,,,
2010121109,"赤坂",,122,44,166,1,,,,27,,,,,,
2010121110,"赤坂",,47,39,86,3,,,,19,,,,,,
2010121111,"赤坂",,15,20,35,21,,,,7,,,,,,
2010121112,"赤坂",,3,10,13,31,,,,7,,,,,,
2010121113,"赤坂",,2,9,11,33,,,,14,,,,,,
2010121114,"赤坂",,2,11,13,32,,,,11,,,,,,
2010121115,"赤坂",,2,11,13,33,,,,12,,,,,,
2010121116,"赤坂",,1,11,12,33,,,,20,,,,,,
2010121117,"赤坂",,1,14,15,30,,,,18,,,,,,
2010121118,"赤坂",,1,19,20,24,,,,15,,,,,,
2010121119,"赤坂",,2,25,27,19,,,,17,,,,,,
2010121120,"赤坂",,2,25,27,19,,,,18,,,,,,
2010121121,"赤坂",,2,14,16,27,,,,15,,,,,,
2010121122,"赤坂",,2,17,19,24,,,,21,,,,,,
2010121123,"赤坂",,16,31,47,11,,,,20,,,,,,
2010121124,"赤坂",,54,47,101,0,,,,35,,,,,,
2010121201,"赤坂",,65,46,111,0,,,,42,,,,,,
2010121202,"赤坂",,29,37,66,1,,,,28,,,,,,
2010121203,"赤坂",,14,30,44,4,,,,19,,,,,,
2010121204,"赤坂",,13,27,40,6,,,,16,,,,,,
2010121205,"赤坂",,6,18,24,14,,,,10,,,,,,
2010121206,"赤坂",,5,12,17,22,,,,11,,,,,,
2010121207,"赤坂",,6,14,20,22,,,,9,,,,,,
2010121208,"赤坂",,11,20,31,18,,,,3,,,,,,
2010121209,"赤坂",,8,14,22,25,,,,3,,,,,,
2010121210,"赤坂",,6,10,16,28,,,,1,,,,,,
2010121211,"赤坂",,5,8,13,33,,,,14,,,,,,
2010121212,"赤坂",,6,10,16,32,,,,5,,,,,,
2010121213,"赤坂",,5,9,14,34,,,,20,,,,,,
2010121214,"赤坂",,5,12,17,34,,,,20,,,,,,
2010121215,"赤坂",,5,16,21,32,,,,10,,,,,,
2010121216,"赤坂",,12,25,37,25,,,,8,,,,,,
2010121217,"赤坂",,16,29,45,20,,,,21,,,,,,
2010121218,"赤坂",,9,23,32,21,,,,9,,,,,,
2010121219,"赤坂",,5,16,21,26,,,,14,,,,,,
2010121220,"赤坂",,7,18,25,24,,,,16,,,,,,
2010121221,"赤坂",,6,15,21,23,,,,9,,,,,,
2010121222,"赤坂",,4,12,16,24,,,,9,,,,,,
2010121223,"赤坂",,4,13,17,22,,,,9,,,,,,
2010121224,"赤坂",,7,13,20,23,,,,8,,,,,,
2010121301,"赤坂",,13,17,30,18,,,,12,,,,,,
2010121302,"赤坂",,6,14,20,19,,,,8,,,,,,
2010121303,"赤坂",,10,17,27,16,,,,8,,,,,,
2010121304,"赤坂",,9,16,25,17,,,,12,,,,,,
2010121305,"赤坂",,19,21,40,14,,,,7,,,,,,
2010121306,"赤坂",,26,26,52,10,,,,5,,,,,,
2010121307,"赤坂",,35,30,65,6,,,,10,,,,,,
2010121308,"赤坂",,57,37,94,4,,,,13,,,,,,
2010121309,"赤坂",,29,31,60,6,,,,16,,,,,,
2010121310,"赤坂",,25,29,54,7,,,,19,,,,,,
2010121311,"赤坂",,31,31,62,5,,,,18,,,,,,
2010121312,"赤坂",,38,31,69,3,,,,25,,,,,,
2010121313,"赤坂",,42,33,75,2,,,,18,,,,,,
2010121314,"赤坂",,33,33,66,3,,,,12,,,,,,
2010121315,"赤坂",,36,35,71,2,,,,10,,,,,,
2010121316,"赤坂",,27,32,59,4,,,,14,,,,,,
2010121317,"赤坂",,31,34,65,3,,,,16,,,,,,
2010121318,"赤坂",,33,35,68,2,,,,19,,,,,,
2010121319,"赤坂",,36,34,70,1,,,,24,,,,,,
2010121320,"赤坂",,33,35,68,2,,,,18,,,,,,
2010121321,"赤坂",,20,30,50,4,,,,18,,,,,,
2010121322,"赤坂",,20,29,49,3,,,,20,,,,,,
2010121323,"赤坂",,22,30,52,3,,,,22,,,,,,
2010121324,"赤坂",,30,32,62,0,,,,11,,,,,,
2010121401,"赤坂",,38,33,71,0,,,,25,,,,,,
2010121402,"赤坂",,20,32,52,1,,,,19,,,,,,
2010121403,"赤坂",,22,31,53,1,,,,10,,,,,,
2010121404,"赤坂",,24,30,54,2,,,,6,,,,,,
2010121405,"赤坂",,39,32,71,2,,,,14,,,,,,
2010121406,"赤坂",,25,28,53,7,,,,19,,,,,,
2010121407,"赤坂",,56,37,93,2,,,,15,,,,,,
2010121408,"赤坂",,89,39,128,1,,,,14,,,,,,
2010121409,"赤坂",,83,35,118,1,,,,13,,,,,,
2010121410,"赤坂",,98,37,135,0,,,,20,,,,,,
2010121411,"赤坂",,9998,9998,9998,9998,,,,9998,,,,,,
2010121412,"赤坂",,51,35,86,3,,,,12,,,,,,
2010121413,"赤坂",,43,35,78,4,,,,11,,,,,,
2010121414,"赤坂",,61,40,101,2,,,,17,,,,,,
2010121415,"赤坂",,39,36,75,3,,,,12,,,,,,
2010121416,"赤坂",,40,35,75,3,,,,16,,,,,,
2010121417,"赤坂",,15,35,50,2,,,,8,,,,,,
2010121418,"赤坂",,11,33,44,2,,,,20,,,,,,
2010121419,"赤坂",,13,34,47,1,,,,19,,,,,,
2010121420,"赤坂",,23,37,60,1,,,,6,,,,,,
2010121421,"赤坂",,27,38,65,1,,,,11,,,,,,
2010121422,"赤坂",,31,38,69,1,,,,16,,,,,,
2010121423,"赤坂",,7,34,41,2,,,,8,,,,,,
2010121424,"赤坂",,12,34,46,1,,,,16,,,,,,
2010121501,"赤坂",,9995,9995,9995,1,,,,9,,,,,,
2010121502,"赤坂",,9995,9995,9995,1,,,,15,,,,,,
2010121503,"赤坂",,60,30,90,1,,,,19,,,,,,
2010121504,"赤坂",,113,32,145,1,,,,25,,,,,,
