"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2019120101,"港南",1,20,39,59,0,,,,26,,10,"NNW",,,
2019120102,"港南",1,16,37,53,0,,,,19,,20,"WNW",,,
2019120103,"港南",1,7,34,41,1,,,,24,,18,"NW",,,
2019120104,"港南",1,1,24,25,4,,,,21,,11,"NW",,,
2019120105,"港南",1,0,15,15,10,,,,7,,10,"NNW",,,
2019120106,"港南",1,2,18,20,7,,,,5,,7,"NE",,,
2019120107,"港南",1,2,15,17,10,,,,13,,4,"Calm",,,
2019120108,"港南",1,4,21,25,7,,,,8,,5,"N",,,
2019120109,"港南",1,6,21,27,9,,,,12,,10,"ENE",,,
2019120110,"港南",1,4,19,23,11,,,,7,,4,"Calm",,,
2019120111,"港南",1,7,22,29,9,,,,9,,9,"S",,,
2019120112,"港南",2,11,27,38,7,,,,11,,13,"S",,,
2019120113,"港南",3,10,31,41,9,,,,25,,8,"SW",,,
2019120114,"港南",4,5,30,35,13,,,,25,,7,"SSW",,,
2019120115,"港南",5,6,36,42,8,,,,18,,1,"Calm",,,
2019120116,"港南",8,16,44,60,4,,,,27,,1,"Calm",,,
2019120117,"港南",5,15,48,63,1,,,,20,,4,"Calm",,,
2019120118,"港南",3,23,46,69,0,,,,25,,2,"Calm",,,
2019120119,"港南",2,14,43,57,0,,,,22,,4,"Calm",,,
2019120120,"港南",1,9,41,50,2,,,,24,,1,"Calm",,,
2019120121,"港南",1,13,42,55,1,,,,23,,0,"Calm",,,
2019120122,"港南",1,14,42,56,1,,,,30,,4,"Calm",,,
2019120123,"港南",2,16,42,58,0,,,,20,,2,"Calm",,,
2019120124,"港南",2,32,45,77,1,,,,22,,2,"Calm",,,
2019120201,"港南",1,23,43,66,1,,,,29,,8,"NNW",,,
2019120202,"港南",1,26,43,69,1,,,,31,,8,"NW",,,
2019120203,"港南",1,36,42,78,0,,,,34,,6,"NW",,,
2019120204,"港南",1,27,36,63,0,,,,33,,5,"NNE",,,
2019120205,"港南",1,13,30,43,1,,,,26,,2,"Calm",,,
2019120206,"港南",1,30,32,62,1,,,,32,,1,"Calm",,,
2019120207,"港南",1,67,36,103,1,,,,31,,2,"Calm",,,
2019120208,"港南",2,93,40,133,1,,,,32,,9,"WNW",,,
2019120209,"港南",1,69,36,105,1,,,,30,,10,"SSW",,,
2019120210,"港南",1,78,37,115,1,,,,39,,17,"NW",,,
2019120211,"港南",1,91,38,129,1,,,,38,,6,"NW",,,
2019120212,"港南",1,81,38,119,1,,,,31,,15,"NW",,,
2019120213,"港南",1,56,37,93,1,,,,29,,3,"Calm",,,
2019120214,"港南",1,53,40,93,3,,,,22,,8,"W",,,
2019120215,"港南","調整","調整","調整","調整","調整",,,,"調整",,10,"WSW",,,
2019120216,"港南",0,10,26,36,8,,,,11,,10,"NW",,,
2019120217,"港南",1,17,33,50,1,,,,19,,7,"NW",,,
2019120218,"港南",0,21,34,55,1,,,,29,,13,"NW",,,
2019120219,"港南",0,20,36,56,1,,,,19,,9,"NW",,,
2019120220,"港南",0,7,33,40,3,,,,9,,8,"NNW",,,
2019120221,"港南",1,1,25,26,7,,,,12,,12,"NNW",,,
2019120222,"港南",0,1,20,21,8,,,,13,,13,"NNW",,,
2019120223,"港南",0,1,24,25,6,,,,11,,6,"NW",,,
2019120224,"港南",1,2,24,26,7,,,,5,,9,"NW",,,
2019120301,"港南",1,1,18,19,12,,,,5,,8,"NNW",,,
2019120302,"港南",1,1,11,12,17,,,,2,,12,"NE",,,
2019120303,"港南",0,2,13,15,18,,,,5,,10,"NE",,,
2019120304,"港南",1,2,12,14,21,,,,4,,15,"NNW",,,
2019120305,"港南",1,1,10,11,24,,,,3,,16,"NNW",,,
2019120306,"港南",0,2,14,16,22,,,,7,,12,"N",,,
2019120307,"港南",0,3,17,20,19,,,,9,,12,"N",,,
2019120308,"港南",0,5,20,25,17,,,,8,,10,"ENE",,,
2019120309,"港南",0,5,20,25,17,,,,6,,10,"NE",,,
2019120310,"港南",0,7,23,30,15,,,,4,,10,"N",,,
2019120311,"港南",1,5,20,25,17,,,,3,,10,"NW",,,
2019120312,"港南",1,4,20,24,16,,,,15,,11,"NNE",,,
2019120313,"港南",1,14,29,43,11,,,,20,,6,"SSE",,,
2019120314,"港南",1,14,30,44,12,,,,22,,8,"SE",,,
2019120315,"港南",1,9,32,41,12,,,,7,,7,"WSW",,,
2019120316,"港南",3,6,36,42,12,,,,18,,6,"WSW",,,
2019120317,"港南",5,9,43,52,6,,,,16,,1,"Calm",,,
2019120318,"港南",6,7,44,51,4,,,,17,,0,"Calm",,,
2019120319,"港南",6,31,50,81,1,,,,14,,1,"Calm",,,
2019120320,"港南",4,33,49,82,1,,,,13,,12,"NE",,,
2019120321,"港南",1,3,26,29,13,,,,8,,8,"NNW",,,
2019120322,"港南",1,2,22,24,12,,,,12,,6,"NNE",,,
2019120323,"港南",1,2,18,20,15,,,,9,,10,"NNE",,,
2019120324,"港南",1,1,14,15,17,,,,11,,7,"ENE",,,
2019120401,"港南",1,1,14,15,16,,,,6,,8,"N",,,
2019120402,"港南",0,1,12,13,17,,,,7,,15,"NNW",,,
2019120403,"港南",0,0,9,9,20,,,,8,,14,"NNW",,,
2019120404,"港南",0,0,9,9,19,,,,16,,16,"NNW",,,
2019120405,"港南",1,0,10,10,18,,,,7,,15,"NW",,,
2019120406,"港南",0,0,14,14,14,,,,4,,5,"NNW",,,
2019120407,"港南",0,1,18,19,11,,,,4,,8,"NW",,,
2019120408,"港南",0,2,19,21,12,,,,3,,6,"NW",,,
2019120409,"港南",0,4,21,25,11,,,,9,,11,"NW",,,
2019120410,"港南",1,14,27,41,9,,,,11,,4,"Calm",,,
2019120411,"港南",2,30,35,65,4,,,,4,,6,"SW",,,
2019120412,"港南",4,26,38,64,6,,,,17,,9,"SW",,,
2019120413,"港南",8,48,54,102,4,,,,35,,12,"SSW",,,
2019120414,"港南",9,33,44,77,4,,,,18,,6,"SW",,,
2019120415,"港南",7,27,45,72,4,,,,19,,7,"SW",,,
2019120416,"港南",7,17,41,58,4,,,,17,,4,"Calm",,,
2019120417,"港南",6,17,42,59,1,,,,19,,2,"Calm",,,
