都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2021-08-01,駒場一丁目,4108,2112,1996,71,60,76,69,80,65,67,53,168,131,221,174,223,142,175,146,190,144,172,181,143,142,111,113,72,93,82,95,106,121,59,88,46,67,50,112,0,0,2487,,13110001001
131105,112,東京都,目黒区,2021-08-01,駒場二丁目,565,271,294,5,8,10,6,10,9,18,15,19,19,25,26,22,16,18,16,18,16,19,27,19,20,17,15,17,16,8,12,15,23,15,15,8,11,8,24,0,0,335,,13110001002
131105,113,東京都,目黒区,2021-08-01,駒場三丁目,878,432,446,11,16,15,17,18,18,18,15,28,24,34,28,30,22,32,31,25,28,44,51,39,40,30,27,23,21,18,20,23,31,19,24,11,13,14,20,0,0,484,,13110001003
131105,114,東京都,目黒区,2021-08-01,駒場四丁目,1323,624,699,13,15,27,26,39,23,36,30,50,58,48,32,44,45,39,36,44,59,57,63,48,67,35,59,33,29,28,32,31,49,24,25,12,19,16,32,0,0,727,,13110001004
131105,121,東京都,目黒区,2021-08-01,青葉台一丁目,2538,1200,1338,54,40,46,31,31,33,41,36,59,53,95,93,104,114,103,110,107,119,112,119,116,114,80,102,68,69,55,68,42,68,32,59,29,41,26,69,0,0,1531,,13110002001
131105,122,東京都,目黒区,2021-08-01,青葉台二丁目,923,416,507,11,13,20,27,16,18,15,13,15,19,30,34,36,35,42,43,37,49,37,48,30,27,33,29,11,32,20,18,19,30,19,27,17,18,8,27,0,0,515,,13110002002
131105,123,東京都,目黒区,2021-08-01,青葉台三丁目,3130,1558,1572,56,54,51,46,48,46,42,35,83,92,191,165,177,165,181,153,169,150,119,143,115,150,90,93,58,68,56,50,50,49,24,24,25,33,23,56,0,0,2040,,13110002003
131105,124,東京都,目黒区,2021-08-01,青葉台四丁目,1884,912,972,34,33,18,27,18,21,14,17,64,46,78,70,106,82,98,93,99,103,69,82,71,88,64,61,42,49,33,47,45,58,25,33,14,29,20,33,0,0,1217,,13110002004
131105,131,東京都,目黒区,2021-08-01,東山一丁目,3841,1841,2000,66,66,76,88,68,58,50,54,110,106,164,141,151,162,150,171,173,195,179,184,145,162,122,122,101,86,67,68,89,101,54,95,40,52,36,89,0,0,2204,,13110003001
131105,132,東京都,目黒区,2021-08-01,東山二丁目,6536,3283,3253,216,193,291,233,280,228,211,209,178,195,123,124,167,205,302,306,349,374,378,404,330,312,219,159,75,62,38,52,46,62,29,42,28,38,23,55,0,0,2686,,13110003002
131105,133,東京都,目黒区,2021-08-01,東山三丁目,3356,1646,1710,97,113,82,79,63,63,70,53,110,115,191,173,179,169,171,141,123,147,126,141,108,119,73,77,72,55,33,35,45,56,41,52,31,48,31,74,0,0,1901,,13110003003
