事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"O 教育,学習支援業",平成25,2013,年平均,279056,5485,4393,280165,123379,9555,9493,123423
５人以上,"O 教育,学習支援業",平成25,2013,1月,275142,1380,1792,274732,124668,7834,7245,125255
５人以上,"O 教育,学習支援業",平成25,2013,2月,272889,1793,1733,272952,127098,3851,8768,122178
５人以上,"O 教育,学習支援業",平成25,2013,3月,268528,1786,5306,265005,126602,4531,14467,116669
５人以上,"O 教育,学習支援業",平成25,2013,4月,264472,38084,24607,278052,117202,19630,19742,116987
５人以上,"O 教育,学習支援業",平成25,2013,5月,278667,6064,1830,282902,116372,13067,6255,123183
５人以上,"O 教育,学習支援業",平成25,2013,6月,280163,4367,1581,282955,125922,10564,6005,130475
５人以上,"O 教育,学習支援業",平成25,2013,7月,288698,3750,2795,289653,124732,7765,7511,124986
５人以上,"O 教育,学習支援業",平成25,2013,8月,286651,1200,6608,281260,127988,2693,17584,113080
５人以上,"O 教育,学習支援業",平成25,2013,9月,282549,1004,3227,280409,111791,17117,7628,121197
５人以上,"O 教育,学習支援業",平成25,2013,10月,281960,3030,1701,283285,119646,12855,3780,128725
５人以上,"O 教育,学習支援業",平成25,2013,11月,285028,1981,835,286173,126982,8475,6157,129301
５人以上,"O 教育,学習支援業",平成25,2013,12月,283927,1379,702,284604,131547,6272,8772,129047
５人以上,"P 医療,福祉",平成18,2006,年平均,284919,4501,4412,285074,118364,4227,4307,118218
５人以上,"P 医療,福祉",平成19,2007,年平均,279976,5483,5480,279902,124655,5281,4961,125052
５人以上,"P 医療,福祉",平成20,2008,年平均,289693,5601,5041,290284,124035,4687,4496,124195
５人以上,"P 医療,福祉",平成21,2009,年平均,351233,5875,5530,351643,152947,7155,6455,153582
５人以上,"P 医療,福祉",平成22,2010,年平均,363717,5603,5403,363950,146612,4963,4619,146922
５人以上,"P 医療,福祉",平成23,2011,年平均,354930,6161,5564,355526,160479,5136,5027,160589
５人以上,"P 医療,福祉",平成24,2012,年平均,367566,5847,5496,368059,172525,5998,5417,172964
５人以上,"P 医療,福祉",平成25,2013,年平均,369242,5719,5570,369509,180731,5890,5399,181103
５人以上,"P 医療,福祉",平成25,2013,1月,365091,3206,4150,364144,180543,4721,3654,181613
５人以上,"P 医療,福祉",平成25,2013,2月,364044,2056,3697,362435,181713,4932,3905,182708
５人以上,"P 医療,福祉",平成25,2013,3月,363286,4456,11032,356838,181857,4924,7424,179229
５人以上,"P 医療,福祉",平成25,2013,4月,359996,28366,13453,375916,176071,10204,9902,175366
５人以上,"P 医療,福祉",平成25,2013,5月,370710,5942,4763,372150,180572,8593,6404,182500
５人以上,"P 医療,福祉",平成25,2013,6月,373699,3758,4003,373458,180951,6042,4905,182084
５人以上,"P 医療,福祉",平成25,2013,7月,370510,3805,4639,369515,185032,4695,5246,184642
５人以上,"P 医療,福祉",平成25,2013,8月,374302,4177,4504,373940,179855,5439,5956,179373
５人以上,"P 医療,福祉",平成25,2013,9月,373319,3250,4436,371642,179994,5630,6784,179331
５人以上,"P 医療,福祉",平成25,2013,10月,371606,4830,5245,371586,179367,6720,3826,181866
５人以上,"P 医療,福祉",平成25,2013,11月,373599,2741,3703,372798,179853,4994,3779,180907
５人以上,"P 医療,福祉",平成25,2013,12月,370742,2039,3219,369687,182963,3781,3000,183619
５人以上,Q 複合サービス事業,平成18,2006,年平均,36824,670,538,36954,18738,683,654,18769
５人以上,Q 複合サービス事業,平成19,2007,年平均,42323,531,740,42112,15056,482,488,15050
５人以上,Q 複合サービス事業,平成20,2008,年平均,44764,510,473,44801,10383,188,274,10296
５人以上,Q 複合サービス事業,平成21,2009,年平均,46469,565,499,46527,11932,247,374,11814
５人以上,Q 複合サービス事業,平成22,2010,年平均,46039,954,825,46163,9961,247,332,9880
５人以上,Q 複合サービス事業,平成23,2011,年平均,46972,716,850,46837,9627,133,142,9617
５人以上,Q 複合サービス事業,平成24,2012,年平均,15480,293,282,15488,6056,128,126,6062
５人以上,Q 複合サービス事業,平成25,2013,年平均,15078,224,258,15054,5554,129,182,5492
５人以上,Q 複合サービス事業,平成25,2013,1月,15464,71,71,15463,5927,78,104,5902
５人以上,Q 複合サービス事業,平成25,2013,2月,15427,123,176,15372,5938,52,264,5728
５人以上,Q 複合サービス事業,平成25,2013,3月,15324,59,216,15163,5776,217,287,5710
５人以上,Q 複合サービス事業,平成25,2013,4月,15084,1779,1792,15073,5789,358,606,5539
５人以上,Q 複合サービス事業,平成25,2013,5月,15070,79,97,15058,5542,52,82,5506
５人以上,Q 複合サービス事業,平成25,2013,6月,15059,114,201,15071,5505,26,40,5392
５人以上,Q 複合サービス事業,平成25,2013,7月,14974,69,219,14823,5489,26,103,5413
５人以上,Q 複合サービス事業,平成25,2013,8月,14823,131,81,14873,5413,26,169,5270
５人以上,Q 複合サービス事業,平成25,2013,9月,14873,97,13,14957,5270,95,92,5273
５人以上,Q 複合サービス事業,平成25,2013,10月,14925,133,143,14912,5305,224,251,5281
５人以上,Q 複合サービス事業,平成25,2013,11月,14945,32,9,14971,5248,193,0,5438
５人以上,Q 複合サービス事業,平成25,2013,12月,14969,4,75,14898,5440,205,184,5461
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,490411,11548,11341,490656,153569,5023,6006,152548
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,476339,12363,12721,476014,168831,7319,7431,168686
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,552880,10905,11110,552753,187637,6750,6967,187343
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,553560,10611,10018,554141,194197,7569,6647,195130
５人以上,R サービス業（他に分類されないもの）,平成25,2013,1月,544698,8008,10279,542268,194923,5954,6609,194427
５人以上,R サービス業（他に分類されないもの）,平成25,2013,2月,543136,7198,6534,543837,193559,5495,7083,191934
５人以上,R サービス業（他に分類されないもの）,平成25,2013,3月,540634,11264,9904,541924,195137,9066,7799,196474
５人以上,R サービス業（他に分類されないもの）,平成25,2013,4月,547421,28522,23420,552929,190977,12136,10932,191775
５人以上,R サービス業（他に分類されないもの）,平成25,2013,5月,555400,13231,9198,559298,189304,13202,7494,195147
５人以上,R サービス業（他に分類されないもの）,平成25,2013,6月,567572,10340,11164,566752,186873,6712,4539,189042
５人以上,R サービス業（他に分類されないもの）,平成25,2013,7月,559001,8861,11943,556069,196793,6887,5588,197942
５人以上,R サービス業（他に分類されないもの）,平成25,2013,8月,556371,6482,10002,552915,197640,5097,6471,196202
５人以上,R サービス業（他に分類されないもの）,平成25,2013,9月,553865,7309,7028,553880,195252,5661,5189,195990
５人以上,R サービス業（他に分類されないもの）,平成25,2013,10月,551911,11123,7850,555188,197959,9647,5992,201610
５人以上,R サービス業（他に分類されないもの）,平成25,2013,11月,561361,8924,6595,563612,195437,5900,7174,194241
５人以上,R サービス業（他に分類されないもの）,平成25,2013,12月,561349,6067,6294,561028,196504,5066,4891,196773
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成25年年報,,,,,,,,,,,,
第１１－１表　産業、就業形態別労働者数　（事業所規模５人以上）,,,,,,,,,,,,
