規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,346790,420941,234361,330050,399523,224714,307668,22382,16740,21418,9647
５人以上,"鉱業,採石業,砂利採取業",516056,554831,359300,500748,539588,343727,478781,21967,15308,15243,15573
５人以上,建設業,416625,439050,280954,410319,432941,273460,380736,29583,6306,6109,7494
５人以上,製造業,406785,450435,279458,397655,441029,271134,372663,24992,9130,9406,8324
５人以上,電気・ガス・熱供給・水道業,507543,532615,345196,497789,523289,332678,435431,62358,9754,9326,12518
５人以上,情報通信業,469072,505545,353744,440721,475509,330720,400865,39856,28351,30036,23024
５人以上,"運輸業,郵便業",365879,390680,253374,361125,385853,248948,321923,39202,4754,4827,4426
５人以上,"卸売業,小売業",310458,396764,205922,297490,378895,198890,284393,13097,12968,17869,7032
５人以上,"金融業,保険業",460359,602086,301222,444668,587196,284633,413586,31082,15691,14890,16589
５人以上,"不動産業,物品賃貸業",345842,398064,241211,327041,376533,227881,309879,17162,18801,21531,13330
５人以上,"学術研究,専門・技術サービス業",533558,592702,393399,401716,440449,309927,367373,34343,131842,152253,83472
５人以上,"宿泊業,飲食サービス業",150335,199516,109919,147708,195315,108586,137426,10282,2627,4201,1333
５人以上,"生活関連サービス業,娯楽業",251611,308031,200774,245609,299890,196699,233961,11648,6002,8141,4075
５人以上,"教育,学習支援業",345361,406669,273986,339140,398292,270276,333276,5864,6221,8377,3710
５人以上,"医療,福祉",296542,415605,248965,294219,411547,247335,277458,16761,2323,4058,1630
５人以上,複合サービス事業,315191,401759,232173,306904,392803,224527,291711,15193,8287,8956,7646
５人以上,サービス業（他に分類されないもの）,270749,326074,197382,261830,314378,192146,238714,23116,8919,11696,5236
30人以上,調査産業計,387662,460561,264825,365121,432768,251133,338101,27020,22541,27793,13692
30人以上,"鉱業,採石業,砂利採取業",516056,554831,359300,500748,539588,343727,478781,21967,15308,15243,15573
30人以上,建設業,458019,483428,296819,451242,476801,289088,416032,35210,6777,6627,7731
30人以上,製造業,430378,470034,303609,420058,459663,293454,392517,27541,10320,10371,10155
30人以上,電気・ガス・熱供給・水道業,529783,551965,371015,524108,545665,369812,457227,66881,5675,6300,1203
30人以上,情報通信業,493258,528412,374421,460698,494453,346589,415584,45114,32560,33959,27832
30人以上,"運輸業,郵便業",374542,396469,272750,369029,390956,267242,328834,40195,5513,5513,5508
30人以上,"卸売業,小売業",358898,453107,234763,338611,425983,223486,322861,15750,20287,27124,11277
30人以上,"金融業,保険業",479903,628231,308261,463401,612481,290889,430612,32789,16502,15750,17372
30人以上,"不動産業,物品賃貸業",351906,410683,238678,327654,383050,220938,307408,20246,24252,27633,17740
30人以上,"学術研究,専門・技術サービス業",612384,658649,476866,427256,456928,340342,382973,44283,185128,201721,136524
30人以上,"宿泊業,飲食サービス業",201139,280645,141551,195021,270361,138555,178524,16497,6118,10284,2996
30人以上,"生活関連サービス業,娯楽業",285703,361139,206503,277667,351222,200443,265742,11925,8036,9917,6060
30人以上,"教育,学習支援業",378085,428687,310284,371002,419939,305433,364540,6462,7083,8748,4851
30人以上,"医療,福祉",324934,417526,281775,322839,414483,280122,301780,21059,2095,3043,1653
30人以上,複合サービス事業,305996,369614,188092,304853,368471,186949,282487,22366,1143,1143,1143
30人以上,サービス業（他に分類されないもの）,263041,323011,190199,253917,310958,184633,229567,24350,9124,12053,5566
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年９月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
