事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,590608,617331,413688,487482,510688,333848,424014,63468,103126,106643,79840
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,1月,486003,508361,337897,484404,506669,336916,424527,59877,1599,1692,981
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,2月,494638,518804,334643,488665,512230,332650,421610,67055,5973,6574,1993
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,3月,502590,524597,356624,493434,515377,347893,426346,67088,9156,9220,8731
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,4月,419519,437686,298252,405630,423743,284722,349224,56406,13889,13943,13530
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,5月,506862,530793,347260,503436,527070,345811,434217,69219,3426,3723,1449
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,6月,1128732,1177393,803542,498465,520817,349095,437373,61092,630267,656576,454447
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,7月,537477,558077,404225,497519,522929,333153,436807,60712,39958,35148,71072
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,8月,496547,521737,333171,494278,519304,331967,435237,59041,2269,2433,1204
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,9月,507543,532615,345196,497789,523289,332678,435431,62358,9754,9326,12518
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,10月,526752,553354,351413,505443,531110,336265,438080,67363,21309,22244,15148
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,11月,509772,534073,345868,507407,531486,344996,436827,70580,2365,2587,872
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,12月,1162597,1207822,856483,492269,515563,334602,431386,60883,670328,692259,521881
５人以上,G 情報通信業,平成18,2006,年平均,522434,572771,368270,411446,448030,299400,368201,43245,110988,124741,68870
５人以上,G 情報通信業,平成19,2007,年平均,497158,538098,356909,383066,412109,283571,347088,35978,114092,125989,73338
５人以上,G 情報通信業,平成20,2008,年平均,491395,528820,356171,388457,416724,286325,352255,36202,102938,112096,69846
５人以上,G 情報通信業,平成21,2009,年平均,510305,551420,391515,398688,429976,308291,359991,38697,111617,121444,83224
５人以上,G 情報通信業,平成22,2010,年平均,512736,555933,396945,405051,437620,317748,365854,39197,107685,118313,79197
５人以上,G 情報通信業,平成23,2011,年平均,524165,567003,403031,411570,444933,317227,370883,40687,112595,122070,85804
５人以上,G 情報通信業,平成24,2012,年平均,550759,600247,396827,439928,477931,321720,397811,42117,110831,122316,75107
５人以上,G 情報通信業,平成25,2013,年平均,560070,605895,415463,438248,472666,329638,396812,41436,121822,133229,85825
５人以上,G 情報通信業,平成25,2013,1月,436737,471010,329522,430304,464296,323966,390710,39594,6433,6714,5556
５人以上,G 情報通信業,平成25,2013,2月,446969,483561,331085,442516,478690,327954,402020,40496,4453,4871,3131
５人以上,G 情報通信業,平成25,2013,3月,478868,518714,355223,446358,483917,329807,403313,43045,32510,34797,25416
５人以上,G 情報通信業,平成25,2013,4月,464987,500584,351568,451815,487138,339267,408769,43046,13172,13446,12301
５人以上,G 情報通信業,平成25,2013,5月,464223,499234,350582,437733,469839,333523,395313,42420,26490,29395,17059
５人以上,G 情報通信業,平成25,2013,6月,937460,1020047,669584,441327,476414,327519,399432,41895,496133,543633,342065
５人以上,G 情報通信業,平成25,2013,7月,567580,611352,425552,429530,460564,328834,389580,39950,138050,150788,96718
５人以上,G 情報通信業,平成25,2013,8月,445563,478610,341380,434393,466835,332118,393726,40667,11170,11775,9262
５人以上,G 情報通信業,平成25,2013,9月,469072,505545,353744,440721,475509,330720,400865,39856,28351,30036,23024
５人以上,G 情報通信業,平成25,2013,10月,445849,479564,340026,437045,470572,331812,398083,38962,8804,8992,8214
５人以上,G 情報通信業,平成25,2013,11月,448150,485401,335660,437046,473562,326776,392704,44342,11104,11839,8884
５人以上,G 情報通信業,平成25,2013,12月,1116486,1217939,803512,430064,464577,323593,387112,42952,686422,753362,479919
５人以上,"H 運輸業,郵便業",平成18,2006,年平均,428614,470807,266495,349710,386966,206559,295497,54213,78904,83841,59936
５人以上,"H 運輸業,郵便業",平成19,2007,年平均,439053,462631,282400,356247,375475,228494,304844,51403,82806,87156,53906
５人以上,"H 運輸業,郵便業",平成20,2008,年平均,445982,470451,290666,355851,375078,233811,304675,51176,90131,95373,56855
５人以上,"H 運輸業,郵便業",平成21,2009,年平均,438347,468844,302729,364318,389303,253212,322855,41463,74029,79541,49517
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,431944,458257,315698,361010,383595,261233,319354,41656,70934,74662,54465
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,418570,445643,302952,350886,374628,249492,309312,41574,67684,71015,53460
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,422285,450449,289330,346992,370176,237548,309397,37595,75293,80273,51782
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,441511,474351,293662,357004,382551,241990,316101,40903,84507,91800,51672
５人以上,"H 運輸業,郵便業",平成25,2013,1月,386998,417946,249951,357255,384182,238017,315058,42197,29743,33764,11934
５人以上,"H 運輸業,郵便業",平成25,2013,2月,355166,380503,244061,352369,377965,240127,313237,39132,2797,2538,3934
５人以上,"H 運輸業,郵便業",平成25,2013,3月,375520,403525,249860,351800,378241,233160,313941,37859,23720,25284,16700
５人以上,"H 運輸業,郵便業",平成25,2013,4月,376999,405132,253087,355311,380855,242799,315855,39456,21688,24277,10288
５人以上,"H 運輸業,郵便業",平成25,2013,5月,380352,403600,273954,351529,374510,246356,314104,37425,28823,29090,27598
５人以上,"H 運輸業,郵便業",平成25,2013,6月,586902,637863,362275,353080,378800,239713,314301,38779,233822,259063,122562
５人以上,"H 運輸業,郵便業",平成25,2013,7月,531815,563828,379928,355505,379381,242223,313490,42015,176310,184447,137705
５人以上,"H 運輸業,郵便業",平成25,2013,8月,370105,396190,248829,355010,379906,239263,314348,40662,15095,16284,9566
５人以上,"H 運輸業,郵便業",平成25,2013,9月,365879,390680,253374,361125,385853,248948,321923,39202,4754,4827,4426
５人以上,"H 運輸業,郵便業",平成25,2013,10月,367545,395546,242929,357064,383644,238773,315575,41489,10481,11902,4156
５人以上,"H 運輸業,郵便業",平成25,2013,11月,397082,424707,272131,361559,387165,245740,317343,44216,35523,37542,26391
５人以上,"H 運輸業,郵便業",平成25,2013,12月,801320,870448,493573,372481,400264,248798,324059,48422,428839,470184,244775
５人以上,"I 卸売業,小売業",平成18,2006,年平均,414415,524134,245767,321943,399253,203112,308309,13634,92472,124881,42655
５人以上,"I 卸売業,小売業",平成19,2007,年平均,395169,509062,227438,310178,390339,192125,296828,13350,84991,118723,35313
５人以上,"I 卸売業,小売業",平成20,2008,年平均,417474,536215,241764,325187,409686,200147,311531,13656,92287,126529,41617
５人以上,"I 卸売業,小売業",平成21,2009,年平均,379144,486361,230218,308623,389280,196589,295343,13280,70521,97081,33629
５人以上,"I 卸売業,小売業",平成22,2010,年平均,391655,494674,242908,313155,388599,204223,299748,13407,78500,106075,38685
５人以上,"I 卸売業,小売業",平成23,2011,年平均,380679,485277,237046,305395,382199,199927,293205,12190,75284,103078,37119
５人以上,"I 卸売業,小売業",平成24,2012,年平均,372922,483489,236550,299894,381150,199673,286564,13330,73028,102339,36877
５人以上,"I 卸売業,小売業",平成25,2013,年平均,372263,484363,235919,298750,380911,198820,284611,14139,73513,103452,37099
５人以上,"I 卸売業,小売業",平成25,2013,1月,311648,400845,204303,295084,378487,194711,280431,14653,16564,22358,9592
５人以上,"I 卸売業,小売業",平成25,2013,2月,308940,393406,205156,299088,381175,198226,285471,13617,9852,12231,6930
５人以上,"I 卸売業,小売業",平成25,2013,3月,348321,456149,216763,299977,383193,198447,285426,14551,48344,72956,18316
５人以上,"I 卸売業,小売業",平成25,2013,4月,320959,406912,215902,302744,384442,202889,287599,15145,18215,22470,13013
５人以上,"I 卸売業,小売業",平成25,2013,5月,314185,401663,207362,301900,384072,201556,286881,15019,12285,17591,5806
５人以上,"I 卸売業,小売業",平成25,2013,6月,534717,714778,315683,298421,380294,198827,284312,14109,236296,334484,116856
５人以上,"I 卸売業,小売業",平成25,2013,7月,448120,594911,268792,298448,379647,199251,284950,13498,149672,215264,69541
５人以上,"I 卸売業,小売業",平成25,2013,8月,319217,407618,210828,302082,384512,201014,288180,13902,17135,23106,9814
５人以上,"I 卸売業,小売業",平成25,2013,9月,310458,396764,205922,297490,378895,198890,284393,13097,12968,17869,7032
５人以上,"I 卸売業,小売業",平成25,2013,10月,304694,389444,202431,296538,378638,197472,283209,13329,8156,10806,4959
５人以上,"I 卸売業,小売業",平成25,2013,11月,308929,395721,204302,299753,383006,199392,285488,14265,9176,12715,4910
５人以上,"I 卸売業,小売業",平成25,2013,12月,637203,854619,373677,293476,374520,195243,279008,14468,343727,480099,178434
５人以上,"J 金融業,保険業",平成18,2006,年平均,627859,808273,384040,455331,577704,289951,423334,31997,172528,230569,94089
５人以上,"J 金融業,保険業",平成19,2007,年平均,645561,844755,386025,471833,603472,300316,440641,31192,173728,241283,85709
５人以上,"J 金融業,保険業",平成20,2008,年平均,654133,861570,389562,466242,599252,296598,435805,30437,187891,262318,92964
５人以上,"J 金融業,保険業",平成21,2009,年平均,620998,778205,388068,476939,591154,307709,444472,32467,144059,187051,80359
５人以上,"J 金融業,保険業",平成22,2010,年平均,649222,816232,402203,486732,602408,315639,456804,29928,162490,213824,86564
５人以上,"J 金融業,保険業",平成23,2011,年平均,640735,816855,396243,482310,604878,312160,453256,29054,158425,211977,84083
５人以上,"J 金融業,保険業",平成24,2012,年平均,591254,788932,360205,450894,591998,285970,415572,35322,140360,196934,74235
５人以上,"J 金融業,保険業",平成25,2013,年平均,608622,822396,369020,448534,592968,286649,414253,34281,160088,229428,82371
５人以上,"J 金融業,保険業",平成25,2013,1月,475598,634084,294505,445631,590214,280425,413781,31850,29967,43870,14080
５人以上,"J 金融業,保険業",平成25,2013,2月,480178,641770,293820,447366,591302,281369,414410,32956,32812,50468,12451
５人以上,"J 金融業,保険業",平成25,2013,3月,504496,663190,318833,452123,593961,286182,416803,35320,52373,69229,32651
５人以上,"J 金融業,保険業",平成25,2013,4月,464467,610242,298614,454737,597105,292761,416994,37743,9730,13137,5853
５人以上,"J 金融業,保険業",平成25,2013,5月,564773,768953,335593,452349,593712,293677,415446,36903,112424,175241,41916
５人以上,"J 金融業,保険業",平成25,2013,6月,1198137,1681580,658570,448950,593069,288099,413995,34955,749187,1088511,370471
５人以上,"J 金融業,保険業",平成25,2013,7月,553980,741805,348201,448086,594504,287672,413454,34632,105894,147301,60529
５人以上,"J 金融業,保険業",平成25,2013,8月,455159,600013,292792,450048,593360,289409,415897,34151,5111,6653,3383
５人以上,"J 金融業,保険業",平成25,2013,9月,460359,602086,301222,444668,587196,284633,413586,31082,15691,14890,16589
５人以上,"J 金融業,保険業",平成25,2013,10月,454071,606161,289503,444392,592689,283929,411172,33220,9679,13472,5574
５人以上,"J 金融業,保険業",平成25,2013,11月,458705,606559,293486,449985,595629,287235,414027,35958,8720,10930,6251
５人以上,"J 金融業,保険業",平成25,2013,12月,1228954,1729938,691150,444021,592881,284221,411459,32562,784933,1137057,406929
５人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,432943,505861,270378,345556,400137,223871,324045,21511,87387,105724,46507
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,399154,461883,267235,319841,367145,220361,299174,20667,79313,94738,46874
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,379867,451317,252747,304090,357962,208244,286986,17104,75777,93355,44503
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,414442,484957,276638,326307,378075,225140,307832,18475,88135,106882,51498
５人以上,"K 不動産業,物品賃貸業",平成25,2013,1月,328426,383802,220823,317860,370747,215093,299409,18451,10566,13055,5730
５人以上,"K 不動産業,物品賃貸業",平成25,2013,2月,321003,375817,216632,315520,369145,213413,297982,17538,5483,6672,3219
５人以上,"K 不動産業,物品賃貸業",平成25,2013,3月,340820,398519,231471,317920,371181,216980,300025,17895,22900,27338,14491
５人以上,"K 不動産業,物品賃貸業",平成25,2013,4月,337354,395257,228586,325246,380810,220872,305708,19538,12108,14447,7714
５人以上,"K 不動産業,物品賃貸業",平成25,2013,5月,333083,386899,232858,317888,369587,221606,299135,18753,15195,17312,11252
５人以上,"K 不動産業,物品賃貸業",平成25,2013,6月,643325,772416,401865,324861,378394,224730,307210,17651,318464,394022,177135
５人以上,"K 不動産業,物品賃貸業",平成25,2013,7月,490692,571220,325888,342712,393042,239710,322863,19849,147980,178178,86178
５人以上,"K 不動産業,物品賃貸業",平成25,2013,8月,352579,409208,236618,329465,378767,228508,310258,19207,23114,30441,8110
５人以上,"K 不動産業,物品賃貸業",平成25,2013,9月,345842,398064,241211,327041,376533,227881,309879,17162,18801,21531,13330
５人以上,"K 不動産業,物品賃貸業",平成25,2013,10月,340827,393438,235273,330642,380848,229914,313262,17380,10185,12590,5359
５人以上,"K 不動産業,物品賃貸業",平成25,2013,11月,365969,418799,257543,334639,383192,234992,315483,19156,31330,35607,22551
５人以上,"K 不動産業,物品賃貸業",平成25,2013,12月,776461,920782,493115,332233,384309,229992,313118,19115,444228,536473,263123
５人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,520119,598781,358986,428960,492328,299156,398231,30729,91159,106453,59830
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,526281,603458,370708,437372,500451,310219,405802,31570,88909,103007,60489
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,537018,597457,395589,436488,483260,327041,398557,37931,100530,114197,68548
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,505197,555536,382952,412870,451304,319536,375057,37813,92327,104232,63416
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,1月,445562,487327,340926,427617,468625,324878,395156,32461,17945,18702,16048
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,2月,429565,467114,334823,427473,464863,333134,392997,34476,2092,2251,1689
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,3月,432446,464232,352671,418085,453478,329258,375167,42918,14361,10754,23413
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,4月,433099,468986,342511,426409,461974,336633,382919,43490,6690,7012,5878
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,5月,425726,463597,328728,416960,453382,323674,373108,43852,8766,10215,5054
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,6月,764665,853894,542038,424759,463010,329322,377675,47084,339906,390884,212716
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,7月,504728,550100,398525,405715,445621,312308,369078,36637,99013,104479,86217
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,8月,407393,445186,318232,402732,441311,311715,367477,35255,4661,3875,6517
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,9月,533558,592702,393399,401716,440449,309927,367373,34343,131842,152253,83472
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,10月,406366,446090,314094,401249,440149,310890,368584,32665,5117,5941,3204
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,11月,442680,486634,340155,404105,444722,309362,368375,35730,38575,41912,30793
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,12月,817713,921060,575003,400745,439851,308905,365657,35088,416968,481209,266098
５人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,161383,219671,110598,151730,203670,106475,144050,7680,9653,16001,4123
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,159523,216489,106901,149277,200324,102122,143167,6110,10246,16165,4779
