"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2019120101,"芝浦",,26,42,68,2,,,,28,21,,,,,
2019120102,"芝浦",,19,38,57,1,,,,17,21,,,,,
2019120103,"芝浦",,4,33,37,2,,,,15,13,,,,,
2019120104,"芝浦",,3,26,29,3,,,,20,10,,,,,
2019120105,"芝浦",,0,18,18,9,,,,11,6,,,,,
2019120106,"芝浦",,0,12,12,14,,,,27,7,,,,,
2019120107,"芝浦",,0,11,11,16,,,,5,13,,,,,
2019120108,"芝浦",,1,13,14,17,,,,4,7,,,,,
2019120109,"芝浦",,1,11,12,20,,,,22,8,,,,,
2019120110,"芝浦",,3,11,14,21,,,,16,8,,,,,
2019120111,"芝浦",,14,19,33,15,,,,3,11,,,,,
2019120112,"芝浦",,10,21,31,17,,,,24,5,,,,,
2019120113,"芝浦",,9,25,34,17,,,,16,39,,,,,
2019120114,"芝浦",,6,25,31,20,,,,17,16,,,,,
2019120115,"芝浦",,15,38,53,11,,,,25,21,,,,,
2019120116,"芝浦",,34,48,82,5,,,,21,16,,,,,
2019120117,"芝浦",,36,52,88,2,,,,42,26,,,,,
2019120118,"芝浦",,5,44,49,3,,,,42,13,,,,,
2019120119,"芝浦",,2,39,41,7,,,,22,16,,,,,
2019120120,"芝浦",,2,37,39,8,,,,27,22,,,,,
2019120121,"芝浦",,10,41,51,5,,,,42,24,,,,,
2019120122,"芝浦",,24,46,70,3,,,,31,33,,,,,
2019120123,"芝浦",,24,47,71,2,,,,30,26,,,,,
2019120124,"芝浦",,34,48,82,2,,,,51,28,,,,,
2019120201,"芝浦",,"校正","校正","校正",2,,,,31,36,,,,,
2019120202,"芝浦",,21,44,65,2,,,,51,33,,,,,
2019120203,"芝浦",,24,40,64,2,,,,27,38,,,,,
2019120204,"芝浦",,3,27,30,5,,,,28,32,,,,,
2019120205,"芝浦",,10,29,39,2,,,,38,27,,,,,
2019120206,"芝浦",,33,32,65,2,,,,60,27,,,,,
2019120207,"芝浦",,91,41,132,2,,,,48,33,,,,,
2019120208,"芝浦",,75,36,111,2,,,,36,25,,,,,
2019120209,"芝浦",,87,37,124,2,,,,38,23,,,,,
