階層コード,地域コード,地域,人口総数／平成24年3月１日,人口総数／平成24年2月１日,人口総数／平成23年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13086460,13090511,13063067,-4051,-0.03,23393,0.18
1,13100,区部,8912899,8914272,8892678,-1373,-0.02,20221,0.23
1,13200,市部,4086045,4088698,4082613,-2653,-0.06,3432,0.08
1,13300,郡部,59435,59448,59572,-13,-0.02,-137,-0.23
1,13350,島部,28081,28093,28204,-12,-0.04,-123,-0.44
,,,,,,,,,
住民基本台帳による世帯と人口_平成24年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
