階層コード,地域コード,地域,人口総数／平成24年6月１日,人口総数／平成24年5月１日,人口総数／平成23年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13135916,13129171,13097584,6745,0.05,38332,0.29
1,13100,区部,8952325,8946857,8917614,5468,0.06,34711,0.39
1,13200,市部,4096269,4094950,4092396,1319,0.03,3873,0.09
1,13300,郡部,59355,59386,59492,-31,-0.05,-137,-0.23
1,13350,島部,27967,27978,28082,-11,-0.04,-115,-0.41
,,,,,,,,,
住民基本台帳による世帯と人口_平成2４年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
