階層コード,地域コード,地域,人口総数／平成24年8月１日,人口総数／平成24年7月１日,人口総数／平成23年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13120228,13135732,13091141,-15504,-0.12,29087,0.22
1,13100,区部,8940939,8952979,8913000,-12040,-0.13,27939,0.31
1,13200,市部,4092104,4095505,4090617,-3401,-0.08,1487,0.04
1,13300,郡部,59250,59305,59433,-55,-0.09,-183,-0.31
1,13350,島部,27935,27943,28091,-8,-0.03,-156,-0.56
,,,,,,,,,
住民基本台帳による世帯と人口_平成24年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
