地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13123050,2822,12735985,6306316,6429669,387065,179731,207334,6630071,6346372,204237,79462
1,13100,区部,8944286,3347,8619858,4257307,4362551,324428,152242,172186,4707083,4470173,175231,61679
1,13200,市部,4091657,-447,4029830,2005388,2024442,61827,27214,34613,1882488,1836347,28738,17403
2,13300,郡部,59199,-51,58607,29501,29106,592,224,368,25128,24687,188,253
2,13350,島部,27908,-27,27690,14120,13570,218,51,167,15372,15165,80,127
1,13100,区部,8944286,3347,8619858,4257307,4362551,324428,152242,172186,4707083,4470173,175231,61679
4,13101,千代田区,52125,71,49516,24437,25079,2609,1447,1162,29307,27334,1653,320
4,13102,中央区,127691,299,122797,58247,64550,4894,2563,2331,73923,70110,2935,878
4,13103,港区,231245,442,212006,99232,112774,19239,10264,8975,132431,118929,10840,2662
4,13104,新宿区,319277,59,287099,143638,143461,32178,15540,16638,196711,171762,21811,3138
4,13105,文京区,201241,162,194175,92417,101758,7066,3453,3613,109397,103882,4401,1114
4,13106,台東区,184486,202,172168,88437,83731,12318,5810,6508,105202,96145,7275,1782
4,13107,墨田区,251592,410,242477,122030,120447,9115,3649,5466,133200,126394,4377,2429
4,13108,江東区,478578,230,458175,228366,229809,20403,9241,11162,240271,227026,9383,3862
4,13109,品川区,366623,84,355936,174719,181217,10687,5155,5532,201077,193302,5522,2253
4,13110,目黒区,264099,436,257120,120766,136354,6979,3693,3286,146895,141529,3880,1486
4,13111,大田区,697034,325,678900,340932,337968,18134,8288,9846,360000,346895,8823,4282
4,13112,世田谷区,860408,337,845525,403245,442280,14883,7585,7298,448569,437021,7948,3600
4,13113,渋谷区,211661,204,202141,96036,106105,9520,5098,4422,127487,120345,5467,1675
4,13114,中野区,311053,157,300408,151012,149396,10645,5054,5591,186043,177361,6893,1789
4,13115,杉並区,540057,-123,529818,254687,275131,10239,4877,5362,299991,291698,6096,2197
4,13116,豊島区,268593,174,249772,126022,123750,18821,8874,9947,160938,146034,12663,2241
4,13117,北区,332844,115,318712,158466,160246,14132,6543,7589,178417,168345,7665,2407
4,13118,荒川区,205679,-13,190581,95406,95175,15098,6944,8154,105357,95162,8003,2192
4,13119,板橋区,536750,133,520733,259302,261431,16017,6936,9081,279527,267626,8413,3488
4,13120,練馬区,709454,121,696838,342873,353965,12616,5574,7042,344328,334935,6026,3367
4,13121,足立区,669804,-195,647406,326577,320829,22398,9576,12822,317151,302505,8620,6026
4,13122,葛飾区,447486,-197,433917,218160,215757,13569,5994,7575,213705,204395,6077,3233
4,13123,江戸川区,676506,-86,653638,332300,321338,22868,10084,12784,317156,301438,10460,5258
1,13200,市部,4091657,-447,4029830,2005388,2024442,61827,27214,34613,1882488,1836347,28738,17403
4,13201,八王子市,564351,-145,555500,279548,275952,8851,3870,4981,253914,247165,4357,2392
4,13202,立川市,178525,-63,175230,87537,87693,3295,1400,1895,84822,82544,1351,927
4,13203,武蔵野市,138650,34,136501,65534,70967,2149,1046,1103,72462,70700,1202,560
4,13204,三鷹市,180137,30,177407,87258,90149,2730,1271,1459,89381,87174,1421,786
4,13205,青梅市,138677,-74,137217,69056,68161,1460,522,938,60329,59223,509,597
4,13206,府中市,252434,-223,248357,126291,122066,4077,1684,2393,118048,115011,1938,1099
4,13207,昭島市,113185,-40,111227,55828,55399,1958,848,1110,51792,50461,774,557
4,13208,調布市,222732,123,219208,108208,111000,3524,1655,1869,109881,107249,1643,989
4,13209,町田市,425252,-66,420538,207325,213213,4714,2094,2620,184796,181336,1965,1495
4,13210,小金井市,116176,-61,114067,56815,57252,2109,1003,1106,56321,54677,1243,401
4,13211,小平市,185213,2,181476,89962,91514,3737,1774,1963,85338,82376,2267,695
4,13212,日野市,178656,7,176361,89122,87239,2295,1023,1272,82142,80402,1120,620
4,13213,東村山市,152892,-9,150796,74427,76369,2096,890,1206,70151,68648,830,673
4,13214,国分寺市,117911,8,116333,57762,58571,1578,698,880,55982,54748,881,353
