階層コード,地域コード,地域,人口総数／平成24年4月１日,人口総数／平成24年3月１日,人口総数／平成23年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13103706,13086460,13080718,17246,0.13,22988,0.18
1,13100,区部,8929855,8912899,8908283,16956,0.19,21572,0.24
1,13200,市部,4086862,4086045,4085165,817,0.02,1697,0.04
1,13300,郡部,59398,59435,59558,-37,-0.06,-160,-0.27
1,13350,島部,27591,28081,27712,-490,-1.74,-121,-0.44
,,,,,,,,,
住民基本台帳による世帯と人口_平成24年４月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
