地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13308,奥多摩町,5870,-16,5849,2884,2965,21,9,12,2821,2803,4,14
2,13350,島部,27902,-6,27682,14121,13561,220,52,168,15371,15162,83,126
3,13360,大島支庁,13765,2,13706,6833,6873,59,30,29,7256,7200,29,27
4,13361,大島町,8463,-1,8414,4222,4192,49,27,22,4837,4791,28,18
4,13362,利島村,320,0,319,170,149,1,0,1,174,173,0,1
4,13363,新島村,2989,0,2984,1439,1545,5,2,3,1375,1370,0,5
4,13364,神津島村,1993,3,1989,1002,987,4,1,3,870,866,1,3
3,13380,三宅支庁,3107,4,3074,1666,1408,33,4,29,1909,1879,18,12
4,13381,三宅村,2789,3,2757,1492,1265,32,4,28,1738,1709,18,11
4,13382,御蔵島村,318,1,317,174,143,1,0,1,171,170,0,1
3,13400,八丈支庁,8430,-10,8322,4177,4145,108,9,99,4779,4676,25,78
4,13401,八丈町,8255,-11,8149,4078,4071,106,9,97,4668,4567,25,76
4,13402,青ヶ島村,175,1,173,99,74,2,0,2,111,109,0,2
3,13420,小笠原支庁,2600,-2,2580,1445,1135,20,9,11,1427,1407,11,9
4,13421,小笠原村,2600,-2,2580,1445,1135,20,9,11,1427,1407,11,9
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成24年10月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人） 平成24年10月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
