階層コード,地域コード,地域,人口総数／平成24年11月１日,人口総数／平成24年10月１日,人口総数／平成23年11月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13135206,13124223,13096833,10983,0.08,38373,0.29
1,13100,区部,8954605,8945160,8918163,9445,0.11,36442,0.41
1,13200,市部,4093523,4091980,4091058,1543,0.04,2465,0.06
1,13300,郡部,59184,59181,59460,3,0.01,-276,-0.46
1,13350,島部,27894,27902,28152,-8,-0.03,-258,-0.92
,,,,,,,,,
住民基本台帳による世帯と人口_平成24年11月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
