,平成２５年度排出量（千t）,平成２６年度排出量（千t）,
再生利用量,18,17,
減量化量,7,10,
最終処分量,2,2,
合計,28,29,
,,,
,平成２５年度排出割合（％）,平成２６年度排出割合（％）,
再生利用率,66.0,58.6,
減量化率,25.5,34.5,
最終処分率,8.5,6.9,
合計,100.0,100.0,
