,平成２５年度排出量（千t）,平成２６年度排出量（千t）,
再生利用量,4,9,
減量化量,0,4,
最終処分量,1,2,
合計,4,15,
,,,
,平成２５年度排出割合（％）,平成２６年度排出割合（％）,
再生利用率,86.0,60.0,
減量化率,0.8,26.7,
最終処分率,13.3,13.3,
合計,100.0,100.0,
