,平成２５年度排出量（千t）,平成２６年度排出量（千t）,
再生利用量,18,14,
減量化量,35,39,
最終処分量,6,5,
合計,59,58,
,,,
,平成２５年度排出割合（％）,平成２６年度排出割合（％）,
再生利用率,30.7,24.1,
減量化率,58.4,67.2,
最終処分率,10.9,8.6,
合計,100.0,100.0,
