,平成２５年度排出量（千t）,平成２６年度排出量（千t）,
再生利用量,15,17,
減量化量,14,12,
最終処分量,2,4,
合計,31,33,
,,,
,平成２５年度排出割合（％）,平成２６年度排出割合（％）,
再生利用率,47.4,51.5,
減量化率,45.3,36.4,
最終処分率,7.4,12.1,
合計,100.0,100.0,
