,平成２５年度排出量（千t）,平成２６年度排出量（千t）,
再生利用量,14,16,
減量化量,1,0,
最終処分量,0,1,
合計,16,17,
,,,
,平成２５年度排出割合（％）,平成２６年度排出割合（％）,
再生利用率,89.1,94.1,
減量化率,8.2,0.0,
最終処分率,2.7,5.9,
合計,100.0,100.0,
