,平成２５年度排出量（千t）,平成２６年度排出量（千t）,
再生利用量,17,13,
減量化量,0,0,
最終処分量,9,10,
合計,26,23,
,,,
,平成２５年度排出割合（％）,平成２６年度排出割合（％）,
再生利用率,65.9,56.5,
減量化率,1.1,0.0,
最終処分率,32.9,43.5,
合計,100.0,100.0,
