,平成２５年度排出量（千t）,平成２６年度排出量（千t）,
再生利用量,39,40,
減量化量,3,5,
最終処分量,4,3,
合計,46,48,
,,,
,平成２５年度排出割合（％）,平成２６年度排出割合（％）,
再生利用率,84.1,83.3,
減量化率,6.4,10.4,
最終処分率,9.5,6.3,
合計,100.0,100.0,
