令和3年10月1日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
上連雀８丁目,1618,1678,1843,3521
上連雀９丁目,1470,1505,1593,3098
小計,13563,12709,13212,25921
井口１丁目,1816,1938,1903,3841
井口２丁目,1147,1248,1348,2596
井口３丁目,1088,1061,1190,2251
井口４丁目,1516,1579,1564,3143
井口５丁目,494,462,505,967
小計,6061,6288,6510,12798
深大寺１丁目,845,900,920,1820
深大寺２丁目,2075,2201,1897,4098
深大寺３丁目,1137,1113,1003,2116
小計,4057,4214,3820,8034
野崎１丁目,535,516,546,1062
野崎２丁目,1216,1221,1229,2450
野崎３丁目,1036,1170,1173,2343
野崎４丁目,289,345,295,640
小計,3076,3252,3243,6495
大沢１丁目,1337,1477,1410,2887
大沢２丁目,942,994,965,1959
大沢３丁目,941,831,926,1757
大沢４丁目,1423,1496,1596,3092
大沢５丁目,878,1034,1051,2085
大沢６丁目,785,785,765,1550
小計,6306,6617,6713,13330
合計,95814,92946,97180,190126
