"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2001120101,"港南",1,4,28,32,,,,,7,,4,"SE",,,
2001120102,"港南",1,4,27,31,,,,,11,,6,"ESE",,,
2001120103,"港南",1,3,25,28,,,,,9,,6,"ESE",,,
2001120104,"港南",1,5,33,38,,,,,9,,0,,,,
2001120105,"港南",1,9,33,42,,,,,11,,4,"NNW",,,
2001120106,"港南",1,5,28,33,,,,,5,,3,"SSW",,,
2001120107,"港南",1,3,30,33,,,,,8,,3,"WNW",,,
2001120108,"港南",1,34,43,77,,,,,9,,4,"E",,,
2001120109,"港南",2,96,52,148,,,,,24,,0,,,,
2001120110,"港南",4,84,52,136,,,,,26,,14,"E",,,
2001120111,"港南",5,79,54,133,,,,,26,,11,"ENE",,,
2001120112,"港南",6,47,52,99,,,,,28,,11,"ENE",,,
2001120113,"港南",7,22,49,71,,,,,26,,18,"ENE",,,
2001120114,"港南",10,20,47,67,,,,,26,,11,"E",,,
2001120115,"港南",7,20,45,65,,,,,25,,6,"E",,,
2001120116,"港南",10,25,53,78,,,,,18,,6,"ESE",,,
2001120117,"港南",8,29,56,85,,,,,26,,5,"E",,,
2001120118,"港南",5,49,59,108,,,,,26,,8,"ENE",,,
2001120119,"港南",9,57,57,114,,,,,30,,4,"SSE",,,
2001120120,"港南",8,26,49,75,,,,,22,,0,,,,
2001120121,"港南",10,75,56,131,,,,,25,,4,"W",,,
2001120122,"港南",7,118,61,179,,,,,42,,0,,,,
2001120123,"港南",5,156,64,220,,,,,53,,0,,,,
2001120124,"港南",4,206,68,274,,,,,70,,0,,,,
2001120201,"港南",9999,9999,9999,9999,,,,,68,,4,"NNE",,,
2001120202,"港南",9999,9999,9999,9999,,,,,48,,3,"E",,,
2001120203,"港南",3,19,37,56,,,,,41,,0,,,,
2001120204,"港南",3,13,35,48,,,,,32,,4,"W",,,
2001120205,"港南",3,9,34,43,,,,,35,,0,,,,
2001120206,"港南",3,15,35,50,,,,,32,,0,,,,
2001120207,"港南",3,36,35,71,,,,,38,,3,"SSE",,,
2001120208,"港南",3,54,38,92,,,,,42,,3,"SSE",,,
2001120209,"港南",5,63,41,104,,,,,41,,5,"WNW",,,
2001120210,"港南",5,28,38,66,,,,,37,,5,"E",,,
2001120211,"港南",2,13,31,44,,,,,33,,4,"ESE",,,
2001120212,"港南",2,14,35,49,,,,,22,,7,"E",,,
2001120213,"港南",2,6,22,28,,,,,20,,8,"ENE",,,
2001120214,"港南",3,9,33,42,,,,,30,,16,"E",,,
2001120215,"港南",4,9,45,54,,,,,44,,12,"SE",,,
2001120216,"港南",4,6,39,45,,,,,35,,7,"SSE",,,
2001120217,"港南",4,8,48,56,,,,,29,,10,"ESE",,,
2001120218,"港南",4,5,29,34,,,,,23,,28,"ENE",,,
2001120219,"港南",3,4,28,32,,,,,19,,10,"NE",,,
2001120220,"港南",3,4,26,30,,,,,11,,12,"NE",,,
2001120221,"港南",4,6,33,39,,,,,10,,9,"NE",,,
2001120222,"港南",3,6,33,39,,,,,14,,6,"N",,,
2001120223,"港南",3,7,32,39,,,,,6,,5,"WNW",,,
2001120224,"港南",3,7,30,37,,,,,15,,3,"ESE",,,
2001120301,"港南",3,12,35,47,,,,,15,,4,"ESE",,,
2001120302,"港南",3,7,31,38,,,,,11,,4,"NW",,,
2001120303,"港南",3,16,35,51,,,,,11,,4,"WNW",,,
2001120304,"港南",3,15,35,50,,,,,14,,3,"S",,,
2001120305,"港南",3,9,34,43,,,,,10,,0,,,,
2001120306,"港南",3,22,38,60,,,,,7,,4,"NW",,,
2001120307,"港南",3,41,39,80,,,,,16,,0,,,,
2001120308,"港南",4,53,37,90,,,,,18,,5,"WNW",,,
2001120309,"港南",5,57,39,96,,,,,14,,0,,,,
2001120310,"港南",5,63,45,108,,,,,31,,6,"WNW",,,
2001120311,"港南",5,41,47,88,,,,,32,,6,"ENE",,,
2001120312,"港南",6,48,50,98,,,,,38,,19,"SW",,,
2001120313,"港南",10,59,57,116,,,,,39,,11,"E",,,
2001120314,"港南",15,71,65,136,,,,,51,,8,"SE",,,
2001120315,"港南",23,106,76,182,,,,,53,,6,"SE",,,
2001120316,"港南",23,113,79,192,,,,,54,,8,"SE",,,
2001120317,"港南",20,116,82,198,,,,,59,,4,"NE",,,
2001120318,"港南",23,186,90,276,,,,,64,,0,,,,
2001120319,"港南",19,279,105,384,,,,,95,,0,,,,
2001120320,"港南",16,245,95,340,,,,,79,,0,,,,
2001120321,"港南",11,178,84,262,,,,,69,,3,"ENE",,,
2001120322,"港南",6,47,54,101,,,,,36,,0,,,,
2001120323,"港南",4,16,45,61,,,,,17,,3,"ESE",,,
2001120324,"港南",3,13,40,53,,,,,15,,4,"NNE",,,
2001120401,"港南",3,13,41,54,,,,,12,,4,"W",,,
2001120402,"港南",4,22,41,63,,,,,21,,3,"WNW",,,
2001120403,"港南",4,60,46,106,,,,,38,,4,"ENE",,,
2001120404,"港南",4,78,51,129,,,,,62,,3,"N",,,
2001120405,"港南",3,62,49,111,,,,,55,,0,,,,
2001120406,"港南",3,40,45,85,,,,,48,,0,,,,
2001120407,"港南",2,47,45,92,,,,,38,,4,"NW",,,
2001120408,"港南",2,31,42,73,,,,,27,,4,"N",,,
2001120409,"港南",2,44,44,88,,,,,23,,4,"SE",,,
2001120410,"港南",2,38,40,78,,,,,16,,7,"NE",,,
2001120411,"港南",2,53,44,97,,,,,30,,6,"NE",,,
2001120412,"港南",3,77,50,127,,,,,24,,9,"ENE",,,
2001120413,"港南",3,69,48,117,,,,,29,,11,"ENE",,,
2001120414,"港南",3,48,43,91,,,,,31,,9,"NNE",,,
2001120415,"港南",3,57,42,99,,,,,29,,12,"ENE",,,
2001120416,"港南",3,48,42,90,,,,,21,,9,"ENE",,,
2001120417,"港南",3,31,43,74,,,,,20,,5,"NE",,,
2001120418,"港南",3,31,43,74,,,,,18,,5,"NW",,,
2001120419,"港南",2,26,42,68,,,,,24,,0,,,,
2001120420,"港南",2,42,43,85,,,,,25,,0,,,,
2001120421,"港南",2,72,44,116,,,,,30,,0,,,,
2001120422,"港南",3,77,43,120,,,,,44,,5,"NW",,,
2001120423,"港南",3,81,41,122,,,,,38,,5,"WNW",,,
2001120424,"港南",3,85,41,126,,,,,44,,3,"NW",,,
2001120501,"港南",3,70,40,110,,,,,36,,0,,,,
2001120502,"港南",3,90,40,130,,,,,42,,0,,,,
2001120503,"港南",3,112,41,153,,,,,42,,0,,,,
2001120504,"港南",4,58,34,92,,,,,32,,0,,,,
2001120505,"港南",5,62,32,94,,,,,36,,0,,,,
2001120506,"港南",5,62,31,93,,,,,38,,3,"E",,,
