"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2008120101,"芝浦",,2,9,11,23,,,,4,,,,,,
2008120102,"芝浦",,3,9,12,23,,,,10,,,,,,
2008120103,"芝浦",,2,8,10,26,,,,8,,,,,,
2008120104,"芝浦",,3,10,13,25,,,,7,,,,,,
2008120105,"芝浦",,5,15,20,20,,,,5,,,,,,
2008120106,"芝浦",,27,26,53,9,,,,11,,,,,,
2008120107,"芝浦",,57,34,91,2,,,,16,,,,,,
2008120108,"芝浦",,96,37,133,2,,,,8,,,,,,
2008120109,"芝浦",,53,33,86,4,,,,6,,,,,,
2008120110,"芝浦",,40,31,71,7,,,,14,,,,,,
2008120111,"芝浦",,67,35,102,7,,,,4,,,,,,
2008120112,"芝浦",,68,37,105,8,,,,16,,,,,,
2008120113,"芝浦",,44,35,79,11,,,,28,,,,,,
2008120114,"芝浦",,68,43,111,8,,,,16,,,,,,
2008120115,"芝浦",,54,40,94,9,,,,21,,,,,,
2008120116,"芝浦",,37,36,73,9,,,,20,,,,,,
2008120117,"芝浦",,35,36,71,9,,,,11,,,,,,
2008120118,"芝浦",,29,37,66,6,,,,11,,,,,,
2008120119,"芝浦",,61,41,102,3,,,,18,,,,,,
2008120120,"芝浦",,47,42,89,3,,,,17,,,,,,
2008120121,"芝浦",,18,35,53,7,,,,24,,,,,,
2008120122,"芝浦",,11,32,43,8,,,,19,,,,,,
2008120123,"芝浦",,13,34,47,4,,,,19,,,,,,
2008120124,"芝浦",,11,34,45,3,,,,20,,,,,,
2008120201,"芝浦",,17,34,51,2,,,,23,,,,,,
2008120202,"芝浦",,23,33,56,1,,,,43,,,,,,
2008120203,"芝浦",,13,29,42,2,,,,26,,,,,,
2008120204,"芝浦",,12,27,39,2,,,,26,,,,,,
2008120205,"芝浦",,12,26,38,3,,,,28,,,,,,
2008120206,"芝浦",,10,24,34,4,,,,20,,,,,,
2008120207,"芝浦",,16,26,42,3,,,,13,,,,,,
2008120208,"芝浦",,28,29,57,3,,,,30,,,,,,
2008120209,"芝浦",,28,29,57,4,,,,20,,,,,,
