"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2005120101,"一の橋",2,29,27,56,8,5,20,194,7,,6,"ENE",85,39,214
2005120102,"一の橋",2,31,29,60,5,5,20,193,6,,6,"NE",81,40,213
2005120103,"一の橋",2,40,29,69,5,6,17,196,15,,8,"ENE",79,39,213
2005120104,"一の橋",1,33,27,60,8,5,13,193,10,,9,"NNE",81,40,206
2005120105,"一の橋",1,20,23,43,13,4,13,194,13,,6,"ESE",79,40,207
2005120106,"一の橋",1,31,27,58,10,4,13,192,10,,6,"SSE",81,39,205
2005120107,"一の橋",2,38,31,69,5,5,15,194,15,,6,"ENE",80,39,209
2005120108,"一の橋",2,43,30,73,7,6,19,194,7,,6,"E",84,38,213
2005120109,"一の橋",2,66,34,100,8,8,21,194,12,,9,"ENE",93,37,215
2005120110,"一の橋",2,77,33,110,10,8,36,194,12,,8,"ENE",95,33,230
2005120111,"一の橋",2,73,35,108,9,8,33,193,15,,8,"ENE",105,32,226
2005120112,"一の橋",2,71,38,109,9,7,34,194,13,,8,"S",110,29,228
2005120113,"一の橋",2,48,36,84,12,6,27,193,8,,8,"ESE",114,31,220
2005120114,"一の橋",4,101,49,150,4,10,66,198,24,,5,"WSW",117,33,264
2005120115,"一の橋",8,111,53,164,5,10,42,225,28,,4,"E",123,36,267
2005120116,"一の橋",7,91,53,144,5,9,45,209,33,,6,"SW",120,38,254
2005120117,"一の橋",10,101,55,156,4,9,46,201,36,,3,"WSW",118,39,247
2005120118,"一の橋",9,93,53,146,2,11,52,213,26,,5,"S",114,41,265
2005120119,"一の橋",8,73,51,124,3,10,39,202,30,,4,"WSW",117,42,241
2005120120,"一の橋",9,73,47,120,2,11,43,217,33,,7,"E",113,46,260
2005120121,"一の橋",8,80,45,125,3,12,52,230,35,,2,"ENE",114,50,282
2005120122,"一の橋",8,64,44,108,3,11,52,220,33,,5,"E",107,52,272
2005120123,"一の橋",8,88,46,134,2,14,60,213,30,,4,"ESE",104,52,273
2005120124,"一の橋",6,110,46,156,1,15,67,216,27,,9,"NE",92,51,283
2005120201,"一の橋",5,156,46,202,1,16,115,214,35,,7,"ENE",78,56,329
2005120202,"一の橋",5,136,42,178,2,14,97,208,42,,5,"ENE",75,53,305
2005120203,"一の橋",6,88,37,125,2,9,61,202,42,,6,"ENE",68,52,263
2005120204,"一の橋",5,67,33,100,1,7,41,198,25,,2,"S",69,51,239
2005120205,"一の橋",4,61,33,94,2,7,37,199,23,,5,"E",66,50,236
2005120206,"一の橋",4,59,33,92,4,6,31,197,31,,6,"ENE",70,49,228
2005120207,"一の橋",4,104,37,141,5,8,37,200,26,,5,"E",73,51,237
2005120208,"一の橋",4,110,38,148,3,10,47,200,31,,4,"E",78,50,247
2005120209,"一の橋",4,147,45,192,2,13,56,202,32,,6,"S",101,47,258
2005120210,"一の橋",5,138,51,189,2,12,62,203,26,,8,"SW",120,42,265
2005120211,"一の橋",4,99,56,155,4,11,58,201,44,,9,"SW",136,39,259
2005120212,"一の橋",8,172,69,241,4,16,76,203,51,,5,"E",150,36,279
2005120213,"一の橋",8,131,66,197,6,12,75,221,48,,6,"E",144,45,296
2005120214,"一の橋",11,201,74,275,3,14,71,345,60,,2,"ESE",143,47,416
2005120215,"一の橋",13,191,73,264,4,14,75,292,50,,6,"E",149,36,367
2005120216,"一の橋",6,95,58,153,6,14,57,198,40,,4,"E",147,37,255
2005120217,"一の橋",5,112,63,175,3,16,88,201,47,,6,"E",138,42,289
2005120218,"一の橋",5,102,58,160,2,15,82,199,56,,4,"SSE",132,42,281
2005120219,"一の橋",6,124,61,185,4,17,92,204,59,,4,"SE",128,47,296
2005120220,"一の橋",7,179,63,242,2,21,121,206,73,,7,"N",124,47,327
2005120221,"一の橋",7,133,57,190,2,17,112,208,89,,6,"ENE",111,50,320
2005120222,"一の橋",5,86,44,130,4,12,76,203,54,,5,"E",104,48,279
2005120223,"一の橋",4,76,39,115,1,11,51,201,15,,7,"E",99,47,252
2005120224,"一の橋",4,64,38,102,1,9,46,198,14,,7,"NE",99,42,244
2005120301,"一の橋",3,44,32,76,4,7,29,194,8,,8,"NE",93,40,223
2005120302,"一の橋",2,28,27,55,8,6,21,193,4,,7,"NE",88,41,214
2005120303,"一の橋",2,22,25,47,9,5,19,193,9,,9,"ENE",83,41,212
2005120304,"一の橋",2,23,25,48,8,5,16,193,0,,6,"NE",80,41,209
2005120305,"一の橋",2,24,25,49,7,5,17,193,7,,8,"ENE",77,43,210
2005120306,"一の橋",2,17,23,40,9,4,16,192,1,,7,"NE",74,43,208
2005120307,"一の橋",2,28,28,56,6,4,14,192,4,,5,"E",72,44,206
2005120308,"一の橋",2,35,29,64,7,5,18,193,7,,7,"E",72,44,211
2005120309,"一の橋",2,46,30,76,8,6,20,194,10,,8,"E",80,41,214
2005120310,"一の橋",3,82,36,118,6,7,26,193,15,,8,"ESE",91,38,219
2005120311,"一の橋",2,60,34,94,8,6,27,193,5,,6,"ESE",88,38,220
2005120312,"一の橋",2,46,32,78,10,6,23,192,10,,6,"SSW",101,34,215
2005120313,"一の橋",2,44,33,77,12,6,28,192,16,,7,"E",101,35,220
2005120314,"一の橋",3,52,37,89,9,7,27,192,9,,6,"ESE",107,36,219
2005120315,"一の橋",4,63,42,105,5,8,32,194,15,,6,"WSW",109,39,226
2005120316,"一の橋",6,84,47,131,3,8,38,214,14,,3,"SE",105,43,252
2005120317,"一の橋",7,76,48,124,2,8,37,227,20,,5,"SW",108,46,264
2005120318,"一の橋",6,76,47,123,1,12,54,214,22,,2,"E",107,45,268
2005120319,"一の橋",5,92,49,141,1,13,68,213,24,,6,"ENE",106,39,281
2005120320,"一の橋",3,74,45,119,1,13,58,203,21,,2,"ESE",103,40,261
2005120321,"一の橋",3,74,44,118,2,13,51,200,32,,2,"SE",102,36,251
2005120322,"一の橋",3,59,43,102,2,11,51,200,23,,5,"E",92,39,251
2005120323,"一の橋",3,71,43,114,2,12,53,203,19,,1,"SE",94,41,256
2005120324,"一の橋",3,111,45,156,2,17,72,210,24,,9,"SW",86,52,282
2005120401,"一の橋",4,161,48,209,2,22,117,226,24,,3,"ENE",83,50,343
2005120402,"一の橋",3,107,44,151,2,15,77,212,22,,2,"ENE",87,40,289
2005120403,"一の橋",3,39,39,78,2,7,38,199,12,,5,"ENE",84,37,237
2005120404,"一の橋",3,28,38,66,3,7,33,198,13,,3,"E",78,39,231
2005120405,"一の橋",4,18,32,50,6,6,29,196,16,,7,"ENE",74,40,225
2005120406,"一の橋",4,15,33,48,6,6,27,196,19,,6,"E",76,39,223
2005120407,"一の橋",4,30,37,67,2,7,28,198,10,,4,"W",83,39,226
2005120408,"一の橋",4,35,36,71,3,9,33,199,15,,3,"E",79,41,232
2005120409,"一の橋",4,53,38,91,3,9,39,202,18,,5,"ENE",81,40,241
2005120410,"一の橋",4,37,35,72,3,8,35,201,23,,6,"ENE",77,42,236
2005120411,"一の橋",5,41,35,76,3,9,40,200,18,,3,"ENE",80,43,240
2005120412,"一の橋",5,40,36,76,5,9,40,202,29,,7,"E",75,57,242
2005120413,"一の橋",4,25,30,55,12,7,30,197,27,,7,"ENE",72,67,227
2005120414,"一の橋",4,27,30,57,12,7,23,215,24,,7,"E",71,74,238
2005120415,"一の橋",3,32,36,68,8,8,27,198,17,,6,"WSW",79,76,225
2005120416,"一の橋",4,37,35,72,7,9,30,197,21,,7,"ENE",69,82,227
2005120417,"一の橋",4,52,38,90,4,10,30,197,23,,5,"SW",74,85,227
2005120418,"一の橋",4,60,41,101,7,11,27,197,22,,2,"ENE",75,83,224
2005120419,"一の橋",3,46,39,85,8,10,32,236,21,,7,"N",76,82,268
2005120420,"一の橋",3,45,40,85,3,10,40,205,27,,5,"ENE",73,83,245
2005120421,"一の橋",4,48,39,87,2,11,39,201,24,,8,"ENE",67,83,240
2005120422,"一の橋",2,64,34,98,2,13,50,203,47,,4,"ENE",65,84,253
2005120423,"一の橋",2,48,30,78,2,10,44,200,59,,9,"NNE",56,85,244
2005120424,"一の橋",2,35,28,63,2,8,32,197,54,,6,"NNW",60,82,229
2005120501,"一の橋",2,22,26,48,4,6,29,196,36,,6,"NE",55,83,225
2005120502,"一の橋",2,27,28,55,4,6,24,194,33,,5,"NE",60,81,218
2005120503,"一の橋",2,29,28,57,5,7,28,195,32,,7,"W",55,79,223
2005120504,"一の橋",2,31,29,60,4,6,25,195,22,,7,"S",59,75,220
2005120505,"一の橋",2,31,30,61,4,6,25,196,15,,3,"NE",56,71,221
2005120506,"一の橋",2,30,30,60,7,4,18,192,7,,4,"SSE",62,52,210
2005120507,"一の橋",2,46,35,81,5,6,17,191,10,,17,"SW",57,49,208
2005120508,"一の橋",2,26,27,53,11,6,19,193,9,,16,"WSW",67,44,212
2005120509,"一の橋",2,38,30,68,9,8,24,192,5,,14,"SW",80,35,216
2005120510,"一の橋",2,42,31,73,10,7,27,191,12,,14,"SW",90,32,218
2005120511,"一の橋",2,54,33,87,10,8,26,190,9,,12,"WSW",99,26,216
2005120512,"一の橋",2,39,29,68,16,6,27,189,8,,14,"SW",109,24,216
2005120513,"一の橋",2,46,32,78,14,7,32,190,9,,16,"WSW",113,22,222
2005120514,"一の橋",2,53,34,87,12,8,19,190,12,,6,"ENE",110,23,209
2005120515,"一の橋",2,58,38,96,10,8,31,189,8,,13,"SW",119,22,220
2005120516,"一の橋",3,91,44,135,8,11,37,191,5,,4,"SSE",114,25,228
2005120517,"一の橋",3,90,45,135,5,13,44,193,16,,5,"ENE",110,26,237
2005120518,"一の橋",4,129,50,179,2,17,67,197,18,,6,"ENE",107,28,264
2005120519,"一の橋",4,123,48,171,2,17,74,198,13,,6,"SW",104,28,272
