地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,平成25年1月
1,13550,町村部,42696,42667,42653,42426,42544,42522,42497,42468,42434,42422,42412,42434,42397
2,13300,郡部,29386,29379,29365,29329,29318,29295,29274,29249,29221,29217,29217,29250,29241
4,13303,瑞穂町,16553,16560,16548,16518,16510,16496,16487,16453,16436,16451,16459,16468,16461
4,13305,日の出町,8568,8564,8578,8604,8609,8615,8618,8643,8648,8643,8640,8685,8692
4,13307,檜原村,1265,1261,1255,1254,1252,1247,1242,1235,1231,1226,1224,1217,1213
4,13308,奥多摩町,3000,2994,2984,2953,2947,2937,2927,2918,2906,2897,2894,2880,2875
2,13350,島部,13310,13288,13288,13097,13226,13227,13223,13219,13213,13205,13195,13184,13156
3,13360,大島支庁,6707,6692,6689,6575,6649,6641,6634,6627,6631,6627,6615,6604,6598
4,13361,大島町,4177,4169,4165,4075,4112,4109,4107,4100,4104,4099,4089,4083,4080
4,13362,利島村,140,139,140,138,145,145,144,144,144,144,144,143,143
4,13363,新島村,1460,1454,1454,1440,1456,1451,1447,1445,1445,1445,1449,1448,1442
4,13364,神津島村,930,930,930,922,936,936,936,938,938,939,933,930,933
3,13380,三宅支庁,1327,1326,1320,1303,1320,1321,1321,1323,1322,1321,1325,1320,1316
4,13381,三宅村,1172,1171,1167,1156,1166,1166,1165,1167,1168,1167,1171,1166,1162
4,13382,御蔵島村,155,155,153,147,154,155,156,156,154,154,154,154,154
3,13400,八丈支庁,4223,4211,4211,4157,4181,4186,4191,4191,4180,4178,4170,4173,4162
4,13401,八丈町,4147,4135,4134,4083,4105,4110,4115,4115,4106,4104,4095,4099,4088
4,13402,青ヶ島村,76,76,77,74,76,76,76,76,74,74,75,74,74
3,13420,小笠原支庁,1053,1059,1068,1062,1076,1079,1077,1078,1080,1079,1085,1087,1080
4,13421,小笠原村,1053,1059,1068,1062,1076,1079,1077,1078,1080,1079,1085,1087,1080
,,,,,,,,,,,,,,,
人口の動き（平成24年中）,,,,,,,,,,,,,,,
第４表  区市町村、月別人口（女）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
