"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20060101,"芝地区総合支所管内","虎ノ門三丁目",578,443,497,940
20060101,"芝地区総合支所管内","虎ノ門四丁目",190,59,179,238
20060101,"芝地区総合支所管内","虎ノ門五丁目",253,257,267,524
20060101,"芝地区総合支所管内","愛宕一丁目",54,49,64,113
20060101,"芝地区総合支所管内","愛宕二丁目",99,76,88,164
20060201,"芝地区総合支所管内","芝一丁目",495,459,416,875
20060201,"芝地区総合支所管内","芝二丁目",1345,1111,1182,2293
20060201,"芝地区総合支所管内","芝三丁目",1583,1245,1362,2607
20060201,"芝地区総合支所管内","芝四丁目",419,337,306,643
20060201,"芝地区総合支所管内","芝五丁目",1931,1396,1707,3103
20060201,"芝地区総合支所管内","海岸一丁目",1055,877,860,1737
20060201,"芝地区総合支所管内","東新橋一丁目",711,631,728,1359
20060201,"芝地区総合支所管内","東新橋二丁目",89,75,66,141
20060201,"芝地区総合支所管内","新橋一丁目",32,26,24,50
20060201,"芝地区総合支所管内","新橋二丁目",123,100,96,196
20060201,"芝地区総合支所管内","新橋三丁目",178,159,155,314
20060201,"芝地区総合支所管内","新橋四丁目",243,220,246,466
20060201,"芝地区総合支所管内","新橋五丁目",285,250,234,484
20060201,"芝地区総合支所管内","新橋六丁目",387,349,248,597
20060201,"芝地区総合支所管内","西新橋一丁目",169,148,155,303
20060201,"芝地区総合支所管内","西新橋二丁目",222,189,198,387
20060201,"芝地区総合支所管内","西新橋三丁目",282,127,261,388
20060201,"芝地区総合支所管内","三田一丁目",1389,1168,1320,2488
20060201,"芝地区総合支所管内","三田二丁目",1785,1564,1872,3436
20060201,"芝地区総合支所管内","三田三丁目",753,561,657,1218
20060201,"芝地区総合支所管内","浜松町一丁目",438,363,316,679
20060201,"芝地区総合支所管内","浜松町二丁目",146,145,130,275
20060201,"芝地区総合支所管内","芝大門一丁目",304,263,294,557
20060201,"芝地区総合支所管内","芝大門二丁目",439,361,404,765
20060201,"芝地区総合支所管内","芝公園一丁目",78,67,68,135
20060201,"芝地区総合支所管内","芝公園二丁目",324,234,245,479
20060201,"芝地区総合支所管内","芝公園三丁目",163,123,138,261
20060201,"芝地区総合支所管内","芝公園四丁目",58,40,35,75
20060201,"芝地区総合支所管内","虎ノ門一丁目",134,108,153,261
20060201,"芝地区総合支所管内","虎ノ門二丁目",93,77,68,145
20060201,"芝地区総合支所管内","虎ノ門三丁目",577,439,498,937
20060201,"芝地区総合支所管内","虎ノ門四丁目",187,58,178,236
20060201,"芝地区総合支所管内","虎ノ門五丁目",254,258,268,526
20060201,"芝地区総合支所管内","愛宕一丁目",53,49,65,114
20060201,"芝地区総合支所管内","愛宕二丁目",100,77,90,167
20060301,"芝地区総合支所管内","芝一丁目",492,455,417,872
20060301,"芝地区総合支所管内","芝二丁目",1333,1104,1169,2273
20060301,"芝地区総合支所管内","芝三丁目",1603,1258,1375,2633
20060301,"芝地区総合支所管内","芝四丁目",417,335,308,643
20060301,"芝地区総合支所管内","芝五丁目",1934,1395,1709,3104
20060301,"芝地区総合支所管内","海岸一丁目",1068,883,863,1746
20060301,"芝地区総合支所管内","東新橋一丁目",711,630,730,1360
20060301,"芝地区総合支所管内","東新橋二丁目",89,74,66,140
20060301,"芝地区総合支所管内","新橋一丁目",33,27,24,51
20060301,"芝地区総合支所管内","新橋二丁目",121,98,93,191
20060301,"芝地区総合支所管内","新橋三丁目",179,159,155,314
20060301,"芝地区総合支所管内","新橋四丁目",244,221,245,466
20060301,"芝地区総合支所管内","新橋五丁目",288,251,235,486
20060301,"芝地区総合支所管内","新橋六丁目",384,346,247,593
20060301,"芝地区総合支所管内","西新橋一丁目",170,148,155,303
20060301,"芝地区総合支所管内","西新橋二丁目",224,191,199,390
20060301,"芝地区総合支所管内","西新橋三丁目",286,131,260,391
20060301,"芝地区総合支所管内","三田一丁目",1402,1169,1329,2498
20060301,"芝地区総合支所管内","三田二丁目",1780,1560,1856,3416
20060301,"芝地区総合支所管内","三田三丁目",755,559,658,1217
20060301,"芝地区総合支所管内","浜松町一丁目",442,365,317,682
20060301,"芝地区総合支所管内","浜松町二丁目",145,143,131,274
20060301,"芝地区総合支所管内","芝大門一丁目",310,262,296,558
20060301,"芝地区総合支所管内","芝大門二丁目",442,363,406,769
20060301,"芝地区総合支所管内","芝公園一丁目",79,67,68,135
20060301,"芝地区総合支所管内","芝公園二丁目",322,234,245,479
20060301,"芝地区総合支所管内","芝公園三丁目",161,122,138,260
20060301,"芝地区総合支所管内","芝公園四丁目",57,39,35,74
20060301,"芝地区総合支所管内","虎ノ門一丁目",135,107,155,262
20060301,"芝地区総合支所管内","虎ノ門二丁目",90,74,67,141
20060301,"芝地区総合支所管内","虎ノ門三丁目",575,438,495,933
20060301,"芝地区総合支所管内","虎ノ門四丁目",189,59,179,238
20060301,"芝地区総合支所管内","虎ノ門五丁目",254,257,267,524
20060301,"芝地区総合支所管内","愛宕一丁目",54,49,66,115
20060301,"芝地区総合支所管内","愛宕二丁目",102,80,92,172
20060401,"芝地区総合支所管内","芝一丁目",483,450,409,859
20060401,"芝地区総合支所管内","芝二丁目",1343,1106,1172,2278
20060401,"芝地区総合支所管内","芝三丁目",1629,1273,1387,2660
20060401,"芝地区総合支所管内","芝四丁目",412,330,305,635
20060401,"芝地区総合支所管内","芝五丁目",1951,1393,1722,3115
20060401,"芝地区総合支所管内","海岸一丁目",1077,889,862,1751
20060401,"芝地区総合支所管内","東新橋一丁目",709,629,728,1357
20060401,"芝地区総合支所管内","東新橋二丁目",96,77,69,146
20060401,"芝地区総合支所管内","新橋一丁目",33,27,24,51
20060401,"芝地区総合支所管内","新橋二丁目",120,98,91,189
20060401,"芝地区総合支所管内","新橋三丁目",177,157,155,312
20060401,"芝地区総合支所管内","新橋四丁目",248,225,243,468
20060401,"芝地区総合支所管内","新橋五丁目",287,253,233,486
20060401,"芝地区総合支所管内","新橋六丁目",408,356,263,619
20060401,"芝地区総合支所管内","西新橋一丁目",171,148,157,305
20060401,"芝地区総合支所管内","西新橋二丁目",223,190,201,391
20060401,"芝地区総合支所管内","西新橋三丁目",311,143,273,416
20060401,"芝地区総合支所管内","三田一丁目",1436,1214,1371,2585
20060401,"芝地区総合支所管内","三田二丁目",1784,1554,1868,3422
20060401,"芝地区総合支所管内","三田三丁目",768,563,666,1229
20060401,"芝地区総合支所管内","浜松町一丁目",439,361,313,674
20060401,"芝地区総合支所管内","浜松町二丁目",147,143,132,275
20060401,"芝地区総合支所管内","芝大門一丁目",317,268,299,567
20060401,"芝地区総合支所管内","芝大門二丁目",443,364,403,767
20060401,"芝地区総合支所管内","芝公園一丁目",78,65,68,133
20060401,"芝地区総合支所管内","芝公園二丁目",319,231,241,472
20060401,"芝地区総合支所管内","芝公園三丁目",164,125,139,264
20060401,"芝地区総合支所管内","芝公園四丁目",58,39,36,75
20060401,"芝地区総合支所管内","虎ノ門一丁目",133,105,154,259
20060401,"芝地区総合支所管内","虎ノ門二丁目",87,72,65,137
20060401,"芝地区総合支所管内","虎ノ門三丁目",569,437,491,928
20060401,"芝地区総合支所管内","虎ノ門四丁目",216,57,206,263
20060401,"芝地区総合支所管内","虎ノ門五丁目",254,260,267,527
20060401,"芝地区総合支所管内","愛宕一丁目",54,49,66,115
20060401,"芝地区総合支所管内","愛宕二丁目",103,80,92,172
20060501,"芝地区総合支所管内","芝一丁目",485,450,410,860
20060501,"芝地区総合支所管内","芝二丁目",1356,1119,1175,2294
20060501,"芝地区総合支所管内","芝三丁目",1640,1284,1389,2673
20060501,"芝地区総合支所管内","芝四丁目",414,330,306,636
20060501,"芝地区総合支所管内","芝五丁目",1956,1395,1726,3121
20060501,"芝地区総合支所管内","海岸一丁目",1075,893,857,1750
20060501,"芝地区総合支所管内","東新橋一丁目",708,623,727,1350
20060501,"芝地区総合支所管内","東新橋二丁目",101,79,71,150
20060501,"芝地区総合支所管内","新橋一丁目",34,27,25,52
20060501,"芝地区総合支所管内","新橋二丁目",122,99,93,192
20060501,"芝地区総合支所管内","新橋三丁目",177,158,154,312
20060501,"芝地区総合支所管内","新橋四丁目",248,224,243,467
20060501,"芝地区総合支所管内","新橋五丁目",290,255,234,489
20060501,"芝地区総合支所管内","新橋六丁目",427,370,265,635
20060501,"芝地区総合支所管内","西新橋一丁目",173,150,155,305
20060501,"芝地区総合支所管内","西新橋二丁目",224,192,200,392
20060501,"芝地区総合支所管内","西新橋三丁目",316,148,272,420
20060501,"芝地区総合支所管内","三田一丁目",1457,1228,1377,2605
20060501,"芝地区総合支所管内","三田二丁目",1789,1545,1883,3428
20060501,"芝地区総合支所管内","三田三丁目",807,586,684,1270
20060501,"芝地区総合支所管内","浜松町一丁目",444,359,318,677
20060501,"芝地区総合支所管内","浜松町二丁目",146,143,130,273
20060501,"芝地区総合支所管内","芝大門一丁目",322,272,298,570
20060501,"芝地区総合支所管内","芝大門二丁目",440,362,399,761
20060501,"芝地区総合支所管内","芝公園一丁目",78,65,68,133
20060501,"芝地区総合支所管内","芝公園二丁目",326,235,245,480
20060501,"芝地区総合支所管内","芝公園三丁目",166,125,140,265
20060501,"芝地区総合支所管内","芝公園四丁目",55,37,35,72
20060501,"芝地区総合支所管内","虎ノ門一丁目",132,106,151,257
20060501,"芝地区総合支所管内","虎ノ門二丁目",97,79,67,146
20060501,"芝地区総合支所管内","虎ノ門三丁目",575,441,490,931
20060501,"芝地区総合支所管内","虎ノ門四丁目",209,58,198,256
20060501,"芝地区総合支所管内","虎ノ門五丁目",255,259,268,527
20060501,"芝地区総合支所管内","愛宕一丁目",54,49,65,114
20060501,"芝地区総合支所管内","愛宕二丁目",106,83,94,177
20060601,"芝地区総合支所管内","芝一丁目",492,458,412,870
20060601,"芝地区総合支所管内","芝二丁目",1363,1128,1175,2303
20060601,"芝地区総合支所管内","芝三丁目",1636,1285,1381,2666
20060601,"芝地区総合支所管内","芝四丁目",415,333,303,636
20060601,"芝地区総合支所管内","芝五丁目",1957,1397,1728,3125
20060601,"芝地区総合支所管内","海岸一丁目",1071,885,856,1741
20060601,"芝地区総合支所管内","東新橋一丁目",707,625,725,1350
20060601,"芝地区総合支所管内","東新橋二丁目",99,78,72,150
20060601,"芝地区総合支所管内","新橋一丁目",34,27,25,52
20060601,"芝地区総合支所管内","新橋二丁目",122,101,92,193
20060601,"芝地区総合支所管内","新橋三丁目",181,161,155,316
20060601,"芝地区総合支所管内","新橋四丁目",246,220,239,459
20060601,"芝地区総合支所管内","新橋五丁目",294,257,239,496
20060601,"芝地区総合支所管内","新橋六丁目",451,375,284,659
20060601,"芝地区総合支所管内","西新橋一丁目",174,151,156,307
20060601,"芝地区総合支所管内","西新橋二丁目",224,194,199,393
20060601,"芝地区総合支所管内","西新橋三丁目",322,152,276,428
20060601,"芝地区総合支所管内","三田一丁目",1455,1233,1369,2602
20060601,"芝地区総合支所管内","三田二丁目",1807,1562,1898,3460
20060601,"芝地区総合支所管内","三田三丁目",811,591,682,1273
20060601,"芝地区総合支所管内","浜松町一丁目",437,354,317,671
20060601,"芝地区総合支所管内","浜松町二丁目",148,145,130,275
20060601,"芝地区総合支所管内","芝大門一丁目",331,280,304,584
20060601,"芝地区総合支所管内","芝大門二丁目",442,361,397,758
20060601,"芝地区総合支所管内","芝公園一丁目",79,65,69,134
20060601,"芝地区総合支所管内","芝公園二丁目",330,236,250,486
20060601,"芝地区総合支所管内","芝公園三丁目",165,126,137,263
20060601,"芝地区総合支所管内","芝公園四丁目",54,36,35,71
20060601,"芝地区総合支所管内","虎ノ門一丁目",131,105,148,253
20060601,"芝地区総合支所管内","虎ノ門二丁目",96,78,67,145
20060601,"芝地区総合支所管内","虎ノ門三丁目",576,442,489,931
20060601,"芝地区総合支所管内","虎ノ門四丁目",208,58,198,256
20060601,"芝地区総合支所管内","虎ノ門五丁目",257,258,272,530
20060601,"芝地区総合支所管内","愛宕一丁目",55,50,65,115
20060601,"芝地区総合支所管内","愛宕二丁目",106,87,92,179
20060701,"芝地区総合支所管内","芝一丁目",492,454,415,869
20060701,"芝地区総合支所管内","芝二丁目",1368,1125,1176,2301
20060701,"芝地区総合支所管内","芝三丁目",1636,1290,1380,2670
20060701,"芝地区総合支所管内","芝四丁目",417,334,302,636
20060701,"芝地区総合支所管内","芝五丁目",1963,1397,1737,3134
20060701,"芝地区総合支所管内","海岸一丁目",1048,866,835,1701
20060701,"芝地区総合支所管内","東新橋一丁目",709,627,722,1349
20060701,"芝地区総合支所管内","東新橋二丁目",100,78,73,151
20060701,"芝地区総合支所管内","新橋一丁目",33,26,25,51
20060701,"芝地区総合支所管内","新橋二丁目",121,101,92,193
20060701,"芝地区総合支所管内","新橋三丁目",181,161,152,313
20060701,"芝地区総合支所管内","新橋四丁目",248,221,241,462
20060701,"芝地区総合支所管内","新橋五丁目",293,257,237,494
20060701,"芝地区総合支所管内","新橋六丁目",461,377,293,670
20060701,"芝地区総合支所管内","西新橋一丁目",173,151,156,307
20060701,"芝地区総合支所管内","西新橋二丁目",226,197,199,396
20060701,"芝地区総合支所管内","西新橋三丁目",320,152,274,426
20060701,"芝地区総合支所管内","三田一丁目",1455,1225,1368,2593
20060701,"芝地区総合支所管内","三田二丁目",1812,1562,1906,3468
20060701,"芝地区総合支所管内","三田三丁目",808,592,679,1271
20060701,"芝地区総合支所管内","浜松町一丁目",439,355,318,673
20060701,"芝地区総合支所管内","浜松町二丁目",148,143,130,273
20060701,"芝地区総合支所管内","芝大門一丁目",341,287,311,598
20060701,"芝地区総合支所管内","芝大門二丁目",441,355,395,750
20060701,"芝地区総合支所管内","芝公園一丁目",79,65,68,133
20060701,"芝地区総合支所管内","芝公園二丁目",331,239,249,488
20060701,"芝地区総合支所管内","芝公園三丁目",167,126,139,265
20060701,"芝地区総合支所管内","芝公園四丁目",53,35,35,70
20060701,"芝地区総合支所管内","虎ノ門一丁目",130,104,146,250
20060701,"芝地区総合支所管内","虎ノ門二丁目",93,76,67,143
20060701,"芝地区総合支所管内","虎ノ門三丁目",576,447,489,936
20060701,"芝地区総合支所管内","虎ノ門四丁目",210,59,200,259
20060701,"芝地区総合支所管内","虎ノ門五丁目",256,258,268,526
20060701,"芝地区総合支所管内","愛宕一丁目",55,51,65,116
20060701,"芝地区総合支所管内","愛宕二丁目",103,87,86,173
20060801,"芝地区総合支所管内","芝一丁目",495,456,417,873
20060801,"芝地区総合支所管内","芝二丁目",1370,1123,1179,2302
20060801,"芝地区総合支所管内","芝三丁目",1649,1292,1392,2684
20060801,"芝地区総合支所管内","芝四丁目",415,334,303,637
20060801,"芝地区総合支所管内","芝五丁目",1965,1392,1745,3137
20060801,"芝地区総合支所管内","海岸一丁目",1038,864,829,1693
20060801,"芝地区総合支所管内","東新橋一丁目",708,624,718,1342
20060801,"芝地区総合支所管内","東新橋二丁目",105,81,75,156
20060801,"芝地区総合支所管内","新橋一丁目",33,26,25,51
20060801,"芝地区総合支所管内","新橋二丁目",116,94,87,181
20060801,"芝地区総合支所管内","新橋三丁目",182,162,152,314
20060801,"芝地区総合支所管内","新橋四丁目",250,221,242,463
20060801,"芝地区総合支所管内","新橋五丁目",297,260,241,501
20060801,"芝地区総合支所管内","新橋六丁目",465,382,293,675
20060801,"芝地区総合支所管内","西新橋一丁目",174,152,157,309
20060801,"芝地区総合支所管内","西新橋二丁目",228,197,199,396
20060801,"芝地区総合支所管内","西新橋三丁目",319,153,271,424
20060801,"芝地区総合支所管内","三田一丁目",1449,1215,1361,2576
20060801,"芝地区総合支所管内","三田二丁目",1801,1545,1898,3443
20060801,"芝地区総合支所管内","三田三丁目",807,591,678,1269
20060801,"芝地区総合支所管内","浜松町一丁目",438,356,317,673
20060801,"芝地区総合支所管内","浜松町二丁目",148,142,132,274
20060801,"芝地区総合支所管内","芝大門一丁目",345,288,313,601
20060801,"芝地区総合支所管内","芝大門二丁目",439,350,395,745
20060801,"芝地区総合支所管内","芝公園一丁目",78,65,67,132
20060801,"芝地区総合支所管内","芝公園二丁目",327,237,247,484
20060801,"芝地区総合支所管内","芝公園三丁目",163,126,135,261
20060801,"芝地区総合支所管内","芝公園四丁目",52,34,35,69
20060801,"芝地区総合支所管内","虎ノ門一丁目",129,104,145,249
20060801,"芝地区総合支所管内","虎ノ門二丁目",95,77,67,144
20060801,"芝地区総合支所管内","虎ノ門三丁目",580,446,496,942
20060801,"芝地区総合支所管内","虎ノ門四丁目",207,60,198,258
20060801,"芝地区総合支所管内","虎ノ門五丁目",255,259,268,527
20060801,"芝地区総合支所管内","愛宕一丁目",56,52,65,117
20060801,"芝地区総合支所管内","愛宕二丁目",110,91,92,183
20060901,"芝地区総合支所管内","芝一丁目",497,459,415,874
20060901,"芝地区総合支所管内","芝二丁目",1382,1132,1182,2314
20060901,"芝地区総合支所管内","芝三丁目",1661,1303,1398,2701
20060901,"芝地区総合支所管内","芝四丁目",420,340,311,651
20060901,"芝地区総合支所管内","芝五丁目",1973,1390,1756,3146
20060901,"芝地区総合支所管内","海岸一丁目",1040,863,826,1689
20060901,"芝地区総合支所管内","東新橋一丁目",705,624,715,1339
20060901,"芝地区総合支所管内","東新橋二丁目",112,87,77,164
20060901,"芝地区総合支所管内","新橋一丁目",33,26,25,51
20060901,"芝地区総合支所管内","新橋二丁目",115,91,86,177
20060901,"芝地区総合支所管内","新橋三丁目",182,163,152,315
20060901,"芝地区総合支所管内","新橋四丁目",251,219,240,459
20060901,"芝地区総合支所管内","新橋五丁目",296,261,238,499
20060901,"芝地区総合支所管内","新橋六丁目",468,381,297,678
20060901,"芝地区総合支所管内","西新橋一丁目",170,150,156,306
20060901,"芝地区総合支所管内","西新橋二丁目",227,196,199,395
20060901,"芝地区総合支所管内","西新橋三丁目",322,155,271,426
20060901,"芝地区総合支所管内","三田一丁目",1428,1190,1342,2532
20060901,"芝地区総合支所管内","三田二丁目",1802,1549,1894,3443
20060901,"芝地区総合支所管内","三田三丁目",806,590,680,1270
20060901,"芝地区総合支所管内","浜松町一丁目",436,353,317,670
20060901,"芝地区総合支所管内","浜松町二丁目",146,140,130,270
20060901,"芝地区総合支所管内","芝大門一丁目",350,292,313,605
20060901,"芝地区総合支所管内","芝大門二丁目",438,346,392,738
20060901,"芝地区総合支所管内","芝公園一丁目",79,66,68,134
20060901,"芝地区総合支所管内","芝公園二丁目",329,238,249,487
20060901,"芝地区総合支所管内","芝公園三丁目",164,126,136,262
20060901,"芝地区総合支所管内","芝公園四丁目",53,34,36,70
20060901,"芝地区総合支所管内","虎ノ門一丁目",129,104,144,248
20060901,"芝地区総合支所管内","虎ノ門二丁目",94,78,66,144
20060901,"芝地区総合支所管内","虎ノ門三丁目",582,442,495,937
20060901,"芝地区総合支所管内","虎ノ門四丁目",207,60,199,259
20060901,"芝地区総合支所管内","虎ノ門五丁目",258,261,271,532
20060901,"芝地区総合支所管内","愛宕一丁目",58,54,65,119
20060901,"芝地区総合支所管内","愛宕二丁目",107,87,91,178
20061001,"芝地区総合支所管内","芝一丁目",507,462,424,886
20061001,"芝地区総合支所管内","芝二丁目",1381,1126,1193,2319
20061001,"芝地区総合支所管内","芝三丁目",1664,1304,1403,2707
20061001,"芝地区総合支所管内","芝四丁目",422,342,313,655
20061001,"芝地区総合支所管内","芝五丁目",1979,1396,1751,3147
20061001,"芝地区総合支所管内","海岸一丁目",1041,866,823,1689
20061001,"芝地区総合支所管内","東新橋一丁目",706,626,714,1340
20061001,"芝地区総合支所管内","東新橋二丁目",117,90,79,169
20061001,"芝地区総合支所管内","新橋一丁目",33,26,25,51
20061001,"芝地区総合支所管内","新橋二丁目",115,91,86,177
20061001,"芝地区総合支所管内","新橋三丁目",182,164,151,315
20061001,"芝地区総合支所管内","新橋四丁目",250,221,237,458
20061001,"芝地区総合支所管内","新橋五丁目",300,264,239,503
20061001,"芝地区総合支所管内","新橋六丁目",513,407,317,724
20061001,"芝地区総合支所管内","西新橋一丁目",171,152,156,308
20061001,"芝地区総合支所管内","西新橋二丁目",224,190,199,389
20061001,"芝地区総合支所管内","西新橋三丁目",322,155,271,426
20061001,"芝地区総合支所管内","三田一丁目",1390,1160,1307,2467
20061001,"芝地区総合支所管内","三田二丁目",1799,1546,1894,3440
20061001,"芝地区総合支所管内","三田三丁目",798,590,672,1262
20061001,"芝地区総合支所管内","浜松町一丁目",444,361,316,677
20061001,"芝地区総合支所管内","浜松町二丁目",150,142,132,274
20061001,"芝地区総合支所管内","芝大門一丁目",357,296,317,613
20061001,"芝地区総合支所管内","芝大門二丁目",441,348,391,739
20061001,"芝地区総合支所管内","芝公園一丁目",79,67,68,135
20061001,"芝地区総合支所管内","芝公園二丁目",327,237,250,487
20061001,"芝地区総合支所管内","芝公園三丁目",161,126,134,260
20061001,"芝地区総合支所管内","芝公園四丁目",54,34,37,71
20061001,"芝地区総合支所管内","虎ノ門一丁目",129,104,144,248
20061001,"芝地区総合支所管内","虎ノ門二丁目",91,75,65,140
20061001,"芝地区総合支所管内","虎ノ門三丁目",577,444,488,932
20061001,"芝地区総合支所管内","虎ノ門四丁目",204,58,198,256
20061001,"芝地区総合支所管内","虎ノ門五丁目",253,255,269,524
20061001,"芝地区総合支所管内","愛宕一丁目",60,56,65,121
20061001,"芝地区総合支所管内","愛宕二丁目",108,89,89,178
20061101,"芝地区総合支所管内","芝一丁目",523,471,428,899
20061101,"芝地区総合支所管内","芝二丁目",1387,1133,1199,2332
20061101,"芝地区総合支所管内","芝三丁目",1673,1311,1405,2716
20061101,"芝地区総合支所管内","芝四丁目",429,343,320,663
20061101,"芝地区総合支所管内","芝五丁目",1986,1406,1754,3160
20061101,"芝地区総合支所管内","海岸一丁目",1034,855,822,1677
20061101,"芝地区総合支所管内","東新橋一丁目",713,629,721,1350
20061101,"芝地区総合支所管内","東新橋二丁目",118,91,79,170
20061101,"芝地区総合支所管内","新橋一丁目",33,25,25,50
20061101,"芝地区総合支所管内","新橋二丁目",117,93,86,179
20061101,"芝地区総合支所管内","新橋三丁目",183,165,151,316
20061101,"芝地区総合支所管内","新橋四丁目",247,218,236,454
20061101,"芝地区総合支所管内","新橋五丁目",297,260,237,497
20061101,"芝地区総合支所管内","新橋六丁目",524,414,320,734
20061101,"芝地区総合支所管内","西新橋一丁目",174,152,159,311
20061101,"芝地区総合支所管内","西新橋二丁目",224,191,199,390
20061101,"芝地区総合支所管内","西新橋三丁目",320,156,271,427
20061101,"芝地区総合支所管内","三田一丁目",1361,1140,1279,2419
20061101,"芝地区総合支所管内","三田二丁目",1806,1551,1893,3444
20061101,"芝地区総合支所管内","三田三丁目",808,602,679,1281
20061101,"芝地区総合支所管内","浜松町一丁目",439,358,316,674
20061101,"芝地区総合支所管内","浜松町二丁目",149,142,132,274
20061101,"芝地区総合支所管内","芝大門一丁目",356,293,315,608
20061101,"芝地区総合支所管内","芝大門二丁目",438,345,389,734
20061101,"芝地区総合支所管内","芝公園一丁目",78,66,67,133
20061101,"芝地区総合支所管内","芝公園二丁目",330,238,253,491
20061101,"芝地区総合支所管内","芝公園三丁目",160,124,132,256
20061101,"芝地区総合支所管内","芝公園四丁目",54,33,38,71
20061101,"芝地区総合支所管内","虎ノ門一丁目",129,104,145,249
20061101,"芝地区総合支所管内","虎ノ門二丁目",89,74,65,139
20061101,"芝地区総合支所管内","虎ノ門三丁目",575,442,489,931
20061101,"芝地区総合支所管内","虎ノ門四丁目",203,59,201,260
20061101,"芝地区総合支所管内","虎ノ門五丁目",248,251,264,515
20061101,"芝地区総合支所管内","愛宕一丁目",59,56,63,119
20061101,"芝地区総合支所管内","愛宕二丁目",110,92,89,181
20061201,"芝地区総合支所管内","芝一丁目",527,469,432,901
20061201,"芝地区総合支所管内","芝二丁目",1388,1139,1203,2342
20061201,"芝地区総合支所管内","芝三丁目",1675,1314,1407,2721
20061201,"芝地区総合支所管内","芝四丁目",619,501,498,999
20061201,"芝地区総合支所管内","芝五丁目",1980,1395,1748,3143
20061201,"芝地区総合支所管内","海岸一丁目",1044,863,834,1697
20061201,"芝地区総合支所管内","東新橋一丁目",714,635,720,1355
20061201,"芝地区総合支所管内","東新橋二丁目",119,92,79,171
20061201,"芝地区総合支所管内","新橋一丁目",32,25,24,49
20061201,"芝地区総合支所管内","新橋二丁目",119,94,90,184
20061201,"芝地区総合支所管内","新橋三丁目",183,164,151,315
20061201,"芝地区総合支所管内","新橋四丁目",246,216,233,449
20061201,"芝地区総合支所管内","新橋五丁目",295,257,235,492
20061201,"芝地区総合支所管内","新橋六丁目",535,418,328,746
20061201,"芝地区総合支所管内","西新橋一丁目",170,149,155,304
20061201,"芝地区総合支所管内","西新橋二丁目",232,194,202,396
20061201,"芝地区総合支所管内","西新橋三丁目",318,154,270,424
20061201,"芝地区総合支所管内","三田一丁目",1351,1130,1267,2397
20061201,"芝地区総合支所管内","三田二丁目",1805,1552,1898,3450
20061201,"芝地区総合支所管内","三田三丁目",804,604,677,1281
20061201,"芝地区総合支所管内","浜松町一丁目",442,358,317,675
20061201,"芝地区総合支所管内","浜松町二丁目",152,144,132,276
20061201,"芝地区総合支所管内","芝大門一丁目",358,295,318,613
20061201,"芝地区総合支所管内","芝大門二丁目",435,344,387,731
20061201,"芝地区総合支所管内","芝公園一丁目",78,66,67,133
20061201,"芝地区総合支所管内","芝公園二丁目",330,238,254,492
20061201,"芝地区総合支所管内","芝公園三丁目",158,121,131,252
20061201,"芝地区総合支所管内","芝公園四丁目",53,33,37,70
20061201,"芝地区総合支所管内","虎ノ門一丁目",127,102,144,246
20061201,"芝地区総合支所管内","虎ノ門二丁目",88,73,65,138
20061201,"芝地区総合支所管内","虎ノ門三丁目",578,442,489,931
20061201,"芝地区総合支所管内","虎ノ門四丁目",281,125,270,395
