年(和暦),20,20,20,20,21,21,21,21,22,22,22,22,23,23,23,23,24,24,24,24,25,25,25,25,26,26,26,26,27,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,1,1,1,1,2,2,2,2,3,3,3,3
年(西暦),2008,2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021,2021
四半期,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
全体,7.1,4.6,2.7,-10.4,-15.5,-15.5,-14.4,-13.0,-6.0,-7.9,-7.2,-3.1,-6.2,-3.2,-1.6,1.7,1.6,-2.0,-1.9,2.1,2.0,1.1,5.8,9.2,12.1,8.5,10.8,10.8,14.2,9.6,11.6,13.7,14.9,11.9,13.1,17.9,16.6,15.9,20.3,22.5,22.2,16.7,19.1,20.4,20.6,19.9,18.3,20.1,7.7,0.1,-1.0,2.9,5.2,7.2,7.7,15.2
製造業,0.4,-1.9,-5.7,-23.2,-33.2,-26.7,-30.3,-25.9,-15.2,-10.6,-11.6,-8.6,-8.3,-8.8,-6.9,-7.5,-4.2,-8.6,-11.5,-8.0,-2.4,-6.3,-1.0,0.3,5.6,1.2,3.4,4.0,9.3,5.0,6.4,5.7,8.4,4.4,9.6,11.9,15.7,12.1,18.4,18.2,20.1,14.7,13.6,19.4,17.5,13.9,9.5,13.9,3.1,-12.1,-11.3,-4.8,-1.0,8.1,7.2,12.0
