年,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021
四半期,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
生産指数,95.9,94.7,95.6,95.1,92.5,92.8,93.6,95.1,94.0,94.2,95.2,96.0,92.6,93.9,94.4,90.9,87.5,77.4,76.3,79.4,83.1,91.4,85.2
