年(和暦),20,20,20,20,21,21,21,21,22,22,22,22,23,23,23,23,24,24,24,24,25,25,25,25,26,26,26,26,27,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,1,1,1,1,2,2,2,2,3,3,3,3
年(西暦),2008,2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021,2021
四半期,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
全体(%),20.8,20.2,19.4,18.7,17.5,16.6,16.0,15.1,15.5,15.4,15.5,16.0,15.9,15.6,15.7,16.0,16.0,16.5,16.9,17.7,18.1,18.4,18.3,17.9,18.9,19.0,19.4,19.4,19.2,19.4,19.0,18.9,18.2,17.7,17.8,18.5,18.7,19.6,19.8,19.9,20.5,20.2,20.3,20.5,20.3,20.4,20.7,20.2,20.0,19.2,18.2,17.5,16.9,16.6,16.4,16.7
製造業(%),25.6,24.5,23.5,22.7,20.8,19.4,17.4,15.5,16.8,16.5,16.7,17.7,17.2,17.3,18.1,18.6,19.0,20.1,21.1,22.7,22.9,22.5,21.8,20.5,20.9,20.2,20.5,21.5,22.0,23.7,23.7,24.0,23.1,22.0,22.3,22.7,22.9,23.4,22.5,22.1,23.1,23.6,24.0,24.9,24.7,24.6,24.9,23.9,23.2,22.2,21.0,20.6,20.2,20.4,20.4,20.0
