年(和暦),20,20,20,20,21,21,21,21,22,22,22,22,23,23,23,23,24,24,24,24,25,25,25,25,26,26,26,26,27,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,1,1,1,1,2,2,2,2,3,3,3,3
年(西暦),2008,2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021,2021
四半期,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
全体,-24.7,-28.1,-33.6,-37.7,-39.9,-37.8,-39.2,-39.1,-35.0,-33.0,-33.7,-30.3,-33.6,-32.6,-33.4,-28.7,-28.7,-28.7,-30.1,-23.8,-25.1,-24.2,-23.6,-21.8,-22.9,-22.6,-23.1,-22.3,-20.7,-17.8,-22.0,-20.5,-19.7,-21.0,-19.6,-15.7,-17.0,-16.1,-15.6,-12.9,-14.6,-12.9,-14.3,-15.6,-15.3,-17.1,-15.9,-15.7,-31.1,-36.1,-28.8,-23.4,-26.3,-21.7,-23.3,-21.8
製造業,-18.0,-20.0,-29.4,-37.9,-41.2,-39.1,-37.7,-35.6,-33.1,-28.7,-29.4,-26.8,-27.6,-29.4,-28.8,-24.0,-24.9,-27.2,-24.8,-17.1,-27.3,-27.1,-20.7,-21.2,-24.0,-21.3,-24.6,-19.0,-18.3,-16.0,-21.5,-20.3,-17.7,-21.8,-20.6,-17.2,-17.2,-15.2,-11.9,-14.4,-11.2,-11.1,-10.6,-16.2,-14.7,-18.0,-17.7,-14.0,-30.5,-39.3,-29.4,-20.7,-23.7,-18.8,-21.4,-18.7
