年,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021
四半期,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
生産指数,99.7,99.0,100.3,101.7,101.3,103.2,103.2,104.4,103.5,104.3,103.6,105.0,102.8,102.8,101.7,98.0,98.0,81.5,88.8,93.9,96.6,97.7,94.1
