年(和暦),20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
年(西暦),2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
月,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12
全体,-40,-41,-44,-44,-43,-42,-42,-50,-48,-58,-64,-63,-62,-67,-69,-71,-66,-63,-65,-57,-59,-57,-62,-58,-49,-48,-45,-48,-48,-46,-42,-43,-43,-47,-38,-36,-37,-35,-54,-57,-53,-46,-44,-41,-41,-40,-40,-38,-39,-37,-30,-36,-36,-37,-38,-42,-43,-41,-41,-37,-38,-35,-30,-29,-32,-37,-33,-36,-30,-28,-24,-24,-25,-27,-13,-32,-29,-31,-30,-36,-29,-27,-35,-36,-36,-35,-35,-27,-27,-24,-29,-33,-33,-25,-30,-31,-34,-34,-35,-31,-34,-35,-36,-33,-33,-34,-28,-30,-31,-30,-33,-26,-28,-24,-25,-23,-22,-28,-20,-22,-27,-26,-29,-23,-21,-23,-25,-23,-28,-23,-22,-29,-32,-31,-37,-25,-31,-33,-31,-27,-21,-40,-36,-35,-32,-41,-57,-72,-69,-62,-64,-57,-60,-51,-53,-55,-50,-49,-44,-47,-44,-40,-42,-45,-44,-36,-36,-35
製造業,-33,-35,-40,-37,-37,-35,-40,-47,-49,-59,-65,-65,-66,-72,-75,-78,-72,-68,-67,-57,-59,-56,-59,-50,-42,-42,-34,-37,-39,-37,-32,-33,-35,-41,-35,-32,-29,-26,-43,-50,-44,-36,-36,-32,-29,-31,-31,-32,-33,-32,-20,-32,-33,-32,-34,-41,-41,-37,-41,-37,-38,-31,-29,-27,-28,-36,-29,-34,-22,-20,-20,-19,-22,-20,-9,-25,-21,-23,-25,-27,-27,-21,-30,-30,-30,-30,-33,-23,-27,-21,-24,-30,-34,-24,-25,-28,-30,-35,-28,-27,-32,-38,-33,-29,-25,-28,-24,-22,-25,-27,-27,-20,-24,-22,-22,-17,-16,-18,-14,-16,-19,-22,-27,-18,-16,-19,-22,-20,-24,-24,-16,-31,-27,-25,-35,-23,-28,-37,-29,-28,-28,-39,-35,-31,-35,-40,-53,-63,-68,-66,-69,-65,-59,-55,-56,-51,-44,-40,-38,-46,-40,-28,-33,-43,-36,-27,-26,-32
