年,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021
四半期,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
出荷指数,96.2,95.5,95.9,94.8,93.4,94.2,95.0,96.0,95.4,96.4,96.4,96.0,93.5,95.4,95.1,91.2,89.8,76.7,76.3,80.8,83.6,92.8,85.5
