年,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021
四半期,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
出荷指数,99.4,98.8,99.8,101.5,100.7,102.3,102.4,103.1,102.2,103.6,102.4,103.4,101.6,101.4,101.3,97.3,96.8,80.4,87.8,93.0,94.9,95.6,91.7
