"市区町村コード","番号","都道府県名","市区町村名","名称","住所","URL","備考","最終確認日","経度","緯度","分類"
"131148","1","東京都","中野区","折原コーヒー","東京都中野区新井1-2-27","","","2023/02/06 0:00:00","139.669765475746","35.7106359756995","有料ごみ処理券取扱所一覧"
"131148","2","東京都","中野区","株式会社ベルベパックマート中野店","東京都中野区新井1-8-8","","","2023/02/06 0:00:00","139.666744496205","35.7102049691265","有料ごみ処理券取扱所一覧"
"131148","3","東京都","中野区","なつかり商店","東京都中野区江古田3-10-3","","","2023/02/06 0:00:00","139.66747633716","35.7263450251842","有料ごみ処理券取扱所一覧"
"131148","4","東京都","中野区","宇佐見金物店","東京都中野区江古田4-30-1","","","2023/02/06 0:00:00","139.662517390901","35.7239190099472","有料ごみ処理券取扱所一覧"
"131148","6","東京都","中野区","森田屋金物店","東京都中野区上高田3-33-11","","","2023/02/06 0:00:00","139.670452431087","35.714976990428","有料ごみ処理券取扱所一覧"
"131148","7","東京都","中野区","みなとや","東京都中野区鷺宮4-18-10","","","2023/02/06 0:00:00","139.631420551837","35.7234839716933","有料ごみ処理券取扱所一覧"
"131148","10","東京都","中野区","鈴木商店","東京都中野区中央5-40-19","","","2023/02/06 0:00:00","139.666958579016","35.7009239412518","有料ごみ処理券取扱所一覧"
"131148","11","東京都","中野区","松田米店","東京都中野区中央5-49-6","","","2023/02/06 0:00:00","139.665432573907","35.7023959429548","有料ごみ処理券取扱所一覧"
"131148","12","東京都","中野区","さがみ商事株式会社","東京都中野区中野1-27-5","","","2023/02/06 0:00:00","139.676311520876","35.7018739606638","有料ごみ処理券取扱所一覧"
"131148","13","東京都","中野区","島忠中野店","東京都中野区中野2-10-11","","","2023/02/06 0:00:00","139.672375515827","35.7047349623151","有料ごみ処理券取扱所一覧"
"131148","14","東京都","中野区","有限会社中屋米店","東京都中野区中野3-27-19","","","2023/02/06 0:00:00","139.664379564961","35.7040139459371","有料ごみ処理券取扱所一覧"
"131148","16","東京都","中野区","西友中野店","東京都中野区中野5-52-15","","","2023/02/06 0:00:00","139.665661504675","35.709922966339","有料ごみ処理券取扱所一覧"
"131148","17","東京都","中野区","中野サンモール商店街振興組合","東京都中野区中野5-67-1","","","2023/02/06 0:00:00","139.665508523957","35.7079009596051","有料ごみ処理券取扱所一覧"
"131148","19","東京都","中野区","株式会社並木商会","東京都中野区沼袋3-27-12","","","2023/02/06 0:00:00","139.663082424572","35.7200929967476","有料ごみ処理券取扱所一覧"
"131148","20","東京都","中野区","有限会社モンマート升本","東京都中野区野方1-22-6","","","2023/02/06 0:00:00","139.656429534481","35.7121809602854","有料ごみ処理券取扱所一覧"
"131148","21","東京都","中野区","有限会社升福商店","東京都中野区野方1-56-5","","","2023/02/06 0:00:00","139.654476551731","35.7114259551647","有料ごみ処理券取扱所一覧"
"131148","22","東京都","中野区","有限会社大熊商店","東京都中野区野方3-14-27","","","2023/02/06 0:00:00","139.657558475897","35.7180329815727","有料ごみ処理券取扱所一覧"
"131148","24","東京都","中野区","株式会社サカガミ","東京都中野区野方6-4-4","","","2023/02/06 0:00:00","139.65241648353","35.7204589827724","有料ごみ処理券取扱所一覧"
"131148","26","東京都","中野区","牧原酒店","東京都中野区東中野5-25-6","","","2023/02/06 0:00:00","139.691799362369","35.710754009408","有料ごみ処理券取扱所一覧"
"131148","27","東京都","中野区","鍋横商店街振興組合","東京都中野区本町4-43-14","","","2023/02/06 0:00:00","139.669781604126","35.6961779320325","有料ごみ処理券取扱所一覧"
"131148","28","東京都","中野区","有限会社中安商店","東京都中野区本町6-1-1","","","2023/02/06 0:00:00","139.668148628819","35.6942599233753","有料ごみ処理券取扱所一覧"
"131148","30","東京都","中野区","清掃事務所","東京都中野区松が丘1-6-3","","","2023/02/06 0:00:00","139.669475411524","35.7176089974621","有料ごみ処理券取扱所一覧"
"131148","31","東京都","中野区","中野運輸株式会社","東京都中野区丸山1-2-1","","","2023/02/06 0:00:00","139.657421431806","35.7228779984939","有料ごみ処理券取扱所一覧"
"131148","34","東京都","中野区","丸一鈴木商店","東京都中野区南台3-11-3","","","2023/02/06 0:00:00","139.668148715836","35.6834908935316","有料ごみ処理券取扱所一覧"
"131148","36","東京都","中野区","株式会社トヨカ商店","東京都中野区南台4-57-9","","","2023/02/06 0:00:00","139.665050770648","35.6782838731004","有料ごみ処理券取扱所一覧"
"131148","37","東京都","中野区","島忠ホームズ中野本店","東京都中野区南台5-24-13","","","2023/02/06 0:00:00","139.661724742374","35.6844748824278","有料ごみ処理券取扱所一覧"
"131148","38","東京都","中野区","株式会社中野屋米店","東京都中野区弥生町3-8-7","","","2023/02/06 0:00:00","139.675625637636","35.6883159212088","有料ごみ処理券取扱所一覧"
"131148","39","東京都","中野区","川島商店街振興組合","東京都中野区弥生町3-14-6","","","2023/02/06 0:00:00","139.674633644296","35.6881099187561","有料ごみ処理券取扱所一覧"
"131148","40","東京都","中野区","升本酒店","東京都中野区若宮3-6-11","","","2023/02/06 0:00:00","139.645199520542","35.7203939737555","有料ごみ処理券取扱所一覧"
"131148","41","東京都","中野区","有限会社都立家政前食糧販売所","東京都中野区若宮3-19-10","","","2023/02/06 0:00:00","139.644420512316","35.7218089776065","有料ごみ処理券取扱所一覧"
"131148","42","東京都","中野区","ツル薬局","東京都杉並区高円寺北3-23-12","","","2023/02/06 0:00:00","139.649700620552","35.7064359315974","有料ごみ処理券取扱所一覧"
"131148","44","東京都","中野区","オオゼキ杉並和田店","東京都杉並区和田1-17-4","","","2023/02/06 0:00:00","139.665783671873","35.6905629082733","有料ごみ処理券取扱所一覧"
"131148","45","東京都","中野区","株式会社タジマヤ環七豊玉支店","東京都練馬区豊玉南2-19-8","","","2023/02/06 0:00:00","139.655407396183","35.7281990129126","有料ごみ処理券取扱所一覧"
