"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20080201,"芝地区総合支所管内","新橋一丁目",34,27,25,52
20080201,"芝地区総合支所管内","新橋二丁目",106,83,77,160
20080201,"芝地区総合支所管内","新橋三丁目",175,160,146,306
20080201,"芝地区総合支所管内","新橋四丁目",216,181,197,378
20080201,"芝地区総合支所管内","新橋五丁目",289,252,231,483
20080201,"芝地区総合支所管内","新橋六丁目",537,408,330,738
20080201,"芝地区総合支所管内","西新橋一丁目",166,144,151,295
20080201,"芝地区総合支所管内","西新橋二丁目",227,180,197,377
20080201,"芝地区総合支所管内","西新橋三丁目",298,154,244,398
20080201,"芝地区総合支所管内","三田一丁目",1268,1023,1172,2195
20080201,"芝地区総合支所管内","三田二丁目",1814,1571,1894,3465
20080201,"芝地区総合支所管内","三田三丁目",827,622,681,1303
20080201,"芝地区総合支所管内","浜松町一丁目",444,356,321,677
20080201,"芝地区総合支所管内","浜松町二丁目",177,155,150,305
20080201,"芝地区総合支所管内","芝大門一丁目",412,321,352,673
20080201,"芝地区総合支所管内","芝大門二丁目",462,360,404,764
20080201,"芝地区総合支所管内","芝公園一丁目",112,82,90,172
20080201,"芝地区総合支所管内","芝公園二丁目",356,244,255,499
20080201,"芝地区総合支所管内","芝公園三丁目",136,113,126,239
20080201,"芝地区総合支所管内","芝公園四丁目",55,36,34,70
20080201,"芝地区総合支所管内","虎ノ門一丁目",160,129,164,293
20080201,"芝地区総合支所管内","虎ノ門二丁目",75,61,53,114
20080201,"芝地区総合支所管内","虎ノ門三丁目",584,431,485,916
20080201,"芝地区総合支所管内","虎ノ門四丁目",321,166,305,471
20080201,"芝地区総合支所管内","虎ノ門五丁目",240,234,248,482
20080201,"芝地区総合支所管内","愛宕一丁目",54,52,59,111
20080201,"芝地区総合支所管内","愛宕二丁目",126,99,107,206
20080301,"芝地区総合支所管内","芝一丁目",563,486,442,928
20080301,"芝地区総合支所管内","芝二丁目",1446,1174,1251,2425
20080301,"芝地区総合支所管内","芝三丁目",1762,1325,1448,2773
20080301,"芝地区総合支所管内","芝四丁目",1035,770,867,1637
20080301,"芝地区総合支所管内","芝五丁目",1996,1383,1724,3107
20080301,"芝地区総合支所管内","海岸一丁目",1095,907,853,1760
20080301,"芝地区総合支所管内","東新橋一丁目",705,639,731,1370
20080301,"芝地区総合支所管内","東新橋二丁目",146,109,90,199
20080301,"芝地区総合支所管内","新橋一丁目",34,27,25,52
20080301,"芝地区総合支所管内","新橋二丁目",106,83,77,160
20080301,"芝地区総合支所管内","新橋三丁目",174,159,146,305
20080301,"芝地区総合支所管内","新橋四丁目",220,185,193,378
20080301,"芝地区総合支所管内","新橋五丁目",288,251,230,481
20080301,"芝地区総合支所管内","新橋六丁目",544,413,334,747
20080301,"芝地区総合支所管内","西新橋一丁目",164,143,150,293
20080301,"芝地区総合支所管内","西新橋二丁目",225,178,196,374
20080301,"芝地区総合支所管内","西新橋三丁目",298,155,246,401
20080301,"芝地区総合支所管内","三田一丁目",1267,1019,1173,2192
20080301,"芝地区総合支所管内","三田二丁目",1818,1569,1896,3465
20080301,"芝地区総合支所管内","三田三丁目",808,608,669,1277
20080301,"芝地区総合支所管内","浜松町一丁目",438,353,318,671
20080301,"芝地区総合支所管内","浜松町二丁目",176,155,149,304
20080301,"芝地区総合支所管内","芝大門一丁目",412,321,348,669
20080301,"芝地区総合支所管内","芝大門二丁目",462,360,403,763
20080301,"芝地区総合支所管内","芝公園一丁目",115,85,89,174
20080301,"芝地区総合支所管内","芝公園二丁目",355,244,255,499
20080301,"芝地区総合支所管内","芝公園三丁目",133,113,122,235
20080301,"芝地区総合支所管内","芝公園四丁目",52,35,32,67
20080301,"芝地区総合支所管内","虎ノ門一丁目",157,128,160,288
20080301,"芝地区総合支所管内","虎ノ門二丁目",73,60,52,112
20080301,"芝地区総合支所管内","虎ノ門三丁目",578,429,484,913
20080301,"芝地区総合支所管内","虎ノ門四丁目",282,168,265,433
20080301,"芝地区総合支所管内","虎ノ門五丁目",238,230,247,477
20080301,"芝地区総合支所管内","愛宕一丁目",54,52,59,111
20080301,"芝地区総合支所管内","愛宕二丁目",128,100,110,210
20080401,"芝地区総合支所管内","芝一丁目",576,491,451,942
20080401,"芝地区総合支所管内","芝二丁目",1455,1182,1253,2435
20080401,"芝地区総合支所管内","芝三丁目",1783,1345,1459,2804
20080401,"芝地区総合支所管内","芝四丁目",1056,787,882,1669
20080401,"芝地区総合支所管内","芝五丁目",2006,1391,1716,3107
20080401,"芝地区総合支所管内","海岸一丁目",1096,903,861,1764
20080401,"芝地区総合支所管内","東新橋一丁目",705,639,730,1369
20080401,"芝地区総合支所管内","東新橋二丁目",139,105,87,192
20080401,"芝地区総合支所管内","新橋一丁目",34,28,24,52
20080401,"芝地区総合支所管内","新橋二丁目",105,82,78,160
20080401,"芝地区総合支所管内","新橋三丁目",174,159,145,304
20080401,"芝地区総合支所管内","新橋四丁目",226,187,196,383
20080401,"芝地区総合支所管内","新橋五丁目",288,249,233,482
20080401,"芝地区総合支所管内","新橋六丁目",547,416,334,750
20080401,"芝地区総合支所管内","西新橋一丁目",165,144,150,294
20080401,"芝地区総合支所管内","西新橋二丁目",225,177,198,375
20080401,"芝地区総合支所管内","西新橋三丁目",325,160,268,428
20080401,"芝地区総合支所管内","三田一丁目",1257,1004,1174,2178
20080401,"芝地区総合支所管内","三田二丁目",1828,1576,1888,3464
20080401,"芝地区総合支所管内","三田三丁目",803,600,669,1269
20080401,"芝地区総合支所管内","浜松町一丁目",487,387,344,731
20080401,"芝地区総合支所管内","浜松町二丁目",180,157,151,308
20080401,"芝地区総合支所管内","芝大門一丁目",412,317,350,667
20080401,"芝地区総合支所管内","芝大門二丁目",460,355,405,760
20080401,"芝地区総合支所管内","芝公園一丁目",122,89,92,181
20080401,"芝地区総合支所管内","芝公園二丁目",363,249,256,505
20080401,"芝地区総合支所管内","芝公園三丁目",150,114,139,253
20080401,"芝地区総合支所管内","芝公園四丁目",52,34,32,66
20080401,"芝地区総合支所管内","虎ノ門一丁目",160,131,159,290
20080401,"芝地区総合支所管内","虎ノ門二丁目",84,68,55,123
20080401,"芝地区総合支所管内","虎ノ門三丁目",578,436,483,919
20080401,"芝地区総合支所管内","虎ノ門四丁目",347,175,326,501
20080401,"芝地区総合支所管内","虎ノ門五丁目",240,232,248,480
20080401,"芝地区総合支所管内","愛宕一丁目",54,51,59,110
20080401,"芝地区総合支所管内","愛宕二丁目",130,103,110,213
20080501,"芝地区総合支所管内","芝一丁目",591,496,464,960
20080501,"芝地区総合支所管内","芝二丁目",1453,1183,1256,2439
20080501,"芝地区総合支所管内","芝三丁目",1783,1351,1449,2800
20080501,"芝地区総合支所管内","芝四丁目",1067,796,892,1688
20080501,"芝地区総合支所管内","芝五丁目",1999,1380,1701,3081
20080501,"芝地区総合支所管内","海岸一丁目",1092,899,853,1752
20080501,"芝地区総合支所管内","東新橋一丁目",706,641,731,1372
20080501,"芝地区総合支所管内","東新橋二丁目",137,103,87,190
20080501,"芝地区総合支所管内","新橋一丁目",34,28,24,52
20080501,"芝地区総合支所管内","新橋二丁目",105,82,78,160
20080501,"芝地区総合支所管内","新橋三丁目",175,160,145,305
20080501,"芝地区総合支所管内","新橋四丁目",230,190,199,389
20080501,"芝地区総合支所管内","新橋五丁目",294,248,236,484
20080501,"芝地区総合支所管内","新橋六丁目",548,416,334,750
20080501,"芝地区総合支所管内","西新橋一丁目",163,141,150,291
20080501,"芝地区総合支所管内","西新橋二丁目",227,179,195,374
20080501,"芝地区総合支所管内","西新橋三丁目",320,160,263,423
20080501,"芝地区総合支所管内","三田一丁目",1269,1015,1180,2195
20080501,"芝地区総合支所管内","三田二丁目",1819,1580,1880,3460
20080501,"芝地区総合支所管内","三田三丁目",847,635,688,1323
20080501,"芝地区総合支所管内","浜松町一丁目",518,413,372,785
20080501,"芝地区総合支所管内","浜松町二丁目",177,155,146,301
20080501,"芝地区総合支所管内","芝大門一丁目",410,319,345,664
20080501,"芝地区総合支所管内","芝大門二丁目",456,348,403,751
20080501,"芝地区総合支所管内","芝公園一丁目",125,90,92,182
20080501,"芝地区総合支所管内","芝公園二丁目",367,249,260,509
20080501,"芝地区総合支所管内","芝公園三丁目",152,114,140,254
20080501,"芝地区総合支所管内","芝公園四丁目",51,34,31,65
20080501,"芝地区総合支所管内","虎ノ門一丁目",161,132,163,295
20080501,"芝地区総合支所管内","虎ノ門二丁目",86,68,57,125
20080501,"芝地区総合支所管内","虎ノ門三丁目",579,445,486,931
20080501,"芝地区総合支所管内","虎ノ門四丁目",352,180,335,515
20080501,"芝地区総合支所管内","虎ノ門五丁目",240,232,248,480
20080501,"芝地区総合支所管内","愛宕一丁目",54,51,59,110
20080501,"芝地区総合支所管内","愛宕二丁目",131,105,113,218
20080601,"芝地区総合支所管内","芝一丁目",601,499,468,967
20080601,"芝地区総合支所管内","芝二丁目",1450,1183,1248,2431
20080601,"芝地区総合支所管内","芝三丁目",1784,1351,1444,2795
20080601,"芝地区総合支所管内","芝四丁目",1082,811,895,1706
20080601,"芝地区総合支所管内","芝五丁目",1991,1375,1696,3071
20080601,"芝地区総合支所管内","海岸一丁目",1106,902,863,1765
20080601,"芝地区総合支所管内","東新橋一丁目",698,636,725,1361
20080601,"芝地区総合支所管内","東新橋二丁目",139,102,88,190
20080601,"芝地区総合支所管内","新橋一丁目",32,26,23,49
20080601,"芝地区総合支所管内","新橋二丁目",105,82,78,160
20080601,"芝地区総合支所管内","新橋三丁目",174,160,144,304
20080601,"芝地区総合支所管内","新橋四丁目",231,189,199,388
20080601,"芝地区総合支所管内","新橋五丁目",291,248,233,481
20080601,"芝地区総合支所管内","新橋六丁目",546,413,331,744
20080601,"芝地区総合支所管内","西新橋一丁目",161,142,147,289
20080601,"芝地区総合支所管内","西新橋二丁目",225,178,192,370
20080601,"芝地区総合支所管内","西新橋三丁目",324,162,264,426
20080601,"芝地区総合支所管内","三田一丁目",1269,1018,1179,2197
20080601,"芝地区総合支所管内","三田二丁目",1827,1590,1884,3474
20080601,"芝地区総合支所管内","三田三丁目",847,634,690,1324
20080601,"芝地区総合支所管内","浜松町一丁目",609,511,487,998
20080601,"芝地区総合支所管内","浜松町二丁目",174,154,145,299
20080601,"芝地区総合支所管内","芝大門一丁目",406,318,342,660
20080601,"芝地区総合支所管内","芝大門二丁目",459,350,400,750
20080601,"芝地区総合支所管内","芝公園一丁目",125,91,92,183
20080601,"芝地区総合支所管内","芝公園二丁目",372,252,262,514
20080601,"芝地区総合支所管内","芝公園三丁目",154,114,141,255
20080601,"芝地区総合支所管内","芝公園四丁目",51,34,31,65
20080601,"芝地区総合支所管内","虎ノ門一丁目",159,130,164,294
20080601,"芝地区総合支所管内","虎ノ門二丁目",84,66,57,123
20080601,"芝地区総合支所管内","虎ノ門三丁目",577,438,484,922
20080601,"芝地区総合支所管内","虎ノ門四丁目",359,184,341,525
20080601,"芝地区総合支所管内","虎ノ門五丁目",238,228,245,473
20080601,"芝地区総合支所管内","愛宕一丁目",53,49,58,107
20080601,"芝地区総合支所管内","愛宕二丁目",135,110,115,225
20080701,"芝地区総合支所管内","芝一丁目",607,502,467,969
20080701,"芝地区総合支所管内","芝二丁目",1447,1179,1243,2422
20080701,"芝地区総合支所管内","芝三丁目",1779,1351,1438,2789
20080701,"芝地区総合支所管内","芝四丁目",1089,812,901,1713
20080701,"芝地区総合支所管内","芝五丁目",1993,1378,1703,3081
20080701,"芝地区総合支所管内","海岸一丁目",1109,905,855,1760
20080701,"芝地区総合支所管内","東新橋一丁目",697,634,725,1359
20080701,"芝地区総合支所管内","東新橋二丁目",144,105,92,197
20080701,"芝地区総合支所管内","新橋一丁目",33,27,23,50
20080701,"芝地区総合支所管内","新橋二丁目",106,83,78,161
20080701,"芝地区総合支所管内","新橋三丁目",174,160,143,303
20080701,"芝地区総合支所管内","新橋四丁目",233,191,198,389
20080701,"芝地区総合支所管内","新橋五丁目",291,245,235,480
20080701,"芝地区総合支所管内","新橋六丁目",542,407,327,734
20080701,"芝地区総合支所管内","西新橋一丁目",158,140,144,284
20080701,"芝地区総合支所管内","西新橋二丁目",224,179,192,371
20080701,"芝地区総合支所管内","西新橋三丁目",327,163,264,427
20080701,"芝地区総合支所管内","三田一丁目",1269,1020,1177,2197
20080701,"芝地区総合支所管内","三田二丁目",1834,1594,1888,3482
20080701,"芝地区総合支所管内","三田三丁目",853,637,692,1329
20080701,"芝地区総合支所管内","浜松町一丁目",654,563,539,1102
20080701,"芝地区総合支所管内","浜松町二丁目",174,154,145,299
20080701,"芝地区総合支所管内","芝大門一丁目",412,324,342,666
20080701,"芝地区総合支所管内","芝大門二丁目",467,356,404,760
20080701,"芝地区総合支所管内","芝公園一丁目",127,91,93,184
20080701,"芝地区総合支所管内","芝公園二丁目",373,250,268,518
20080701,"芝地区総合支所管内","芝公園三丁目",153,114,140,254
20080701,"芝地区総合支所管内","芝公園四丁目",51,34,31,65
20080701,"芝地区総合支所管内","虎ノ門一丁目",160,130,163,293
20080701,"芝地区総合支所管内","虎ノ門二丁目",83,65,57,122
20080701,"芝地区総合支所管内","虎ノ門三丁目",619,475,523,998
20080701,"芝地区総合支所管内","虎ノ門四丁目",356,184,335,519
20080701,"芝地区総合支所管内","虎ノ門五丁目",237,228,243,471
20080701,"芝地区総合支所管内","愛宕一丁目",54,50,58,108
20080701,"芝地区総合支所管内","愛宕二丁目",138,112,120,232
20080801,"芝地区総合支所管内","芝一丁目",610,506,472,978
20080801,"芝地区総合支所管内","芝二丁目",1445,1174,1233,2407
20080801,"芝地区総合支所管内","芝三丁目",1780,1353,1437,2790
20080801,"芝地区総合支所管内","芝四丁目",1108,828,906,1734
20080801,"芝地区総合支所管内","芝五丁目",1999,1376,1702,3078
20080801,"芝地区総合支所管内","海岸一丁目",1108,903,854,1757
20080801,"芝地区総合支所管内","東新橋一丁目",701,638,730,1368
20080801,"芝地区総合支所管内","東新橋二丁目",145,106,91,197
20080801,"芝地区総合支所管内","新橋一丁目",33,27,23,50
20080801,"芝地区総合支所管内","新橋二丁目",105,83,76,159
20080801,"芝地区総合支所管内","新橋三丁目",176,161,143,304
20080801,"芝地区総合支所管内","新橋四丁目",229,190,196,386
20080801,"芝地区総合支所管内","新橋五丁目",295,248,236,484
20080801,"芝地区総合支所管内","新橋六丁目",538,407,323,730
20080801,"芝地区総合支所管内","西新橋一丁目",159,142,141,283
20080801,"芝地区総合支所管内","西新橋二丁目",226,182,191,373
20080801,"芝地区総合支所管内","西新橋三丁目",326,160,264,424
20080801,"芝地区総合支所管内","三田一丁目",1279,1023,1190,2213
20080801,"芝地区総合支所管内","三田二丁目",1826,1593,1884,3477
20080801,"芝地区総合支所管内","三田三丁目",849,637,689,1326
20080801,"芝地区総合支所管内","浜松町一丁目",667,573,547,1120
20080801,"芝地区総合支所管内","浜松町二丁目",172,154,143,297
20080801,"芝地区総合支所管内","芝大門一丁目",410,326,337,663
20080801,"芝地区総合支所管内","芝大門二丁目",469,356,407,763
20080801,"芝地区総合支所管内","芝公園一丁目",124,87,94,181
20080801,"芝地区総合支所管内","芝公園二丁目",373,251,268,519
20080801,"芝地区総合支所管内","芝公園三丁目",150,110,139,249
20080801,"芝地区総合支所管内","芝公園四丁目",49,34,29,63
20080801,"芝地区総合支所管内","虎ノ門一丁目",156,129,161,290
20080801,"芝地区総合支所管内","虎ノ門二丁目",83,65,57,122
20080801,"芝地区総合支所管内","虎ノ門三丁目",656,513,553,1066
20080801,"芝地区総合支所管内","虎ノ門四丁目",357,184,337,521
20080801,"芝地区総合支所管内","虎ノ門五丁目",235,228,239,467
20080801,"芝地区総合支所管内","愛宕一丁目",54,50,58,108
20080801,"芝地区総合支所管内","愛宕二丁目",132,109,113,222
20080901,"芝地区総合支所管内","芝一丁目",616,513,469,982
20080901,"芝地区総合支所管内","芝二丁目",1450,1176,1240,2416
20080901,"芝地区総合支所管内","芝三丁目",1787,1359,1442,2801
20080901,"芝地区総合支所管内","芝四丁目",1112,826,906,1732
20080901,"芝地区総合支所管内","芝五丁目",1988,1366,1694,3060
20080901,"芝地区総合支所管内","海岸一丁目",1120,909,859,1768
20080901,"芝地区総合支所管内","東新橋一丁目",700,636,727,1363
20080901,"芝地区総合支所管内","東新橋二丁目",146,105,93,198
20080901,"芝地区総合支所管内","新橋一丁目",32,27,22,49
20080901,"芝地区総合支所管内","新橋二丁目",106,86,78,164
20080901,"芝地区総合支所管内","新橋三丁目",177,163,142,305
20080901,"芝地区総合支所管内","新橋四丁目",229,190,197,387
20080901,"芝地区総合支所管内","新橋五丁目",292,246,235,481
20080901,"芝地区総合支所管内","新橋六丁目",532,403,320,723
20080901,"芝地区総合支所管内","西新橋一丁目",156,140,139,279
20080901,"芝地区総合支所管内","西新橋二丁目",220,177,188,365
20080901,"芝地区総合支所管内","西新橋三丁目",329,161,267,428
20080901,"芝地区総合支所管内","三田一丁目",1278,1018,1186,2204
20080901,"芝地区総合支所管内","三田二丁目",1827,1590,1883,3473
20080901,"芝地区総合支所管内","三田三丁目",851,641,687,1328
20080901,"芝地区総合支所管内","浜松町一丁目",671,578,553,1131
20080901,"芝地区総合支所管内","浜松町二丁目",173,154,144,298
20080901,"芝地区総合支所管内","芝大門一丁目",406,324,340,664
20080901,"芝地区総合支所管内","芝大門二丁目",470,355,409,764
20080901,"芝地区総合支所管内","芝公園一丁目",124,88,93,181
20080901,"芝地区総合支所管内","芝公園二丁目",376,253,268,521
20080901,"芝地区総合支所管内","芝公園三丁目",131,110,120,230
20080901,"芝地区総合支所管内","芝公園四丁目",50,35,30,65
20080901,"芝地区総合支所管内","虎ノ門一丁目",156,129,162,291
20080901,"芝地区総合支所管内","虎ノ門二丁目",83,65,57,122
20080901,"芝地区総合支所管内","虎ノ門三丁目",647,514,552,1066
20080901,"芝地区総合支所管内","虎ノ門四丁目",353,185,335,520
20080901,"芝地区総合支所管内","虎ノ門五丁目",237,226,241,467
20080901,"芝地区総合支所管内","愛宕一丁目",54,50,58,108
20080901,"芝地区総合支所管内","愛宕二丁目",132,107,112,219
20081001,"芝地区総合支所管内","芝一丁目",615,514,469,983
20081001,"芝地区総合支所管内","芝二丁目",1465,1178,1249,2427
20081001,"芝地区総合支所管内","芝三丁目",1795,1371,1447,2818
20081001,"芝地区総合支所管内","芝四丁目",1110,827,901,1728
20081001,"芝地区総合支所管内","芝五丁目",1992,1368,1702,3070
20081001,"芝地区総合支所管内","海岸一丁目",1119,912,858,1770
20081001,"芝地区総合支所管内","東新橋一丁目",698,635,725,1360
20081001,"芝地区総合支所管内","東新橋二丁目",146,104,94,198
20081001,"芝地区総合支所管内","新橋一丁目",33,28,22,50
20081001,"芝地区総合支所管内","新橋二丁目",105,83,76,159
20081001,"芝地区総合支所管内","新橋三丁目",177,162,141,303
20081001,"芝地区総合支所管内","新橋四丁目",228,190,193,383
20081001,"芝地区総合支所管内","新橋五丁目",288,246,233,479
20081001,"芝地区総合支所管内","新橋六丁目",538,411,318,729
20081001,"芝地区総合支所管内","西新橋一丁目",153,139,137,276
20081001,"芝地区総合支所管内","西新橋二丁目",216,175,187,362
20081001,"芝地区総合支所管内","西新橋三丁目",328,160,266,426
20081001,"芝地区総合支所管内","三田一丁目",1283,1024,1183,2207
20081001,"芝地区総合支所管内","三田二丁目",1832,1591,1887,3478
20081001,"芝地区総合支所管内","三田三丁目",850,643,691,1334
20081001,"芝地区総合支所管内","浜松町一丁目",680,580,561,1141
20081001,"芝地区総合支所管内","浜松町二丁目",173,152,146,298
20081001,"芝地区総合支所管内","芝大門一丁目",412,324,345,669
20081001,"芝地区総合支所管内","芝大門二丁目",471,355,408,763
20081001,"芝地区総合支所管内","芝公園一丁目",126,90,93,183
20081001,"芝地区総合支所管内","芝公園二丁目",382,258,273,531
20081001,"芝地区総合支所管内","芝公園三丁目",129,109,118,227
20081001,"芝地区総合支所管内","芝公園四丁目",50,36,29,65
20081001,"芝地区総合支所管内","虎ノ門一丁目",158,128,163,291
20081001,"芝地区総合支所管内","虎ノ門二丁目",82,65,56,121
20081001,"芝地区総合支所管内","虎ノ門三丁目",657,521,558,1079
20081001,"芝地区総合支所管内","虎ノ門四丁目",356,190,341,531
20081001,"芝地区総合支所管内","虎ノ門五丁目",238,225,240,465
20081001,"芝地区総合支所管内","愛宕一丁目",53,50,56,106
20081001,"芝地区総合支所管内","愛宕二丁目",128,106,108,214
20081101,"芝地区総合支所管内","芝一丁目",616,518,467,985
20081101,"芝地区総合支所管内","芝二丁目",1467,1175,1246,2421
20081101,"芝地区総合支所管内","芝三丁目",1805,1387,1459,2846
20081101,"芝地区総合支所管内","芝四丁目",1110,828,904,1732
20081101,"芝地区総合支所管内","芝五丁目",1991,1366,1698,3064
20081101,"芝地区総合支所管内","海岸一丁目",1115,913,857,1770
20081101,"芝地区総合支所管内","東新橋一丁目",707,641,732,1373
20081101,"芝地区総合支所管内","東新橋二丁目",147,102,96,198
20081101,"芝地区総合支所管内","新橋一丁目",33,28,22,50
20081101,"芝地区総合支所管内","新橋二丁目",104,83,74,157
20081101,"芝地区総合支所管内","新橋三丁目",176,160,142,302
20081101,"芝地区総合支所管内","新橋四丁目",234,191,195,386
20081101,"芝地区総合支所管内","新橋五丁目",284,244,232,476
20081101,"芝地区総合支所管内","新橋六丁目",540,413,316,729
20081101,"芝地区総合支所管内","西新橋一丁目",154,140,137,277
20081101,"芝地区総合支所管内","西新橋二丁目",213,174,186,360
20081101,"芝地区総合支所管内","西新橋三丁目",324,159,267,426
20081101,"芝地区総合支所管内","三田一丁目",1292,1033,1187,2220
20081101,"芝地区総合支所管内","三田二丁目",1834,1593,1881,3474
20081101,"芝地区総合支所管内","三田三丁目",854,648,692,1340
20081101,"芝地区総合支所管内","浜松町一丁目",693,594,573,1167
20081101,"芝地区総合支所管内","浜松町二丁目",169,151,144,295
20081101,"芝地区総合支所管内","芝大門一丁目",412,323,346,669
20081101,"芝地区総合支所管内","芝大門二丁目",473,355,405,760
20081101,"芝地区総合支所管内","芝公園一丁目",128,91,94,185
20081101,"芝地区総合支所管内","芝公園二丁目",383,257,271,528
20081101,"芝地区総合支所管内","芝公園三丁目",129,108,118,226
20081101,"芝地区総合支所管内","芝公園四丁目",52,38,29,67
20081101,"芝地区総合支所管内","虎ノ門一丁目",161,128,164,292
20081101,"芝地区総合支所管内","虎ノ門二丁目",82,65,56,121
20081101,"芝地区総合支所管内","虎ノ門三丁目",658,525,563,1088
20081101,"芝地区総合支所管内","虎ノ門四丁目",352,186,337,523
20081101,"芝地区総合支所管内","虎ノ門五丁目",239,226,241,467
20081101,"芝地区総合支所管内","愛宕一丁目",51,48,53,101
20081101,"芝地区総合支所管内","愛宕二丁目",124,101,103,204
20081201,"芝地区総合支所管内","芝一丁目",620,518,473,991
20081201,"芝地区総合支所管内","芝二丁目",1464,1168,1244,2412
20081201,"芝地区総合支所管内","芝三丁目",1801,1383,1464,2847
20081201,"芝地区総合支所管内","芝四丁目",1113,831,910,1741
20081201,"芝地区総合支所管内","芝五丁目",1982,1367,1691,3058
20081201,"芝地区総合支所管内","海岸一丁目",1108,908,857,1765
20081201,"芝地区総合支所管内","東新橋一丁目",708,639,737,1376
20081201,"芝地区総合支所管内","東新橋二丁目",149,107,95,202
20081201,"芝地区総合支所管内","新橋一丁目",33,28,22,50
20081201,"芝地区総合支所管内","新橋二丁目",104,83,74,157
20081201,"芝地区総合支所管内","新橋三丁目",174,158,141,299
20081201,"芝地区総合支所管内","新橋四丁目",231,189,191,380
20081201,"芝地区総合支所管内","新橋五丁目",280,242,230,472
20081201,"芝地区総合支所管内","新橋六丁目",538,409,316,725
20081201,"芝地区総合支所管内","西新橋一丁目",156,140,142,282
20081201,"芝地区総合支所管内","西新橋二丁目",213,177,182,359
20081201,"芝地区総合支所管内","西新橋三丁目",318,159,262,421
20081201,"芝地区総合支所管内","三田一丁目",1285,1031,1180,2211
20081201,"芝地区総合支所管内","三田二丁目",1845,1598,1892,3490
20081201,"芝地区総合支所管内","三田三丁目",841,636,683,1319
20081201,"芝地区総合支所管内","浜松町一丁目",712,611,598,1209
20081201,"芝地区総合支所管内","浜松町二丁目",167,151,140,291
20081201,"芝地区総合支所管内","芝大門一丁目",414,322,348,670
20081201,"芝地区総合支所管内","芝大門二丁目",475,355,404,759
20081201,"芝地区総合支所管内","芝公園一丁目",131,92,95,187
20081201,"芝地区総合支所管内","芝公園二丁目",391,262,274,536
20081201,"芝地区総合支所管内","芝公園三丁目",128,108,117,225
20081201,"芝地区総合支所管内","芝公園四丁目",51,37,29,66
20081201,"芝地区総合支所管内","虎ノ門一丁目",162,133,168,301
20081201,"芝地区総合支所管内","虎ノ門二丁目",82,65,55,120
20081201,"芝地区総合支所管内","虎ノ門三丁目",662,526,573,1099
