都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,住所,緯度,経度,設置位置,開館時間,閉館日,利用可能日時特記事項,利用不可能日,設置台数,併設施設
131059,0000000036,東京都,文京区,礫川小学校,小石川2-13-2,35.710834,139.747575,校舎1階保健室前廊下,,,,,2,
131059,0000000037,東京都,文京区,青柳幼稚園,大塚5-40-18,35.720417,139.725097,1階職員室,,,,,1,
131059,0000000038,東京都,文京区,後楽幼稚園,後楽1-7-7,35.706362,139.74677,職員室前廊下書棚の上,,,,,1,グループ保育室こうらく
131059,0000000039,東京都,文京区,小日向台町幼稚園,小日向2-2-2,35.712998,139.734867,玄関正面の壁,,,,,1,"小日向台町児童館
（小日向台町育成室含む）"
131059,0000000040,東京都,文京区,千駄木幼稚園,千駄木5-43-3,35.72867,139.758016,玄関,,,,,1,
131059,0000000041,東京都,文京区,第一幼稚園,西片2-17-6,35.71745,139.755035,玄関,,,,,1,
131059,0000000042,東京都,文京区,根津幼稚園,根津1-14-2,35.71745,139.755035,玄関を入って左手の廊下,,,,,1,"根津小学校
根津交流館
根津児童室(根津育成室含む）"
131059,0000000043,東京都,文京区,本駒込幼稚園,本駒込4-35-15,35.718575,139.763038,玄関に入って左側の壁,,,,,1,"都営住宅
勤労福祉会館
若駒の里
神明育成室"
131059,0000000044,東京都,文京区,明化幼稚園,千石1-13-9,35.724833,139.744881,１階廊下（職員室前）,,,,,1,明化小学校
131059,0000000045,東京都,文京区,湯島幼稚園,本郷3-10-18,35.704012,139.763646,昇降口近くの壁面,,,,,1,"福祉センター湯島
たんぽぽ保育園
湯島児童館
シルバー人材センター"
131059,0000000046,東京都,文京区,柳町こどもの森（幼稚園+保育園）,小石川1-23-6,35.713695,139.750497,玄関,,,,,1,柳町児童館（柳町育成室含む）
131059,0000000047,東京都,文京区,教育センター,湯島4-7-10,35.708987,139.76575,北側ロビー,8：30,21：00,,12/29～1/3,1,児童青少年プラザ（b-Lab）
131059,0000000048,東京都,文京区,教育センター,湯島4-7-10,35.708987,139.76575,"ふれあい教室
エレベータ前掲示板左側",8：30,17：15,,日曜・祝日・12/29～1/3,1,児童青少年プラザ（b-Lab）
131059,0000000049,東京都,文京区,大塚北会館,大塚6-15-3,,,事務室内,9：00,21：30(夜間利用がない場合は18時閉館),,12/29～1/3,1,
131059,0000000050,東京都,文京区,文京区民センター,本郷4-15-14,35.708818,139.754156,事務室,9：00,21：30,,12/29～1/3,1,
131059,0000000051,東京都,文京区,駕籠町会館,本駒込6-2-5,,,事務室内,9：00,21：30,,12/29～1/3,1,駕籠町育成室
131059,0000000052,東京都,文京区,かるた記念大塚会館,大塚4-13-5,35.722937,139.734839,事務室内,9：00,21：30,,12/29～1/3,1,
131059,0000000053,東京都,文京区,動坂会館,千駄木4-8-14,,,事務室内,9：00,21：30,,12/29～1/3,1,"障害者グループホーム
（平成30年度開設予定）"
131059,0000000054,東京都,文京区,白山東会館,白山1-29-10,,,事務室内,9：00,21：30,,12/29～1/3,1,白山東児童館・育成室
131059,0000000055,東京都,文京区,本郷会館,本郷2-21-7,,,事務室内,9：00,21：30(夜間利用がない場合は18時閉館),,12/29～1/3,1,ふる里学舎本郷（民間施設）
131059,0000000056,東京都,文京区,千駄木交流館,千駄木3-42-20,35.72745,139.764118,事務室,9：00,21：30,,12/29～1/3,1,
131059,0000000057,東京都,文京区,白山交流館,白山4-27-11,35.720574,139.748278,事務室,9：00,21：30,,12/29～1/3,1,
131059,0000000058,東京都,文京区,根津総合センター,根津1-14-3,,,1階事務室,9：00,21：30（根津交流館）,,12/29～1/3,1,"根津小学校
根津児童室(根津育成室含む）
根津幼稚園"
131059,0000000059,東京都,文京区,目白台総合センター,目白台3-18-7,,,1階事務室,9：00,21：30(目白台交流館),,12/29～1/3,1,"目白台交流館
目白台第二児童館"
131059,0000000060,東京都,文京区,大塚地域活動センター,大塚1-5-17,35.718634,139.734637,事務室,8：30,21：30,,12/29～1/3,1,
131059,0000000061,東京都,文京区,大原地域活動センター,千石1-4-3,35.724469,139.743379,事務室,8：30,21：30,,12/29～1/3,1,
131059,0000000062,東京都,文京区,音羽地域活動センター,目白台3-4-11,35.716467,139.727638,事務室,8：30,21：30,,12/29～1/3,1,
131059,0000000063,東京都,文京区,駒込地域活動センター,本駒込3-22-4,35.728624,139.752347,事務室,8：30,21：30,,"12/29～1/3
毎月第2水曜日",1,
131059,0000000064,東京都,文京区,汐見地域活動センター,千駄木3-2-6,35.72548057,139.7613314,事務室,8：30,21：30,,12/29～1/3,1,本郷図書館
131059,0000000065,東京都,文京区,"根津地域活動センター
（不忍通りふれあい館）",根津2-20-7,35.719192,139.764204,1階受付,9：00,21：30,,"12/29～1/3
毎月第3月曜日",1,
131059,0000000066,東京都,文京区,向丘地域活動センター,向丘1-20-8,35.717335,139.75788,事務室,8：30,21：30,,12/29～1/3,1,アカデミー向丘
131059,0000000067,東京都,文京区,湯島地域活動センター,本郷7-1-2,35.708382,139.76318,事務室,8：30,21：30,,12/29～1/3,1,総合体育館内
131059,0000000068,東京都,文京区,礫川地域活動センター,小石川2-18-18,35.711995,139.750389,事務室,8：30,21：30,土曜・日曜・祝日9:00-21:30,12/29～1/3,1,
131059,0000000069,東京都,文京区,大塚公園みどりの図書室,大塚4-49-2,35.72383,139.73245,1階カウンター,9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第3月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,大塚公園集会所
131059,0000000070,東京都,文京区,勤労福祉会館,本駒込4-35-15,,,1階事務室,9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第3月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,"都営住宅
本駒込幼稚園
若駒の里
神明育成室"
131059,0000000071,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,1階大ホールホワイエ,9：00,20：00,日曜・祝日・12/29 9：00-19：00,"第4月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
131059,0000000072,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,2階小ホールホワイエ,9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第3月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
131059,0000000073,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,地下1階アカデミー文京ロビー,9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第4月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
131059,0000000074,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,"11階南側　国保年金課
待合ロビー壁側",9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第4月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
131059,0000000075,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,"9階南側　高齢福祉課
エレベーター正面の柱（執務室側)",9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第3月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
131059,0000000076,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,"2階戸籍住民課
通路、公衆電話付近",9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第4月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
131059,0000000077,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,1階ロビー高層用エレベーター横,,,日曜・祝日・12/29 9：00-19：00,,1,
131059,0000000078,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,3階障害者会館,9：00,17：00,,"土曜・日曜・祝日
12月29日～1月3日",1,
131059,0000000079,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,13階食堂内　,8：30,22：00,,12/29～1/3　5月第三日曜日,1,
131059,0000000080,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,"3階健康センター
トレーニング室",8：30,22：00,,12/29～1/3　5月第三日曜日,1,
131059,0000000081,東京都,文京区,文京シビックセンター,春日1-16-21,35.708065,139.752174,25F 展望ラウンジ,9：00,20：30,,12/29～1/3　5月第三日曜日,1,
131059,0000000082,東京都,文京区,湯島小学校育成室,湯島2-28-14,35.706572,139.766568,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"湯島小学校
アカデミー湯島
文京湯島高齢者在宅サービスセンター"
131059,0000000083,東京都,文京区,大塚小学校育成室,大塚4-1-7,35.72375,139.736374,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,大塚小学校
131059,0000000084,東京都,文京区,駕籠町小学校育成室,本駒込2-29-6,35.728631,139.745993,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"駕籠町小学校
キッズルーム駕籠町"
131059,0000000085,東京都,文京区,神明育成室,本駒込4-35-15,35.733276,139.755369,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"都営住宅
勤労福祉会館
本駒込幼稚園
若駒の里
神明育成室"
131059,0000000086,東京都,文京区,窪町育成室,大塚3-2-3,35.718877,139.735629,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,窪町小学校
131059,0000000087,東京都,文京区,駒本育成室,向丘2-37-5,35.724618,139.754577,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,駒本小学校
131059,0000000088,東京都,文京区,汐見育成室,千駄木2-19-23,35.723733,139.760914,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"汐見小学校
子育てひろば汐見"
131059,0000000089,東京都,文京区,千駄木育成室,千駄木5-44-2,35.72914,139.758951,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,千駄木小学校
131059,0000000090,東京都,文京区,文林中学校育成室,千駄木5-44-12,35.728461,139.758484,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,文林中学校中学校
131059,0000000091,東京都,文京区,本郷第三育成室,本郷4-5-15,35.707769,139.758134,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,小学校（敷地内別棟）
131059,0000000092,東京都,文京区,本郷第二育成室,本郷4-5-15,35.708093,139.758136,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,本郷小学校
131059,0000000093,東京都,文京区,誠之育成室,向丘2-5-7,35.717335,139.75788,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,
131059,0000000094,東京都,文京区,茗台育成室,春日2-9-5,35.713398,139.741276,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,アカデミー茗台
131059,0000000095,東京都,文京区,向丘育成室,向丘1-3-13,35.71751494,139.7565222,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,向丘保育園
131059,0000000096,東京都,文京区,柳町第二育成室,小石川1-23-16,35.713932,139.750324,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,柳町小学校（敷地内別棟）
131059,0000000097,東京都,文京区,指ヶ谷育成室,白山2-28-4,35.717306,139.750767,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,指ヶ谷小学校
131059,0000000098,東京都,文京区,柳町第三育成室,小石川1-23-16,35.713932,139.750324,育成室内,10：00,18：30,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,柳町小学校
131059,0000000099,東京都,文京区,大塚児童館,大塚6-22-19,35.724635,139.725646,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,大塚保育園
131059,0000000100,東京都,文京区,小日向台町児童館,小日向2-2-2,35.712998,139.734867,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,小日向台町幼稚園
131059,0000000101,東京都,文京区,しおみ児童館,千駄木2-27-8,35.724935,139.761908,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,しおみ保育園
131059,0000000102,東京都,文京区,水道児童館,水道1-3-26,35.709567,139.742295,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,水道保育園
131059,0000000103,東京都,文京区,千石児童館,千石1-4-3,35.724815,139.743264,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"大原地域活動センター
千石保育園・育成室"
131059,0000000104,東京都,文京区,千石西児童館,千石3-15-15,35.724914,139.738226,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,千石西保育園・育成室
131059,0000000105,東京都,文京区,根津児童館,根津1-14-3,35.718439,139.763222,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"根津小学校
根津交流館
根津幼稚園"
131059,0000000106,東京都,文京区,久堅児童館,小石川5-27-7,35.718614,139.741553,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,久堅保育園
131059,0000000107,東京都,文京区,本駒込児童館,本駒込5-63-2,35.733842,139.752437,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,本駒込保育園
131059,0000000108,東京都,文京区,本駒込南児童館,本駒込3-11-14,35.727715,139.755128,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,本駒込南保育園
131059,0000000109,東京都,文京区,目白台児童館,目白台1-5-1,35.713831,139.720661,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,目白台保育園
131059,0000000110,東京都,文京区,目白台第二児童館,目白台3-18-7,35.717258,139.723396,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"交流館
キッズルーム目白台"
131059,0000000111,東京都,文京区,柳町児童館,小石川1-23-9,35.713709,139.750506,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,柳町子どもの森
131059,0000000112,東京都,文京区,湯島児童館,本郷3-10-18,35.704012,139.763646,事務室,10：00,18：00,土曜10：00-17：00,日曜日、国民の祝日、年末年始（12月29日～1月3日）,1,"湯島幼稚園
福祉センター湯島
たんぽぽ保育園
シルバー人材センター"
131059,0000000113,東京都,文京区,文京スポーツセンター,大塚3-29-2,35.720522,139.73642,2階事務室,9：00,22：30,,12月29日～1月3日,1,
131059,0000000114,東京都,文京区,文京スポーツセンター,大塚3-29-2,35.720522,139.73642,3階トレーニングルーム,9：00,22：30,,12月29日～1月3日,1,
131059,0000000115,東京都,文京区,文京江戸川橋体育館,小日向1-7-4,35.710603,139.73546,1階受付,9：00,21：30,,12月29日～1月3日,1,
131059,0000000116,東京都,文京区,小石川運動場,後楽1-8-23,35.704965,139.746415,1階エントランス,6：30(8：30),20：30,4-11月まで6：30-、12-3月まで8：30-,12月28日～1月4日,1,
131059,0000000117,東京都,文京区,後楽公園少年野球場,後楽1-6-25,35.70652769,139.748556,管理棟,9：00,17：00,,12月28日～1月4日,1,
131059,0000000118,東京都,文京区,文京総合体育館,本郷7-1-2,35.708382,139.76318,"地下1階受付
1階事務室",8：30,22：30,,12月29日～1月3日,1,湯島地域活動センター
131059,0000000119,東京都,文京区,竹早テニスコート,小石川5-9-1,35.717161,139.739597,管理棟,8：00,21：00,,12月28日～1月4日,1,
131059,0000000120,東京都,文京区,六義公園運動場,本駒込6-16-10,35.731305,139.745763,管理棟,9：00,17：00,,12月28日～1月4日,1,
131059,0000000121,東京都,文京区,男女平等センター,本郷4-8-3,35.708578,139.757479,事務室,,,,,1,
131059,0000000122,東京都,文京区,目白台運動公園,目白台1-20-2,35.717258,139.723396,管理棟,7：30,17：00(18：30),5-8月まで-18：30、9-4月-17：00,12月29日～1月3日,1,
131059,0000000123,東京都,文京区,"高齢者あんしん相談センター
大塚",大塚4-50-1,35.724654,139.730809,センター事務室出入口ドア横（内側）,9：00,19：00,"土曜・日曜・祝日・12/29-1/3
9：00-17：30",無休,1,文京大塚みどりの郷
131059,0000000124,東京都,文京区,"高齢者あんしん相談センター
大塚分室",音羽1-15-12,35.715336,139.729627,相談用個室内（内側）　,9：00,17：30,,土曜・日曜・祝日・12/29～1/3,1,
131059,0000000125,東京都,文京区,文京白山の郷,白山5-16-3,,,白山の郷１階事務所受付カウンターの上に設置,9：00,19：00,"土曜・日曜・祝日・12/29-1/3
9：00-17：30",無休,1,高齢者あんしん相談センター
131059,0000000126,東京都,文京区,"高齢者あんしん相談センター
富坂分室",小石川2-11-11,35.711945,139.750345,センター事務室出入口ドア横（内側）,9：00,17：30,,土曜・日曜・祝日・12/29～1/3,1,
131059,0000000127,東京都,文京区,"高齢者あんしん相談センター
本富士",湯島4-9-8,35.709565,139.764591,事務スペース,9：00,19：00,"土曜・日曜・祝日・12/29-1/3
9：00-17：30",無休,1,龍岡介護老人保健施設
131059,0000000128,東京都,文京区,"高齢者あんしん相談センター
本富士分室",本郷2-21-3,35.704504,139.759142,事務スペース入り口横の壁面,9：00,17：30,,土曜・日曜・祝日・12/29～1/3,1,
131059,0000000129,東京都,文京区,福祉センター江戸川橋,小日向2-16-15,35.710602,139.734647,4階事務室,9：00,21：30,,年末年始,1,"障害者支援施設リアン文京
子育てひろば
障害者基幹相談支援センター
子どもショートステイ"
131059,0000000130,東京都,文京区,本郷福祉センター若駒の里,本駒込4-35-15,,,2階ロビー,9：30,15：30,,"土曜・日曜・祝日
12月29日～1月3日",1,"都営住宅
勤労福祉会館
本駒込幼稚園
神明育成室"
131059,0000000131,東京都,文京区,大塚福祉作業所,大塚4-50-1,,,医務室,9：00,16：00,,"土曜・日曜・祝日
12月29日～1月3日",1,文京大塚みどりの郷
131059,0000000132,東京都,文京区,小石川福祉作業所,小石川3-30-6,,,医務室,9：00,16：00,,"土曜・日曜・祝日
12月29日～1月3日",1,
131059,0000000133,東京都,文京区,播磨坂清掃事業所,小石川5-40-21,,,事務室,7：40,16：25,,日曜日、12/31～1/3,1,
131059,0000000134,東京都,文京区,文京清掃事務所,後楽1-7-29,,,事務室,7：40,17：15,,日曜日、12/31～1/3,1,
131059,0000000135,東京都,文京区,文京清掃事務所本郷分室,湯島4-1-14,,,事務室,7：40,16：25,,日曜日、12/31～1/3,1,
131059,0000000136,東京都,文京区,藍染保育園,根津2-34-15,35.721173,139.763273,事務所内、医療戸棚の上,7：15,19：15,,日曜・祝日・年末年始,1,
131059,0000000137,東京都,文京区,青柳保育園,"水道2-9-6
※仮園舎住所",35.713468,139.729158,事務所内,7：15,19：15,,日曜・祝日・年末年始,1,
131059,0000000138,東京都,文京区,大塚保育園,大塚6-22-19,35.724635,139.725646,事務所内カウンター上,7：15,19：15,,日曜・祝日・年末年始,1,大塚児童館・育成室
131059,0000000139,東京都,文京区,こひなた保育園,小日向1-21-1,35.714013,139.736125,事務所内、棚の上,7：15,19：15,,日曜・祝日・年末年始,1,
131059,0000000140,東京都,文京区,駒込保育園,千駄木3-19-17,35.729655,139.76063,事務室内、医療戸棚の横,7：15,19：15,,日曜・祝日・年末年始,1,
131059,0000000141,東京都,文京区,さしがや保育園,白山2-32-6,35.718104,139.749759,事務室内カウンター上,7：15,19：15,,日曜・祝日・年末年始,1,
131059,0000000142,東京都,文京区,しおみ保育園,千駄木2-27-8,35.724935,139.761908,事務所内、棚の上,7：15,19：15,,日曜・祝日・年末年始,1,しおみ児童館
131059,0000000143,東京都,文京区,水道保育園,水道1-3-26,35.709567,139.742295,事務所内、園長関後ろの棚,7：15,19：15,,日曜・祝日・年末年始,1,水道児童館・育成室
131059,0000000144,東京都,文京区,千石西保育園,千石3-15-15,35.724914,139.738226,事務所内、カウンターの上,7：15,19：15,,日曜・祝日・年末年始,1,千石西児童館・育成室
131059,0000000145,東京都,文京区,千石保育園,千石1-4-3,35.724815,139.743264,事務所内、棚の上,7：15,19：15,,日曜・祝日・年末年始,1,"大原地域活動センター
千石児童館・育成室"
131059,0000000146,東京都,文京区,久堅保育園,小石川5-27-7,35.718614,139.741553,玄関内壁回り,7：15,19：15,,日曜・祝日・年末年始,1,久堅児童館・育成室
131059,0000000147,東京都,文京区,本郷保育園,本　郷1-28-12,35.70644,139.7567,事務室内、医療戸棚の上,7：15,19：15,,日曜・祝日・年末年始,1,
131059,0000000148,東京都,文京区,本駒込西保育園,本駒込2-9-16,35.727616,139.74753,事務所内、医療戸棚の上,7：15,19：15,,日曜・祝日・年末年始,1,
131059,0000000149,東京都,文京区,本駒込保育園,本駒込5-63-2,35.733842,139.752437,事務所内、棚の上,7：15,19：15,,日曜・祝日・年末年始,1,本駒込児童館・育成室
131059,0000000150,東京都,文京区,本駒込南保育園,本駒込3-11-14,35.727715,139.755128,事務室内、棚の上,7：15,19：15,,日曜・祝日・年末年始,1,本駒込南児童館・育成室
131059,0000000151,東京都,文京区,向丘保育園,向丘1-3-11,35.717487,139.756614,玄関　子ども靴箱の上,7：15,19：15,,日曜・祝日・年末年始,1,向丘育成室
131059,0000000152,東京都,文京区,目白台保育園,目白台1-5-1,35.713831,139.720661,玄関横事務所内カウンター上,7：15,19：15,,日曜・祝日・年末年始,1,目白台児童館・育成室
131059,0000000153,東京都,文京区,"保健サービスセンター
本郷支所",千駄木5-20-18,,,1階ロビー,8：30,17：15,,土日・祝日・年末年始,1,
131059,0000000154,東京都,文京区,小石川図書館,小石川5-9-20,35.716972,139.740124,1階カウンター,9：00,20：00,日曜・祝日・12/29 9：00-19：00,"第4月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
131059,0000000155,東京都,文京区,水道端図書館,水道2-16-14,35.710636,139.737721,1階カウンター,9：00,21：00,日曜・祝日・12/29 9：00-19：00,"第3月曜日(祝日と重なった場合はその翌日)
12/30～1/4
特別整理期間",1,
