世帯数,,381192,[世帯]
総人口,男,359603,[人]
総人口,女,381878,[人]
総人口,計,741481,[人]
日本人の人口,男,350186,[人]
日本人の人口,女,371058,[人]
日本人の人口,計,721244,[人]
外国人の人口,男,9417,[人]
外国人の人口,女,10820,[人]
外国人の人口,計,20237,[人]
