世帯数,,388709,[世帯]
総人口,男,358101,[人]
総人口,女,382309,[人]
総人口,計,740410,[人]
日本人の人口,男,347685,[人]
日本人の人口,女,370692,[人]
日本人の人口,計,718377,[人]
外国人の人口,男,10416,[人]
外国人の人口,女,11617,[人]
外国人の人口,計,22033,[人]
