項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,583,684,889,974,917,770,987,4195,2218
0,0,0,0,0,0,0,調査世帯数,739,-,41,53,65,79,68,53,71,309,162
0,0,0,0,0,0,0,世帯人員,2.99,-,3.14,3.79,3.87,3.77,3.36,3.05,2.82,2.42,2.33
0,0,0,0,0,0,0,有業人員,1.3,-,1.52,1.51,1.62,1.56,1.87,1.77,1.73,0.81,0.6
0,0,0,0,0,0,0,世帯主平均年齢,59.2,-,30.8,37.2,41.7,46.7,52.1,56.8,62.2,74.7,79.9
2,2,0,0,0,0,0,生計支出,306399,-1.1,274722,349037,335521,371173,380901,321087,300949,264940,250516
2,3,0,0,0,102-981,0,消費支出,306399,-1.1,274722,349037,335521,371173,380901,321087,300949,264940,250516
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,91163,-1.9,73059,85607,91821,101967,102437,94678,99585,86846,81708
2,5,1,1,0,102-160,0,穀類,6409,2.9,4449,5851,6269,7412,6570,7461,5980,6441,6644
2,6,1,1,1,102,0,米類,2021,10.8,822,1321,2033,2396,2221,2481,1723,2154,2453
2,7,1,1,1,102,102,米,2021,10.8,822,1321,2033,2396,2221,2481,1723,2154,2453
2,6,1,1,2,"120,　129",0,パン,2614,-0.3,2194,2749,2577,3035,2824,2929,2467,2491,2345
2,7,1,1,2,"120,　129",120,食パン,778,-4.1,399,682,714,778,715,766,781,876,918
2,7,1,1,2,"120,　129",129,他のパン,1835,1.4,1795,2067,1864,2257,2109,2163,1686,1615,1427
2,6,1,1,3,130-139,0,麺類,1425,-3.8,1174,1240,1332,1603,1236,1539,1493,1473,1551
2,7,1,1,3,130-139,130,生うどん・そば,200,-14.9,82,119,152,181,180,226,216,239,222
2,7,1,1,3,130-139,131,乾うどん・そば,263,1.2,76,200,131,229,123,101,275,391,529
2,7,1,1,3,130-139,134,スパゲッティ,110,-9.8,241,84,174,185,118,77,112,68,52
2,7,1,1,3,130-139,133,中華麺,430,4.4,365,437,413,430,420,475,498,420,429
2,7,1,1,3,130-139,135,カップ麺,248,1.2,337,272,251,371,195,462,241,177,172
2,7,1,1,3,130-139,132,即席麺,101,-20.5,38,82,126,103,94,149,66,107,85
2,7,1,1,3,130-139,139,他の麺類,73,-9.9,37,48,86,103,105,48,85,68,63
2,6,1,1,4,140-160,0,他の穀類,349,15.9,258,541,327,378,290,513,297,323,294
2,7,1,1,4,140-160,140,小麦粉,42,-4.5,59,52,27,46,29,21,29,50,41
2,7,1,1,4,140-160,150,もち,39,-9.3,-,102,18,36,36,50,3,45,52
2,7,1,1,4,140-160,160,他の穀類のその他,268,24.7,199,386,282,297,225,442,265,228,201
2,5,1,2,0,170-217,0,魚介類,6057,-7.4,2877,2951,3907,4864,5125,5378,7514,7723,7833
2,6,1,2,1,170-194,0,生鮮魚介,3530,-9.2,1684,1611,2108,2781,2914,2779,4373,4648,4659
2,7,1,2,1,170-189,0,鮮魚,3315,-8.4,1559,1530,1975,2552,2744,2680,4193,4347,4355
2,7,1,2,1,170-189,170,まぐろ,685,-5.6,426,237,361,534,391,587,715,973,1009
2,7,1,2,1,170-189,172,あじ,120,-14.9,39,40,110,84,88,111,107,167,163
2,7,1,2,1,170-189,173,いわし,37,-30.2,20,18,6,18,38,23,14,62,58
2,7,1,2,1,170-189,174,かつお,157,20.8,25,118,152,74,67,131,230,210,209
2,7,1,2,1,170-189,175,かれい,52,-8.8,-,4,40,2,40,85,118,63,53
2,7,1,2,1,170-189,176,さけ,357,-17.6,119,252,320,370,370,234,439,413,438
2,7,1,2,1,170-189,177,さば,56,-5.1,30,64,25,43,30,53,76,70,83
2,7,1,2,1,170-189,178,さんま,108,-36.1,58,27,98,46,93,48,138,153,165
2,7,1,2,1,170-189,180,たい,66,-18.5,26,42,17,113,50,40,110,73,75
2,7,1,2,1,170-189,181,ぶり,167,11.3,83,144,132,144,103,81,137,233,209
2,7,1,2,1,170-189,182,いか,147,-3.3,51,41,84,95,125,77,166,217,217
2,7,1,2,1,170-189,183,たこ,139,5.3,86,83,63,116,89,90,209,180,129
2,7,1,2,1,170-189,185,えび,242,-1.6,158,80,101,240,318,224,264,293,303
2,7,1,2,1,170-189,186,かに,12,-57.1,-,-,-,-,-,-,-,28,45
2,7,1,2,1,170-189,189,他の鮮魚,493,-3.9,221,239,323,450,440,213,872,592,553
2,7,1,2,1,170-189,187,さしみ盛合わせ,476,-13.5,219,140,142,224,502,682,598,622,646
2,7,1,2,1,190-194,0,貝類,214,-19.9,125,81,133,229,171,99,180,301,304
2,7,1,2,1,190-194,190,あさり,61,-18.7,33,54,65,39,65,24,25,84,83
2,7,1,2,1,190-194,192,しじみ,42,-26.3,19,12,5,25,42,18,11,72,68
2,7,1,2,1,190-194,191,かき(貝),1,...,-,-,-,-,-,-,-,1,2
2,7,1,2,1,190-194,194,ほたて貝,87,-23,73,14,53,154,41,33,144,98,106
2,7,1,2,1,190-194,193,他の貝,25,19,-,-,10,10,23,24,-,46,45
2,6,1,2,2,195-202,0,塩干魚介,1122,-3.8,612,612,781,850,866,1253,1238,1415,1443
2,7,1,2,2,195-202,195,塩さけ,160,3.9,36,88,86,37,128,126,154,248,265
2,7,1,2,2,195-202,196,たらこ,158,-25.1,64,80,112,74,150,256,164,196,227
2,7,1,2,2,195-202,197,しらす干し,170,15.6,127,90,206,143,145,160,173,195,203
2,7,1,2,2,195-202,198,干しあじ,114,23.9,106,82,52,44,109,95,100,157,178
2,7,1,2,2,195-202,202,他の塩干魚介,520,-7.3,281,272,325,552,335,616,647,620,570
2,6,1,2,3,203-209,0,魚肉練製品,489,-3.9,129,222,371,371,478,443,647,608,625
2,7,1,2,3,203-209,203,揚げかまぼこ,146,0.7,17,34,80,99,148,122,247,187,168
2,7,1,2,3,203-209,204,ちくわ,99,-8.3,48,42,56,74,83,99,96,134,143
2,7,1,2,3,203-209,205,かまぼこ,167,-1.8,34,81,187,120,186,158,178,201,233
2,7,1,2,3,203-209,209,他の魚肉練製品,77,-10.5,30,64,48,77,61,64,125,87,80
2,6,1,2,4,210-217,0,他の魚介加工品,916,-6.5,452,506,646,863,867,903,1255,1051,1106
2,7,1,2,4,210-217,210,かつお節・削り節,64,-25.6,39,40,54,58,61,35,66,80,85
2,7,1,2,4,210-217,213,魚介の漬物,258,-5.1,107,112,128,98,128,266,387,363,405
2,7,1,2,4,210-217,215,魚介のつくだ煮,98,-17.6,-,4,116,202,46,53,89,121,161
2,7,1,2,4,210-217,216,魚介の缶詰,226,-5.4,113,147,155,181,301,206,250,261,246
2,7,1,2,4,210-217,217,他の魚介加工品のその他,270,2.3,194,202,192,325,331,343,464,224,209
2,5,1,3,0,"220-229,　22X",0,肉類,7296,0,5428,5667,7448,8633,7794,7369,8098,7167,6729
2,6,1,3,1,"220-224,　22X",0,生鮮肉,5741,-0.7,4331,4497,5703,6859,6177,5880,6266,5644,5450
2,7,1,3,1,"220-224,　22X",220,牛肉,1812,6.5,1354,1060,1167,1559,1670,1792,2431,2083,1941
2,7,1,3,1,"220-224,　22X",221,豚肉,2506,-5.1,1636,1970,2725,3140,2841,2701,2445,2426,2467
2,7,1,3,1,"220-224,　22X",222,鶏肉,1074,-3.8,1098,1136,1336,1635,1311,991,1031,849,823
2,7,1,3,1,"220-224,　22X",22X,合いびき肉,175,-6.4,100,175,196,333,279,215,166,116,89
2,7,1,3,1,"220-224,　22X",224,他の生鮮肉,174,27,144,156,279,192,76,180,193,170,130
2,6,1,3,2,225-229,0,加工肉,1555,2.4,1097,1170,1745,1774,1617,1489,1831,1523,1279
2,7,1,3,2,225-229,225,ハム,518,0.8,145,216,548,490,688,509,558,573,458
2,7,1,3,2,225-229,226,ソーセージ,586,2.4,508,607,753,703,499,405,821,528,396
2,7,1,3,2,225-229,227,ベーコン,231,7.4,140,184,225,370,188,307,187,226,203
2,7,1,3,2,225-229,229,他の加工肉,220,1.4,304,163,219,212,242,269,265,196,221
2,5,1,4,0,230-238,0,乳卵類,4134,0.1,3429,3562,4026,4005,3784,4445,4742,4255,4253
2,6,1,4,1,230,0,牛乳,1420,-7.3,1363,1321,1274,1172,952,1487,1518,1598,1631
2,6,1,4,2,231-235,0,乳製品,1985,8.1,1590,1596,2051,2004,2073,2275,2391,1918,1883
2,7,1,4,2,231-235,231,粉ミルク,57,7.5,258,56,275,52,4,-,38,10,6
2,7,1,4,2,231-235,232,ヨーグルト,1255,13.7,687,834,889,1081,1269,1314,1713,1399,1387
2,7,1,4,2,231-235,233,バター,90,-4.3,41,109,91,83,114,136,99,80,77
2,7,1,4,2,231-235,234,チーズ,540,0,568,549,736,683,606,810,521,401,402
2,7,1,4,2,231-235,235,他の乳製品,43,-4.4,36,47,60,105,80,15,20,28,12
2,6,1,4,3,238,0,卵,729,-4.3,476,646,701,829,758,682,833,738,740
2,5,1,5,0,"240-299,　26B,　26X",0,野菜・海藻,10263,-7.2,6280,6480,7245,9530,9115,10409,12240,12002,11732
2,6,1,5,1,"240-269,　26B,　26X",0,生鮮野菜,7283,-8.9,4263,4628,5238,6635,6732,7608,8859,8408,8215
2,7,1,5,1,240-249,0,葉茎菜,1864,-14.7,1252,1267,1537,1765,1876,1891,2308,2026,1914
2,7,1,5,1,240-249,240,キャベツ,210,-25.3,132,183,199,192,196,223,270,218,201
2,7,1,5,1,240-249,241,ほうれんそう,135,5.5,140,110,124,101,167,129,130,143,162
2,7,1,5,1,240-249,242,はくさい,31,-31.1,30,20,19,22,27,25,35,39,42
2,7,1,5,1,240-249,243,ねぎ,269,-9.7,138,178,238,267,252,273,334,297,299
2,7,1,5,1,240-249,244,レタス,267,-21.7,153,181,230,305,272,336,322,268,264
2,7,1,5,1,240-249,247,ブロッコリー,185,-5.6,102,145,124,126,212,143,220,222,214
2,7,1,5,1,240-249,245,もやし,72,-8.9,64,69,80,87,55,67,73,73,68
2,7,1,5,1,240-249,249,他の葉茎菜,695,-14.8,492,381,524,665,694,696,924,764,665
2,7,1,5,1,"250-259,　25X",0,根菜,1578,-6,1021,1094,1209,1514,1483,1763,1811,1758,1787
2,7,1,5,1,"250-259,　25X",250,さつまいも,69,-10.4,21,78,35,43,41,40,89,95,102
2,7,1,5,1,"250-259,　25X",251,じゃがいも,179,-23.8,143,140,226,214,210,221,174,159,187
2,7,1,5,1,"250-259,　25X",252,さといも,36,-18.2,13,13,11,20,22,67,39,49,46
2,7,1,5,1,"250-259,　25X",253,だいこん,134,-21.2,68,76,94,135,136,170,116,157,178
2,7,1,5,1,"250-259,　25X",254,にんじん,221,-7.5,241,190,222,217,199,196,229,231,206
2,7,1,5,1,"250-259,　25X",255,ごぼう,81,6.6,42,48,49,64,66,73,108,100,97
2,7,1,5,1,"250-259,　25X",256,たまねぎ,371,6.9,321,304,340,407,329,478,401,371,356
2,7,1,5,1,"250-259,　25X",258,れんこん,72,-6.5,24,25,37,34,54,132,69,96,126
2,7,1,5,1,"250-259,　25X",25X,たけのこ,38,-5,12,35,23,30,38,46,74,37,40
2,7,1,5,1,"250-259,　25X",259,他の根菜,377,0.8,137,183,172,351,388,339,513,463,449
2,7,1,5,1,"260-269,　26B,　26X",0,他の野菜,3841,-6.9,1991,2267,2492,3356,3374,3953,4739,4624,4514
2,7,1,5,1,"260-269,　26B,　26X",260,さやまめ,553,-4.3,197,205,236,401,386,719,816,706,688
2,7,1,5,1,"260-269,　26B,　26X",261,かぼちゃ,190,-9.1,150,125,168,174,144,183,243,213,216
2,7,1,5,1,"260-269,　26B,　26X",262,きゅうり,405,-15.4,142,295,229,286,325,401,445,534,543
2,7,1,5,1,"260-269,　26B,　26X",263,なす,341,-12.1,128,169,252,278,231,336,376,449,465
2,7,1,5,1,"260-269,　26B,　26X",264,トマト,1018,4.1,504,548,671,912,953,954,1089,1275,1288
2,7,1,5,1,"260-269,　26B,　26X",265,ピーマン,241,-12.4,153,170,167,229,236,270,307,263,228
2,7,1,5,1,"260-269,　26B,　26X",266,生しいたけ,104,-8.8,71,47,92,83,137,149,150,100,88
2,7,1,5,1,"260-269,　26B,　26X",26B,しめじ,89,-19.8,96,99,108,76,47,79,113,90,77
2,7,1,5,1,"260-269,　26B,　26X",26X,えのきたけ,51,-13.6,52,65,50,43,47,55,65,48,38
2,7,1,5,1,"260-269,　26B,　26X",267,他のきのこ,154,-14.9,156,96,145,165,163,169,155,157,119
2,7,1,5,1,"260-269,　26B,　26X",269,他の野菜のその他,695,-8.1,341,449,374,710,703,639,979,789,764
2,6,1,5,2,273-279,0,乾物・海藻,734,-1.2,831,436,468,914,648,588,780,818,836
2,7,1,5,2,273-279,273,豆類,25,31.6,5,11,5,8,12,12,22,43,54
2,7,1,5,2,273-279,274,干ししいたけ,26,-7.1,13,18,3,24,6,-,26,43,56
2,7,1,5,2,273-279,276,干しのり,217,9.6,648,161,134,318,187,130,153,197,232
2,7,1,5,2,273-279,277,わかめ,145,9.8,20,60,80,116,190,154,255,159,155
2,7,1,5,2,273-279,278,こんぶ,55,-24.7,15,28,96,64,39,29,50,64,49
2,7,1,5,2,273-279,279,他の乾物・海藻,267,-9.2,130,157,151,383,214,264,274,312,289
2,6,1,5,3,280-289,0,大豆加工品,1080,-8.8,721,787,719,1071,833,1153,1246,1259,1183
2,7,1,5,3,280-289,280,豆腐,507,-14.2,330,302,338,483,403,597,602,589,570
2,7,1,5,3,280-289,281,油揚げ・がんもどき,198,-6.2,95,124,130,217,157,230,256,225,198
2,7,1,5,3,280-289,282,納豆,322,-0.6,270,325,213,331,219,284,323,379,356
2,7,1,5,3,280-289,289,他の大豆製品,53,-7,26,36,39,39,54,42,64,65,59
